,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7354838709677419,0.7341666666666666,0.7361344537815127,0.7343782654127482,0.8173949579831934
XGBoost,0.7161290322580646,0.714381047714381,0.7159663865546219,0.7146921017402945,0.7805042016806722
LightGBM,0.7161290322580646,0.7134453781512605,0.7134453781512605,0.7134453781512605,0.7694117647058824
GradientBoosting,0.6774193548387096,0.6755922589255923,0.676890756302521,0.6757864792503347,0.7616806722689076
LogisticRegression,0.7354838709677419,0.7341666666666666,0.7361344537815127,0.7343782654127482,0.8176470588235294
