,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7677419354838709,0.7655462184873949,0.7655462184873949,0.7655462184873949,0.816638655462185
XGBoost,0.7354838709677419,0.732979440512302,0.7323529411764705,0.7326349446758382,0.7912605042016807
LightGBM,0.7161290322580646,0.7137717536813922,0.7147058823529411,0.7141180415828303,0.776470588235294
GradientBoosting,0.7225806451612903,0.7205128205128205,0.7168067226890756,0.7178835978835979,0.7917647058823529
LogisticRegression,0.535483870967742,0.6164641203703703,0.5676470588235294,0.4967532467532467,0.542016806722689
