,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7548387096774194,0.7525210084033613,0.7525210084033613,0.7525210084033613,0.8309243697478992
XGBoost,0.7741935483870968,0.7726424694708276,0.7701680672268907,0.7711067043584658,0.8292436974789916
LightGBM,0.7483870967741936,0.746353459972863,0.7441176470588236,0.744947470570862,0.8171428571428572
GradientBoosting,0.7096774193548387,0.7075676578683595,0.7088235294117646,0.7079268037351869,0.7386554621848739
LogisticRegression,0.5419354838709678,0.6230314960629921,0.5735294117647058,0.5056376622793226,0.5631932773109244
