,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7354838709677419,0.7334614099565653,0.734873949579832,0.7338888656253926,0.8005042016806724
XGBoost,0.7290322580645161,0.7275068681318682,0.7226890756302521,0.7239654002713705,0.8126050420168067
LightGBM,0.7225806451612903,0.7212732919254659,0.715546218487395,0.7168769381079818,0.8134453781512606
GradientBoosting,0.6193548387096774,0.6154364678126054,0.6151260504201681,0.6152551642896209,0.7100840336134453
LogisticRegression,0.535483870967742,0.6164641203703703,0.5676470588235294,0.4967532467532467,0.5415126050420169
