,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7612903225806451,0.760989010989011,0.7634453781512605,0.7606527273486081,0.8339495798319327
XGBoost,0.7483870967741936,0.7493896058597838,0.7403361344537815,0.7422064906819054,0.8337815126050421
LightGBM,0.7612903225806451,0.7594979647218454,0.7571428571428571,0.758027087464664,0.8421848739495799
GradientBoosting,0.6967741935483871,0.6946207818242566,0.6957983193277311,0.6949457727900842,0.7184033613445379
LogisticRegression,0.5161290322580645,0.6042378673957621,0.5512605042016807,0.46480364624096493,0.5494117647058824
