,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7677419354838709,0.7669053964023984,0.7693277310924369,0.7669562312061478,0.8210084033613445
XGBoost,0.7806451612903226,0.7786144578313253,0.7798319327731092,0.779091213950369,0.8327731092436974
LightGBM,0.7354838709677419,0.732979440512302,0.7323529411764705,0.7326349446758382,0.8015126050420168
GradientBoosting,0.7870967741935484,0.7852207617121671,0.784453781512605,0.7848037359586015,0.8097478991596639
LogisticRegression,0.5161290322580645,0.6042378673957621,0.5512605042016807,0.46480364624096493,0.5509243697478992
