,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7741935483870968,0.7723020380888741,0.7739495798319328,0.772831958460701,0.8097478991596638
XGBoost,0.7483870967741936,0.746353459972863,0.7441176470588236,0.744947470570862,0.8105882352941177
LightGBM,0.7225806451612903,0.7200644504748983,0.7180672268907562,0.7187882367832581,0.7959663865546218
GradientBoosting,0.7419354838709677,0.7408138736263736,0.7357142857142858,0.7371099050203528,0.813781512605042
LogisticRegression,0.535483870967742,0.6164641203703703,0.5676470588235294,0.4967532467532467,0.542016806722689
