,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7354838709677419,0.7332089552238805,0.73109243697479,0.73186785367706,0.8018487394957984
XGBoost,0.7225806451612903,0.7205128205128205,0.7168067226890756,0.7178835978835979,0.8137815126050421
LightGBM,0.7354838709677419,0.7332089552238805,0.73109243697479,0.73186785367706,0.8057142857142857
GradientBoosting,0.6516129032258065,0.649733066399733,0.6508403361344538,0.6498493975903614,0.727563025210084
LogisticRegression,0.535483870967742,0.6164641203703703,0.5676470588235294,0.4967532467532467,0.5415126050420169
