,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.06172102623968354,0.037211046,113,0.02823949474896401,0.0
의무보유확약비율,0.11388101568790378,0.071800426,211,0.10317069244364602,0.0
(확정)공모가격,0.04894669305376863,0.050704412,197,0.06092527141619713,0.051612903225806514
청약경쟁률,0.1474928694136798,0.11830907,213,0.24790645932088018,0.0
공모후 발행주식수,0.02277554904712046,0.033706896,112,0.02567992453486243,0.008387096774193591
최대주주 소유주 비율,0.02743875079752479,0.024665907,132,0.019343966664971235,0.0
최대주주 보호예수 기간,0.008818695086678015,0.011053863,19,0.007861988646975765,0.0
보호예수 비율,0.05774860803400263,0.03842743,206,0.060303798486176674,0.0
총부채,0.02375914645879134,0.027364995,65,0.02100049604695751,0.002580645161290329
자본금,0.023494561466963753,0.03394899,66,0.017309382647777045,0.0012903225806451756
영업이익,0.03571719600595934,0.049018044,97,0.04259576655969017,0.06709677419354845
매출액,0.022784750469366115,0.023127919,66,0.0060697328168802965,-0.0019354838709676804
부채비율,0.023888817150858034,0.024997983,65,0.01862527037356569,0.0
유동비율,0.02466647649320412,0.02111768,90,0.013687892029245545,0.0
영업이익률,0.026227878961518347,0.028843587,82,0.036533078684883126,0.0
당기순이익률,0.023135277520833504,0.018059412,61,0.016475694224029416,0.0
ROE,0.024067763848359146,0.033433832,93,0.016786456198646233,0.0
EPS,0.02841591607441549,0.03661068,66,0.035334404669571474,0.0
EV/영업이익,0.025508084875605165,0.020677077,89,0.015831796585606482,0.0
기업경기실사지수(BSI),0.014965323665855422,0.027486715,42,0.007286911937014394,0.0
소비심리지수(CSI),0.02156309342619178,0.03394236,94,0.04133758480745559,0.0
수출입 물량지수,0.02207407651815509,0.021265479,79,0.008363817361762489,0.0
외환보유액,0.03079612523699828,0.039658725,82,0.023728537157500316,0.005161290322580681
원달러 환율,0.024286919784338196,0.02551791,63,0.02292112172153736,0.0
통화량 (M2),0.026303967026109206,0.03641656,36,0.007186666042892416,0.023225806451612957
기준금리,0.010785743490546982,0.022961969,16,0.006658891373977935,0.0
국고채 금리 스프레드,0.021879513275810166,0.03147902,47,0.022782046293741812,0.0
KOSPI_1001,0.03298217644654554,0.03106177,129,0.02323757175316433,0.0
산업코스피,0.02387398444321335,0.027130237,94,0.04281528445142682,0.0
