,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.05925916165755417,0.023897989,144,0.012039045381047305,0.0
의무보유확약비율,0.09557797747573767,0.06751256,343,0.0913126980745071,0.0
(확정)공모가격,0.04696586569925795,0.043361545,359,0.07300923077308184,0.0
청약경쟁률,0.11898637724366885,0.119962655,396,0.22819665019494653,0.0
공모후 발행주식수,0.02488961157453297,0.027816653,173,0.0034114813819403635,0.002580645161290351
최대주주 소유주 비율,0.024012917706733167,0.014065794,126,0.027042082426777376,0.0
최대주주 보호예수 기간,0.006557272499736228,0.016802616,25,0.007175349036773483,0.0
보호예수 비율,0.04053377157426224,0.03314505,319,0.03573910813046756,0.0
총부채,0.021309411307714923,0.018533072,92,0.022382132620217036,0.0051612903225806694
자본금,0.020100167206680432,0.024205746,129,0.023166393474960256,0.005161290322580658
영업이익,0.02968681139536254,0.031130498,123,0.03841436820527163,0.0774193548387097
부채비율,0.02070732000440564,0.0134480605,78,0.0033967073167929553,0.0
유동비율,0.021491625555405527,0.019760149,144,0.013271085847849726,0.0
당기순이익률,0.020334202325364904,0.019179063,116,0.008557619208714656,0.0
ROE,0.014164429326386526,0.016583096,132,0.011668497994336734,0.0
EPS,0.01603368709354592,0.027460705,141,0.012187398831111012,0.0
EV/영업이익,0.01910485340791526,0.024078399,106,0.01465777824391456,0.0
부채비율 변화율,0.018682731932152318,0.027972464,201,0.058752915090397234,0.0
유동비율 변화율,0.022414964599347578,0.023028929,148,0.03015107060124597,0.0
영업이익률 변화율,0.016050099102042137,0.031019319,202,0.005143378940361807,0.0
당기순이익률 변화율,0.022042038087075198,0.026369888,134,0.028475681000962115,0.0
매출액 변화율,0.013321167574490157,0.015752168,101,0.007481446802668917,-0.009677419354838679
ROE 변화율,0.02041484019336078,0.01979314,170,0.02813157087988942,0.0
EPS 변화율,0.024807624371642547,0.028648958,136,0.01596733450473292,0.0
EV/영업이익 변화율,0.021118402497303145,0.021130325,102,0.0072143208040356495,0.0
DLR,0.012606483706995774,0.013278272,77,0.0013368644713694952,0.0
PPI (%),0.05468410321580334,0.038504507,105,0.027388587950194228,0.0
기업경기실사지수(BSI),0.017906281105500056,0.020628465,96,0.00814113215877944,0.0
생산자물가 상승률 (PPI),0.017636307597625432,0.021826193,109,0.016987254445570726,0.0
소비심리지수(CSI),0.016157088897705736,0.015983492,94,0.005265524967362467,0.0
소비자물가 상승률 (CPI),0.02354083956243575,0.03067477,135,0.03652783318253154,0.0
수출입 물량지수,0.018606496734509675,0.02532825,191,0.03656408213736686,0.0
외환보유액,0.022276968509167567,0.026011813,136,0.016382925606287305,0.0
원달러 환율,0.015683417319628405,0.016601535,86,0.021784996625354984,0.0
통화량 (M2),0.01753887830921953,0.020205634,81,0.006885044046410696,0.0
기준금리,0.007986723840277599,0.015597404,30,0.00943478401456948,0.0
국고채 금리 스프레드,0.016809079789452477,0.020700961,140,0.006355624627198617,0.0
