,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.07967602571270505,0.10370202,408,0.03663835989321101,-0.0019354838709676914
의무보유확약비율,0.1408301387147076,0.10522877,551,0.13675923205056742,0.07935483870967748
(확정)공모가격,0.07617654038535435,0.08104455,555,0.09426530283920273,0.02774193548387103
청약경쟁률,0.18286452944470885,0.12740926,587,0.2697973609179029,0.16129032258064518
공모후 발행주식수,0.04872242981342913,0.048408635,450,0.061164754167590416,0.003870967741935516
최대주주 소유주 비율,0.05074116388752561,0.050287224,406,0.04138758132044239,-0.002580645161290285
최대주주 보호예수 기간,0.016859604950058442,0.05906746,56,0.005406220295963944,-0.003225806451612856
보호예수 비율,0.07858255891585748,0.061569005,643,0.09722637889483857,-0.012258064516128986
부채비율,0.0414305258410574,0.043589003,325,0.024132389876099475,-0.005806451612903152
유동비율,0.05112468052221014,0.05680733,287,0.03783076101526834,0.0
영업이익률,0.05119307922182058,0.05728132,310,0.05184989843271307,0.0012903225806451869
당기순이익률,0.044544619642082096,0.061482824,279,0.03794001192732173,-0.0019354838709677025
ROE,0.042617063053901845,0.044441387,373,0.03990086736266118,0.0
EPS,0.052165402208151045,0.05945414,270,0.04176798831834644,0.010322580645161328
EV/영업이익,0.04247163768643036,0.04022704,345,0.023932892687870404,-0.0045161290322580094
