,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.05458841375724272,0.033033054,267,0.03587141675191931,0.0
의무보유확약비율,0.09517520096348234,0.08259549,420,0.10757461298334434,0.0
(확정)공모가격,0.04742132877836057,0.048778575,495,0.07172051077688298,0.0
청약경쟁률,0.11481790627708216,0.103596486,590,0.2470076866266457,0.0
공모후 발행주식수,0.021030804076095103,0.021380922,244,0.013564244912537831,-0.012903225806451635
최대주주 소유주 비율,0.02438820243917523,0.019088168,171,0.0158351531658685,0.0
최대주주 보호예수 기간,0.006627749686407051,0.019466018,38,0.0015680947303527374,0.0
보호예수 비율,0.04692362399631295,0.032081407,488,0.03907810852814326,0.0
총부채,0.021960016712407174,0.019011816,123,0.023524296333282377,0.012903225806451623
자본금,0.020756888073060968,0.018499916,149,0.030430839060094188,0.007096774193548405
영업이익,0.025832467780697945,0.031745963,153,0.024602693370795806,0.06129032258064515
부채비율,0.018672953077245945,0.022108395,116,0.012067250102306346,0.0
유동비율,0.01957367611984331,0.014310178,186,0.012141610281203736,0.0
당기순이익률,0.023806758352487505,0.021384029,172,0.024908556656818327,0.0
ROE,0.020081275383553632,0.01606356,165,0.009929812586964074,0.0
EPS,0.025448135163716634,0.022361327,155,0.02267481219216136,0.0
EV/영업이익,0.01602250261508138,0.022767045,134,0.023032555531478864,0.0
부채비율 변화율,0.019109118297816936,0.023513544,265,0.03466122691420644,0.0
유동비율 변화율,0.021845847987808437,0.022280706,214,0.03704003219923807,0.0
영업이익률 변화율,0.022747944747635147,0.026327416,224,0.0183223589002752,0.0
당기순이익률 변화율,0.019990355712163888,0.02549378,167,0.019773353342017227,0.0
매출액 변화율,0.020475313279148546,0.019145455,138,0.007555519184471324,-0.034193548387096775
ROE 변화율,0.018390679678205,0.021626947,232,0.011220986991600318,0.0
EPS 변화율,0.028261869808583313,0.02985404,236,0.020504351870005856,0.0
EV/영업이익 변화율,0.018440432230683337,0.021087205,151,0.008213651137712807,0.0
DLR,0.014098056632942304,0.02157686,112,0.013640447174876164,0.0
PPI (%),0.05130616800102715,0.05110878,109,0.033198318551723574,0.0
기업경기실사지수(BSI),0.01410664096876447,0.023368735,109,0.001987158683314139,0.0
소비심리지수(CSI),0.020030219344488072,0.021288399,140,0.018063394532311008,0.0
외환보유액,0.027603334740119174,0.027549846,189,0.023532565837820957,-0.0006451612903225878
원달러 환율,0.024330139924298336,0.028585907,174,0.0038554967425533195,0.0
통화량 (M2),0.02437699474013948,0.030805023,56,0.007488540214647055,0.005806451612903213
기준금리,0.012475941761322431,0.01785678,51,0.004076389330013266,0.0
국고채 금리 스프레드,0.01871952450989534,0.019246766,119,0.003338589181373107,0.0
무역수지,0.02056351438270605,0.021011624,161,0.01799536462104055,0.0
