,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7870967741935484,0.7849339430894309,0.7114441930618401,0.7285175946075049,0.8646304675716441
XGBoost,0.8,0.7805520438263801,0.7510369532428356,0.7619047619047619,0.8768853695324283
LightGBM,0.832258064516129,0.8283598585322722,0.7800716440422323,0.7964646464646465,0.8685897435897436
GradientBoosting,0.7225806451612903,0.682574799831437,0.663367269984917,0.6697388632872503,0.7988310708898945
LogisticRegression,0.6774193548387096,0.8376623376623377,0.5098039215686274,0.42233154442456766,0.4417420814479638
