,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7677419354838709,0.7454191479615209,0.7020173453996983,0.7143734643734644,0.8721719457013575
XGBoost,0.7548387096774194,0.7229028239202657,0.702394419306184,0.7099093774625689,0.8427601809954751
LightGBM,0.7741935483870968,0.7452134024730754,0.7318061840120663,0.7374280044528339,0.8393665158371041
GradientBoosting,0.7225806451612903,0.6828419328419328,0.6683634992458521,0.6736842105263159,0.8057126696832578
LogisticRegression,0.7677419354838709,0.7454191479615209,0.7020173453996983,0.7143734643734644,0.8725490196078431
