,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.8,0.7875618533513271,0.7410444947209653,0.7557069500228787,0.8601055806938159
XGBoost,0.7548387096774194,0.7222222222222223,0.7073906485671191,0.7132982866043613,0.8380467571644042
LightGBM,0.7677419354838709,0.736907970735464,0.7319947209653093,0.7342857142857143,0.8322021116138762
GradientBoosting,0.6967741935483871,0.6540109034267912,0.6491327300150829,0.6512518550433243,0.7721530920060332
LogisticRegression,0.6774193548387096,0.8376623376623377,0.5098039215686274,0.42233154442456766,0.44381598793363497
