,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.8129032258064516,0.8103408029878618,0.7506598793363499,0.7683109118086696,0.877262443438914
XGBoost,0.7870967741935484,0.792,0.7064479638009049,0.7242438945495714,0.8667043740573153
LightGBM,0.7935483870967742,0.7677304964539007,0.7562217194570136,0.7612629957643435,0.8859351432880845
GradientBoosting,0.7354838709677419,0.7009895444361464,0.7029600301659125,0.701937057361287,0.7215309200603318
LogisticRegression,0.6709677419354839,0.33548387096774196,0.5,0.4015444015444015,0.525075414781297
