,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.8451612903225807,0.8519239578561613,0.7896870286576169,0.8095823095823096,0.8848039215686274
XGBoost,0.7612903225806451,0.7331521739130435,0.7022058823529411,0.7122284108585478,0.847473604826546
LightGBM,0.8193548387096774,0.806910569105691,0.7704562594268476,0.7836059034702831,0.8661387631975868
GradientBoosting,0.8,0.7836956521739131,0.7460407239819005,0.7588940739625671,0.8680241327300151
LogisticRegression,0.6709677419354839,0.33548387096774196,0.5,0.4015444015444015,0.5256410256410257
