,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7935483870967742,0.7914803775459514,0.7212481146304676,0.7387273493468184,0.8616138763197586
XGBoost,0.7548387096774194,0.7219267139479906,0.7123868778280543,0.7164998074701578,0.8306938159879336
LightGBM,0.7483870967741936,0.7143691588785046,0.7075791855203619,0.7106132414189286,0.829185520361991
GradientBoosting,0.7290322580645161,0.6921447824412784,0.6881598793363499,0.69,0.6957013574660633
LogisticRegression,0.7677419354838709,0.7529806259314455,0.692024886877828,0.7060682680151706,0.8599170437405731
