,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.7935483870967742,0.7711794019933554,0.7462292609351433,0.7557131599684791,0.8562405731523379
XGBoost,0.7161290322580646,0.6746262458471761,0.6585595776772247,0.6641055949566588,0.8250377073906486
LightGBM,0.7096774193548387,0.6679297965696052,0.6587481146304676,0.6624074342965006,0.8186274509803921
GradientBoosting,0.7612903225806451,0.7304463554463554,0.7121983408748114,0.7192166462668299,0.8472850678733032
LogisticRegression,0.6774193548387096,0.8376623376623377,0.5098039215686274,0.42233154442456766,0.4417420814479638
