,Accuracy,Precision,Recall,F1-score,ROC AUC
RandomForest,0.8193548387096774,0.8490695128626163,0.7404788838612368,0.7641304347826088,0.8885746606334842
XGBoost,0.8,0.778050778050778,0.7560331825037707,0.7647490820073439,0.8778280542986425
LightGBM,0.8258064516129032,0.8097870597870598,0.7852564102564102,0.7951040391676867,0.8763197586726998
GradientBoosting,0.7354838709677419,0.7009895444361464,0.7029600301659125,0.701937057361287,0.8109917043740573
LogisticRegression,0.6709677419354839,0.33548387096774196,0.5,0.4015444015444015,0.5256410256410257
