date,KOSPI_1001,KOSPI_1005,KOSPI_1008,KOSPI_1011,KOSPI_1012,KOSPI_1013,KOSPI_1014,KOSPI_1015,KOSPI_1017,KOSPI_1018,KOSPI_1020,KOSPI_1021,KOSPI_1024,KOSPI_1026,KOSPI_1035,KOSPI_1155,KOSPI_1156,year_key
2014-01-29,-0.25486740215094894,1.126727657925053,-1.8041288670620714,-0.16093345493658484,3.7575059460958515,-0.19888023920818787,5.837793998377938,2.1342362643196777,-3.37213478743551,-0.15006713529737148,-3.1115395042019323,-1.3901172415357155,-2.291173209282782,-0.30349611761459894,-0.33847697449939096,-1.4788800021949933,-1.7930209480309323,0.0
2014-02-03,-0.9584532689549841,0.9475141062493364,-3.5649974810078033,-2.199164549540744,1.7510472261795806,-0.7680291333653111,5.99261588657658,1.8034798527477802,-3.525034324199172,-1.6541235497021023,-1.922841396203312,-1.7462218945816455,-2.9292354893740824,-1.4434666718930678,-0.9564319134714672,-2.82776174196675,-1.8340744434747647,0.0
2014-02-04,-3.184840834923963,-0.24462713016135673,-5.041389925674689,-4.713034568170171,-1.490325675603632,-3.8175680952083457,4.979452164318721,-1.202028373552222,-2.29427934062445,-3.236650770072713,-5.745673438675691,-4.191479615208427,-5.986152324431259,-2.559179172082393,-3.5720101075281785,-4.1632613816643405,-4.649978669822607,0.0
2014-02-05,-2.813362314819101,0.12580333459137893,-4.2775314812166565,-3.9459035243014307,-1.3541812089906458,-5.56318800590444,2.78991130524755,-0.16365646305336323,-2.2714926832529514,1.1060714569905317,-7.08228076506675,-2.9210258309415815,-6.501472355372451,-1.199703043801037,-3.320797473542103,-4.002077936281179,-3.1609595720375694,0.0
2014-02-06,-2.323783584534722,-0.17104125674219928,-4.055614739001012,-4.130037313056734,-1.8107693122253465,-2.923876982025486,3.3908036894809923,-0.9150762236940002,-1.0756841636786474,1.6449459631277863,-7.2110764055742465,-3.5056283023202406,-7.822219886621163,-0.6009462953026623,-2.423750225591048,-1.2583926893377062,-3.90087069310483,0.0
2014-02-07,-1.7789630719555305,1.7454140309005162,-3.1987404386149887,-4.397856939024047,-2.1535174470875607,-1.9248662423106855,1.9766383181244462,-0.30964600141710763,1.727573642829161,0.4723665564478008,-6.863515473887805,-3.000921234454157,-7.90214147509265,-0.38700064822608793,-1.9688559512736625,-0.9917098725426676,-3.281232679303836,0.0
2014-02-10,-1.0892372253764493,1.3474482024361079,-2.646163336782603,-3.967414388639101,-0.981949917376379,-1.0795287086095007,1.16029089562526,2.078077175554993,3.1777464262038757,1.6636298819615147,-5.9583040810720185,-3.4586081947412417,-7.173221029321619,-0.5262799498039872,-1.1677224571784661,-0.45371247164297523,-3.998375441151747,0.0
2014-02-11,-1.1116911832447895,2.6262487555357206,-2.559247116751995,-4.291242488529489,-1.3728499603069655,-0.7188667073590449,1.6492252694150222,0.6682457764043415,2.51151038266193,0.9889240506329111,-4.362280565480825,-3.2629647692700603,-6.919359110169488,-0.028283852845933932,-1.2214107534637808,-0.6292925533714522,-3.742439516129037,0.0
2014-02-12,-1.428287735056455,3.2899956627066906,-2.6461049738020437,-1.8848310161863058,-2.1677089016661877,-1.1367745413145447,4.21274436713055,-1.996833114373886,3.6107521323339276,-0.007851142341219752,-5.2449922958397455,-3.3383285302593713,-6.763068906988067,0.14605220879624348,-1.7428946739909246,0.262056636736685,-3.9200177614964082,0.0
2014-02-13,-2.2056211366104694,3.176258926478215,-3.2839226862938053,-2.722300903366226,-3.7019710578842346,-1.849854689134267,1.8321722160992593,-2.713833116885611,1.2426721257391193,0.07084382871536121,-6.474931744849844,-4.474314122629353,-6.569280258402721,-0.16582461380320046,-2.60030115641684,0.2019560694890954,-5.413898117386495,0.0
2014-02-14,-0.3753356712655087,4.1897699010752465,-2.2107240176542864,-0.7969136052493053,-2.132047369572243,0.3036942804406362,2.6645879461293154,-0.16007361839840417,4.672753647922168,1.4508752562687244,-6.090057114007131,-2.575167362552766,-5.422802692077033,0.7616339092662239,-0.4384772879636123,1.5499048844243024,-3.1260556243666304,0.0
2014-02-17,0.2988827967184804,4.40378014650864,-0.03138148843654376,0.16820294730519603,-1.785098399891294,-1.140380178514555,3.320236361025053,1.1554679371337917,5.945969236072224,7.805738099054338,-5.246204873070537,-1.007030651785512,-4.333088186133582,1.4887123909385958,0.12480007754567257,1.691919365599004,-0.952327757142446,0.0
2014-02-18,1.9143189170514274,4.944499422064519,2.0129025611970386,1.7934557418413322,-0.08059214014548566,0.901407673688448,4.695041455995086,1.581685414182088,8.694738685108995,9.463645255950425,-2.303018424147396,0.18581240003763266,-3.946852920117272,3.866191115474793,1.6840732676434156,4.359855258155809,0.27745533818408497,0.0
2014-02-19,1.3563353904419984,4.452592279138035,1.2668856219105518,2.1743269250667385,-1.165628682040054,1.0629482922623223,5.409760708216904,-0.568243907769661,7.799648750630328,9.754311747478027,-4.875975824729295,0.7054089241330441,-3.883937372954538,3.1250311804675412,0.9362859838968562,3.6192795024102997,0.6819900412332824,0.0
2014-02-20,-0.5450377353630631,1.134126171536587,-0.13241626581038668,0.11879525228628562,-1.882157028021636,0.49088393670946306,3.219972719888431,-2.8963074198144034,4.599021736375697,9.428887834203458,-4.330659702791772,-3.030999908012133,-5.86896232179911,0.4872697082312083,-0.943070102555077,0.882823922578857,-3.2279497259288026,0.0
2014-02-21,1.972436925769272,1.5943366378401214,1.9947757719960713,2.0639886434832277,0.547515803772014,4.039429062713928,2.6459017887430214,1.283888572606462,4.226455133387241,10.83300119569548,-3.430944055944063,0.028135990621347418,-3.736955396310726,1.9518160937826101,2.16937838965372,3.4184673075707828,0.20884780921470725,0.0
2014-02-24,3.2964994567665773,2.615754901201295,2.5280391330192664,2.948087246617348,3.971560596058743,5.773951908936925,2.5066894132102613,2.76922339520449,4.758728611374763,13.104952734911546,-1.3188146634308562,1.7810184078412616,-1.0668293914653626,2.4283274553593914,3.601135752435991,4.316887025690641,2.493938344302049,0.0
2014-02-25,3.8882896601315498,3.9832223466793604,3.640681271329038,1.8878480601105085,4.9434997496135225,6.8317111867329805,4.54422813498816,2.6357994286277053,5.431036694344904,9.70407681410357,2.1652587629866993,2.4510037671069407,2.112830217991535,3.3773155801348542,4.209108930641969,5.3088775597391,3.0454735085523543,0.0
2014-02-26,3.2957874929896214,3.273415024823545,2.562067086932851,0.47877876720248125,4.12078727419789,5.444661385864591,2.1042012696536494,3.75383155022051,5.681374463100353,8.130716910327585,2.042401683120243,2.1378916293686157,2.664528772492436,1.9030513598131238,3.566562474953905,2.9943588541163857,2.675033025099083,0.0
2014-02-27,2.9092327698309495,1.389296140123264,1.6446643819125306,-0.2711667738721446,4.260218145653849,4.02977573034109,-0.26987404187105435,3.7237593359040533,2.571121802489995,10.178655383168799,1.661420644449496,2.018187430253815,3.735302705512855,2.433978573995499,3.210621679194925,2.7349156887746418,2.398280802292274,0.0
2014-02-28,2.94753808558208,1.7661238106877475,1.2545416451614555,-2.075257555589871,3.855493864800974,4.07887521356014,-1.140373176063858,2.0663766353004043,1.9307913443876057,7.659939219200496,3.2490506020968146,3.907321415682219,6.246494423026405,3.877523079330314,3.3015200582801274,3.4621517488691023,4.938073494872275,0.0
2014-03-03,1.688870946036869,-0.04503090406615673,0.277877535218618,-3.2245889504029623,2.874068986241385,0.8045889933313566,0.6282331772547778,2.6034281262173664,3.2134260829287165,7.982765374069722,1.504174653195145,2.5375714217122036,6.2259493986015935,3.1677121645220074,1.734283436680406,2.563072418371881,3.294497534581309,0.0
2014-03-04,0.9437763451524805,-1.0628437407183555,-1.0094734422867568,-6.329630756228067,1.3942214881705661,0.135144705732837,-1.515234314840852,2.1554536948950043,4.036221218849012,7.749685929648242,0.7024847144529556,1.8675316621747484,4.329603025641737,2.6163553809806395,0.9820066722978193,1.740451828588796,2.5057408183013052,0.0
2014-03-05,2.2979200398555166,-0.7266005764807071,-0.5599971645713131,-4.440477977540558,4.742472822273336,1.7360359569842165,-1.4735232496946749,3.5034593560124394,4.170217743687443,10.47746401321481,2.3984076961353518,3.614109483423289,6.06558654547773,3.4764448761534616,2.4980140543843676,3.255792006794689,4.662734710006,0.0
2014-03-06,1.8213866039952897,-0.3538528950211006,-0.4989100501930577,-4.212761179556789,4.068579455961863,1.3002877965135662,-1.5462770140926008,1.6079499026012911,1.4812580503154704,9.544535986320547,3.3601021471052706,3.3447458519884066,5.939463968661052,3.475873801422824,1.7737659769361924,2.8597804626591117,4.4967817862176185,0.0
2014-03-07,1.4550237366160568,0.2269950698711165,-0.04972388177769682,-4.772466709608936,3.625509454843412,2.7767737170067974,-0.8722676476574875,0.5924024005444561,0.8979625035584915,4.378531073446323,2.99215778667834,0.36096852073226326,4.314797084332134,3.431060737485314,1.3487021237974295,2.9129496743475203,0.30592680313539233,0.0
2014-03-10,0.38573945380115937,-0.09480828793098084,-0.9509960591854272,-5.954673681695111,2.172436482499518,0.6933019861768974,4.850807637293353,0.31359578127865273,-2.132697604742173,3.447762305458335,2.4442438225164675,-0.8193449935438468,4.237019950913856,3.7290326314469713,0.1161383982579256,2.2166906144806653,-1.201332618086337,0.0
2014-03-11,1.0777537018832328,1.5328087219841802,-0.11451192137353905,-5.266569043843172,3.8319070123898236,1.0712384843575284,1.4885808503236397,1.3200037680749954,-2.000177435095063,3.402268178785861,0.27466163671860944,0.18569447382648097,5.059414344320268,4.4535823133859065,0.7588358850454613,2.2423734993450406,0.15871441325265856,0.0
2014-03-12,0.10204240198490311,1.552319393609003,-1.1622184654534462,-5.838200546218896,0.6736440686844647,-0.3883518042832712,1.603563474387526,1.107110568306191,-2.4633127922660036,-2.421570044817112,-2.775160042894753,-0.3581084285917635,4.26954108675337,4.416292085099682,-0.11571523032840592,2.202928956921424,-0.41480718617690204,0.0
2014-03-13,-1.1977546569416075,2.2801412825989464,-1.786887033341522,-5.63603177354719,2.0690228517390885,-3.021124052879942,2.555995639714115,-2.701141627740211,-2.633896470093977,-1.9203107019562626,-1.157340057543721,-1.682996577750695,3.448959085183767,4.879261917765487,-2.229001032834521,2.0275546441594017,-2.402377029557956,0.0
2014-03-14,-1.4956004207177798,0.4982571412952108,-1.6913092449895362,-5.449535813790918,1.8297823620637699,-3.553527429593417,5.128040021794034,-2.641356901885794,-0.8709635289123829,-4.414601042931643,0.47568197262402023,-2.5836758661186177,2.320437288640287,4.785911602209936,-2.492574795354119,2.1089655077660696,-3.452743043821105,0.0
2014-03-17,-1.8998809075455703,-1.4962631983525765,-2.0591180844283907,-3.9270373371072975,0.602703347545086,-4.426141248270332,4.048916550033255,-1.651667792861966,-1.696001297753269,-4.347514168878663,-1.3083697649369785,-2.7577379567139793,-0.4183868937712165,2.9994960458985975,-2.860031346087133,0.16024340770790513,-3.4803853134161566,0.0
2014-03-18,-1.5506629388513105,-0.29836925767787736,-1.1620201039089784,-2.1778253972904227,1.1507467942742267,-4.147443962906006,8.916987684876542,-2.0051386442823227,-1.0257110498879451,-3.5138457089147646,-0.4504218740087551,-2.5383432007831774,0.5442025766326131,3.0858727896135862,-2.6639124688962124,0.04687039665747239,-3.175912847693241,0.0
2014-03-19,-2.0597140156588756,-1.280427099089132,-2.1507679514155775,-0.6074632402536029,1.6143414067684159,-4.234837157932548,10.202088536447661,-3.224743985311096,-0.9588800281271515,-5.177441149278151,0.006383861597880625,-2.131868643377477,0.029520396534454818,1.8261982648271946,-3.2821498259286264,-0.04114953209000127,-2.704479950751326,0.0
2014-03-20,-3.0540558285647945,-1.9720821845703451,-3.9138202519379828,-0.30722228021995424,-0.0957962938164969,-4.847255390356842,11.729160131038284,-4.196730520330827,0.07515455169906371,-4.357266936884773,-2.0999685633448673,-3.931738717669675,-3.6259146647064755,-0.026360135942982144,-4.4452477747093155,-1.1595295736264832,-4.857230238830046,0.0
2014-03-21,-1.514233797698361,-0.8863500039902439,-2.624520586218282,2.2857093606779566,2.563219829744612,-2.3005594106436433,11.674972187933385,-2.643298922102033,-0.9231952814463429,-3.3372025536854255,-2.0099859172961088,-2.2219100465922126,-3.0600902626186866,0.32718676122931445,-2.6635483272820837,0.25693969552313956,-2.9486312943561965,0.0
2014-03-24,-0.43805108207828347,0.0033643456994525422,-0.5913989468098069,5.192073821905074,4.564109073216138,-1.8693200534811272,8.680431196686822,-0.6815181962664618,-1.7695719937657395,-3.5269255993587434,-0.04521379666708736,-1.472723015687194,-2.011389305955713,1.6703933904343105,-1.3389337874675777,1.0594654877125853,-2.1697475202885452,0.0
2014-03-25,-1.5213774071142994,0.3011513703544688,-0.22047404465491693,5.109693246252989,3.9990105540897103,-4.409876221398479,7.959023249720332,-1.8916019266034145,-1.0082375494293028,-3.702385190459234,0.7839834132434831,-1.8044833038787234,-1.139467936601224,-0.5350655689999928,-2.72985250807809,-2.4115262336712795,-2.5295392574984366,0.0
2014-03-26,-0.5724785130743704,-1.080667881896069,-1.0670808836178658,4.184702339469171,3.137431355906206,-1.9558801220516897,8.52504810663346,0.6216435630733708,-0.8547351847240092,-3.703703703703698,2.0090374175091963,-0.3729960151978573,-0.6437796783761773,-0.6342711953069458,-1.0967330468316994,-0.8843934043905266,-0.9357359361530593,0.0
2014-03-27,0.16660927340126364,-1.5260745758571392,-1.618086386717621,4.254825844190369,2.2869172314643693,0.002962657140281877,7.544873592692003,2.2299531021757524,-1.139066014236323,-3.204899935902006,4.245098039215689,0.11444052595932508,-0.5393165084448426,-1.2719208334109888,0.09253786589771273,-0.9226886780053234,-0.13492810861712723,0.0
2014-03-28,1.3599942693996114,0.43126270958830926,-0.6438227677752262,3.744457819131619,5.934166381020645,1.4461908409529656,2.8381975472953735,3.7708264478877096,-0.15471468308179137,-0.5902677800172729,2.891833670605126,1.9457463428490307,1.1131800518134671,-1.0256744064944034,1.2784571511431198,-0.6091404058736205,1.9517910469087019,0.0
2014-03-31,1.106997917377428,-1.2990522272533278,-0.6987414555384208,3.4190373160813747,5.818673883626513,1.7474688709116837,3.293180446590216,3.829391597419951,-0.947254935848374,-1.204301075268821,3.9601346445779173,1.25991272112993,1.6427325914106783,-1.4153652346282741,1.2212609051911016,-0.48341401240233894,1.100751283974044,0.0
2014-04-01,3.075744874620967,0.5084225863347003,2.4183291497150483,6.261012390364917,5.900472454055405,3.712308199218284,4.293438550343409,5.654168954427785,1.1816141826823445,1.7334617379065165,5.628530365319695,2.520528382720455,3.134150680058023,0.7432247854633145,3.3381757108794208,2.4133972584239327,2.6873689351067043,0.0
2014-04-02,3.2501369947993686,0.2080621547627226,2.4188926124246724,5.037075137937652,3.133781307269401,4.752300653581876,3.500848880103491,7.632760550922946,2.370737940934875,0.8212950062330471,-0.5004088307440591,2.4985695212664583,4.1554941446864335,-0.2389830666084114,3.966343201080935,1.983934192749759,2.825111460602825,0.0
2014-04-03,3.8439502057398878,1.420271309897858,1.9916395823428301,4.861340663546687,3.292277814687994,7.476153904313199,1.3800219559655602,6.418864971895766,2.143427672697018,2.712801733801662,-3.626409017713361,2.8089210367691297,5.089936531692585,0.25703552362750237,4.791887223491398,3.2057535370932255,2.683624059273093,0.0
2014-04-04,3.141844744310074,2.724527533674892,1.4486017507165716,4.157437382859097,4.678284182305625,7.925285711712826,3.243116902940213,2.5222320250466446,0.7128771689535407,3.3150828770719176,-2.978846339036356,2.108412109608704,4.713259906387579,-0.13078783202701283,4.238691997413557,3.765433348859526,2.130552381503392,0.0
2014-04-07,2.550754815200418,0.8908209070739526,1.202808942756528,4.864639377052327,3.794914855053899,8.134392849949545,-1.2818750744476914,2.137583344355165,0.2864748178085019,1.7085050580741834,-5.184170277848576,1.8558821419175864,4.121561913177962,-2.1274011510576285,3.796074881812239,2.020506230842334,1.7563117453347932,0.0
2014-04-08,2.8565088146649487,0.5960189357212098,1.9356167911408706,4.274838299225947,2.77026682312127,8.20696730487358,-0.09277465451825728,3.1639850250560375,-0.3880722250012014,2.0175504387609733,-1.7171491494047397,1.697938217878292,5.008064239387799,-2.174297659952895,4.4102406868005595,1.065016466588764,1.9182928056829862,0.0
2014-04-09,4.138013670084195,2.6550587131332293,4.050916807168492,8.122882940642207,4.707798902957072,7.506591743678603,0.15926058898800832,3.375856741016592,2.9982719359162635,3.8898138338126387,0.6325862179692887,4.401166574272697,9.108369909651293,-0.034842221238695625,5.706985196072956,2.0625179851300635,5.102279368790197,0.0
2014-04-10,3.8073531995824084,3.6880136310272205,4.198999940006831,6.83934789523688,3.185743492722226,6.675930299871502,-0.033205967976712714,0.8829230055260595,2.8398796428109385,3.895226658661066,2.4105043114711178,4.310138403333164,9.108805570137868,1.2309606394208972,5.150863393350935,1.8250930426605638,5.114477235135362,0.0
2014-04-11,2.6671121276759857,2.845881920614479,1.9038379607529077,4.902446250650039,1.9179218467078707,5.759217097169778,2.0840392300658594,-0.19450579255297917,5.34332511533675,4.516957474129479,0.8885298869143687,2.9419452959768,8.851218906159408,-1.0483938606055565,3.60654337854982,-0.39609033224294876,3.6681260441269625,0.0
2014-04-14,2.872891178364445,1.9271201911736036,0.39165756626284853,3.5483672842665515,0.0,7.822970344675473,2.5349009797012156,0.07251603496283288,3.796914500550974,1.774491682070245,0.5143040822886524,2.545704272046989,7.4263747103294975,0.1019262167442303,4.173229794249789,1.7580124024162869,3.127420881990073,0.0
2014-04-15,1.423400583410972,2.7744753437403125,0.7630425554765674,3.61239986580586,-0.4025581280055479,5.420137001728453,2.7318812064535347,-3.352651515151528,4.095803725520386,0.8915414087828033,0.10197903056183844,0.43020254400856217,7.7466297173915954,-0.8479595386047145,2.171384491143913,0.3661672075454314,0.3691279877612308,0.0
2014-04-16,0.719930029272442,2.3273001664203097,0.18694405214001453,1.122563901674667,0.3363217444557032,3.752333023378518,3.192742750434241,-3.579741371206391,4.016765060830418,-0.28695460231034087,-2.467161979999377,0.21462231138897891,8.2016462568538,-0.25482997177994626,1.2263351903324615,2.002520562483423,0.02251840175644393,0.0
2014-04-17,0.5577990913679942,1.0129103407525042,0.8416748328707202,3.2601882179077,-1.7835781381758342,3.363170194361742,-2.042976459549539,-4.066201294200078,5.478627829154514,-1.6871832005792786,-0.7962187539652277,0.10680783876659827,7.38820609311821,-0.9038295313615552,1.0749994034409571,1.8890851383115859,0.023825207069094745,0.0
2014-04-18,0.940265208172808,1.9824121053022115,0.8496908593244257,3.057722760405679,-2.2271952259164562,3.6511656006294357,-0.7427107774858999,-3.3184090739496908,5.8267834294355225,-0.7546074590044971,-0.26030093327407133,0.1343868022892103,6.320997794307592,-0.32603589213567874,1.634494622119842,2.902628557777165,0.11615377079920997,0.0
2014-04-21,0.3634574644323818,1.4745714002324606,-0.029219364378063606,0.33899344708083756,-1.6734798160449649,3.7323803662658195,-1.7626947651608438,-4.3044280374317285,4.100856015843646,-0.8228355057161796,-0.8037211657121013,-0.11607930538143352,5.888752529105434,-1.0388226053783312,1.0552289888426936,2.42443823188101,-0.40003916467344913,0.0
2014-04-22,0.34897984729003184,1.4442956146992092,-0.09503522857611246,0.5608868843824055,-1.1145333570258042,2.635347417517697,-0.575743494423786,-4.311598896929536,5.2266389987679185,-0.5091279365772139,3.2082045887844357,-0.18840714551544568,5.395128294377627,0.0037284912659973912,0.8518531646167782,2.793693470288039,-0.4434154213148078,0.0
2014-04-23,0.33455384461051896,2.5798394017408244,1.0454053365599014,0.4321983632872062,-1.6683818872704093,1.8025706579188672,-1.5982562786979626,-4.087780174434952,4.511302441069298,-0.6621071012805513,4.310920999866319,0.37054409005630173,4.535504714182093,-0.19815183501745715,0.7993477605855892,2.739824254908596,0.66473495824102,0.0
2014-04-24,0.5155702206640633,1.2823053548380425,0.20311545510078854,-0.01594443880753582,-2.368076282790066,2.7735801127714232,-2.7522257592067945,-3.2742752919584395,7.201199380647694,-1.4519056261342977,3.5599669148056234,0.1054703979749716,4.360513313658521,-0.24778594309403656,0.8767162133421547,2.522850730247539,-0.11613085965161973,0.0
2014-04-25,-0.9066693471377563,1.0381693443423545,-1.8657131586134357,-3.011658625648983,-3.3158055700798106,0.9451620657952464,-3.9447548682916,-4.661773835413485,2.3362330568480694,-1.3630000736756798,4.402325503242932,-1.0777430791988452,3.2164595737909307,-0.7894611235740534,-0.8302006858435851,1.6072213438994565,-1.4307613694430121,0.0
2014-04-28,-1.192656407580417,1.5779911088203091,-1.5224245609070874,-2.3269908156873575,-2.8981334392374936,0.5134137739820632,-5.254720424295356,-5.237851468441312,2.93200502166604,-0.845463902367305,1.1171370116584978,-1.7186951946685292,1.2980222480752035,-1.4801629607066658,-1.5170291365913635,0.9795548314193381,-2.3111111111111082,0.0
2014-04-29,-1.709897696290552,1.109359090574391,-1.6675794983884606,-3.9477481252495505,-3.061425448529842,0.06517310851554825,-5.549632352941192,-4.532232659208746,0.5221440835430524,-0.3277972027971976,0.17550017550018726,-3.022047789449378,-1.928124304915635,-2.2485775650928685,-2.197215491395954,0.22883595281650848,-4.005171550909203,0.0
2014-04-30,-2.330965194836232,0.9195822676683285,-2.0008761499468064,-2.681712068394404,-4.014983488589873,-1.5600515857057684,-3.864092425159371,-5.046678392639691,0.7896620340875904,-0.5417900744058346,2.353766664540413,-3.1862632569670812,-1.932146949524871,-3.287648274706234,-2.8834915143297946,-1.0314642109233718,-4.215495465650765,0.0
