latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,date,,,,,,,,,
0,0.14487982,0,0,0.04684045,0,0.06971259,0.18652378,0.093238,0,0,0.07179024,0,0.1094531,0.052034855,0.12073494,0,0,0,0.08267572,2017-03-08,,,,,,,,,
0,0.14382157,0,0,0.047336157,0,0.0691754,0.18633622,0.09164414,0,0,0.071361,0,0.11102828,0.05122797,0.12049691,0,0,0,0.083667554,2017-03-09,,,,,,,,,
0,0.14442316,0,0,0.046272773,0,0.070799366,0.18524745,0.09087637,0,0,0.074569695,0,0.10888045,0.048460785,0.118829906,0,0,0,0.0839763,2017-03-09,,,,,,,,,
0,0.14582026,0,0,0.045742266,0,0.072491735,0.18491489,0.091181666,0,0,0.07682019,0,0.10719252,0.046209667,0.11788068,0,0,0,0.08371762,2017-03-10,,,,,,,,,
0,0.14688756,0,0,0.046755068,0,0.07284008,0.18877886,0.09443646,0,0,0.07706887,0,0.105982214,0.04835527,0.11975836,0,0,0,0.083178215,2017-03-10,,,,,,,,,
0,0.14894058,0,0,0.048646048,0,0.073377974,0.19232552,0.09819982,0,0,0.075709976,0,0.105969965,0.050972518,0.123059824,0,0,0,0.08283806,2017-03-13,,,,,,,,,
0,0.15126938,0,0,0.053350173,0,0.07467993,0.19717647,0.10080572,0,0,0.07516823,0,0.10673451,0.053426646,0.12645854,0,0,0,0.0839906,2017-03-13,,,,,,,,,
0,0.15281099,0,0,0.05722875,0,0.075585544,0.20087971,0.10185534,0,0,0.07568762,0,0.10712667,0.055650685,0.12810673,0,0,0,0.085529864,2017-03-14,,,,,,,,,
0,0.15615794,0,0,0.05662967,0,0.07844674,0.20208797,0.10452388,0,0,0.07770236,0,0.10524059,0.054497667,0.13079083,0,0,0,0.08542213,2017-03-14,,,,,,,,,
0,0.15928517,0,0,0.054402843,0,0.081922404,0.20261285,0.106064074,0,0,0.08057777,0,0.102882884,0.05368139,0.13215765,0,0,0,0.085078105,2017-03-15,,,,,,,,,
0,0.15709093,0,0,0.05650856,0,0.0826801,0.20083751,0.102508485,0,0,0.07960773,0,0.10736794,0.052599937,0.13047738,0,0,0,0.08721438,2017-03-15,,,,,,,,,
0,0.1537959,0,0,0.059371132,0,0.08139743,0.19902894,0.09940016,0,0,0.077241406,0,0.112153366,0.050819818,0.12947765,0,0,0,0.08996941,2017-03-16,,,,,,,,,
0,0.15555555,0,0,0.053425085,0,0.08236985,0.19496387,0.102002576,0,0,0.07911733,0,0.10644841,0.047418334,0.1318959,0,0,0,0.08889316,2017-03-16,,,,,,,,,
0,0.15974541,0,0,0.04704399,0,0.08591187,0.19161928,0.10628372,0,0,0.080507144,0,0.100352526,0.04535248,0.13544127,0,0,0,0.0865818,2017-03-17,,,,,,,,,
0,0.16198772,0,0,0.04803873,0,0.08841865,0.19292559,0.107049875,0,0,0.082065314,0,0.097681165,0.04786186,0.13704938,0,0,0,0.0872934,2017-03-17,,,,,,,,,
0,0.16301362,0,0,0.05130572,0,0.088298455,0.19515485,0.10709845,0,0,0.08189056,0,0.09758475,0.050869606,0.13838701,0,0,0,0.08818937,2017-03-20,,,,,,,,,
0,0.16310866,0,0,0.0553589,0,0.08474721,0.1990201,0.10742354,0,0,0.084109746,0,0.103444986,0.05122214,0.13351552,0,0,0,0.090785325,2017-03-20,,,,,,,,,
0,0.16179068,0,0,0.057842318,0,0.08058852,0.20167734,0.10754857,0,0,0.08579159,0,0.109975405,0.049463794,0.12902427,0,0,0,0.09355327,2017-03-21,,,,,,,,,
0,0.16059713,0,0,0.056021046,0,0.078674585,0.20246011,0.11091637,0,0,0.08417351,0,0.110192455,0.049092654,0.13221194,0,0,0,0.09225691,2017-03-21,,,,,,,,,
0,0.16109085,0,0,0.053982936,0,0.07914957,0.20269658,0.1142772,0,0,0.083344705,0,0.108078614,0.04970452,0.13589607,0,0,0,0.09052245,2017-03-22,,,,,,,,,
0,0.15957157,0,0,0.060906135,0,0.08198219,0.20502634,0.11093353,0,0,0.080960326,0,0.1130382,0.048736732,0.13315362,0,0,0,0.0906315,2017-03-22,,,,,,,,,
0,0.1551765,0,0,0.06634949,0,0.08294541,0.20762485,0.10698423,0,0,0.07965395,0,0.11818217,0.046025798,0.12845138,0,0,0,0.091925755,2017-03-23,,,,,,,,,
0,0.14824666,0,0,0.06885548,0,0.08098565,0.20136204,0.101436645,0,0,0.07592029,0,0.12316133,0.043670338,0.12664159,0,0,0,0.09547407,2017-03-23,,,,,,,,,
0,0.14231353,0,0,0.07019506,0,0.07791422,0.19579154,0.09839555,0,0,0.071646586,0,0.12582423,0.04220243,0.12690249,0,0,0,0.0985212,2017-03-24,,,,,,,,,
0,0.14257067,0,0,0.06568593,0,0.07621764,0.19378355,0.10037136,0,0,0.07135982,0,0.1216803,0.041330725,0.12901683,0,0,0,0.09801903,2017-03-24,,,,,,,,,
0,0.1457493,0,0,0.061664786,0,0.07680416,0.19334652,0.103387214,0,0,0.071597904,0,0.11754907,0.0415223,0.13178264,0,0,0,0.09629565,2017-03-27,,,,,,,,,
0,0.1474508,0,0,0.0625076,0,0.07191373,0.19744802,0.1073273,0,0,0.07485929,0,0.12240994,0.041186914,0.12444726,0,0,0,0.09818199,2017-03-27,,,,,,,,,
0,0.14691426,0,0,0.063618824,0,0.06622194,0.2012027,0.109821916,0,0,0.07799929,0,0.12916368,0.038511816,0.11681836,0,0,0,0.10078602,2017-03-28,,,,,,,,,
0,0.14749855,0,0,0.056943756,0,0.06663442,0.20010026,0.10906966,0,0,0.080085695,0,0.12729399,0.03718346,0.117332734,0,0,0,0.09900299,2017-03-28,,,,,,,,,
0,0.14930116,0,0,0.050740056,0,0.07010183,0.1991241,0.10953226,0,0,0.080560364,0,0.12395859,0.036486685,0.12094256,0,0,0,0.096063696,2017-03-29,,,,,,,,,
0,0.15054566,0,0,0.04800639,0,0.07619144,0.20306261,0.108402774,0,0,0.08296608,0,0.12198975,0.0351225,0.12049827,0,0,0,0.09314104,2017-03-29,,,,,,,,,
0,0.15098101,0,0,0.0467319,0,0.080905,0.20700766,0.10782094,0,0,0.0838582,0.000161839,0.121809945,0.03360809,0.1201942,0,0,0,0.0909508,2017-03-30,,,,,,,,,
0,0.15086909,0,0,0.047216307,0,0.081953496,0.20460239,0.10656363,0,0,0.08337051,0,0.1199272,0.033747252,0.12277226,0,0,0,0.09252098,2017-03-30,,,,,,,,,
0,0.15105084,0,0,0.048654925,0,0.08147303,0.2018479,0.105343096,0,0,0.08344862,0,0.11700595,0.03542637,0.124323875,0,0,0,0.094441295,2017-03-31,,,,,,,,,
0,0.15056486,0,0,0.05290574,0,0.0784504,0.2047474,0.1059216,0,0,0.082357824,0,0.11462266,0.04035776,0.12517208,0,0,0,0.09454467,2017-03-31,,,,,,,,,
0,0.15081957,0,0,0.05764071,0,0.074561074,0.20756887,0.107696354,0,0,0.08027582,0,0.11431955,0.044479474,0.1261896,0,0,0,0.09373203,2017-04-03,,,,,,,,,
0,0.15088975,0,0,0.057625204,0,0.076136775,0.20002584,0.10607187,0,0,0.07732924,0,0.110881165,0.04588834,0.12847716,0,0,0,0.0890277,2017-04-03,,,,,,,,,
0,0.1518402,0,0,0.05730095,0,0.07850628,0.19293572,0.106185585,0,0,0.074463844,0,0.1065876,0.04697337,0.13116847,0,0,0,0.08446875,2017-04-04,,,,,,,,,
0,0.15613776,0,0,0.05935598,0,0.072868206,0.20545496,0.11842061,0,0,0.0780393,0,0.105636224,0.04898248,0.129756,0,0,0,0.083705686,2017-04-04,,,,,,,,,
0,0.16103598,0,0,0.060961463,0,0.06826849,0.2184821,0.129493,0,0,0.08317336,0,0.1075364,0.049637962,0.1273528,0,0,0,0.08459926,2017-04-05,,,,,,,,,
0,0.16292946,0,0,0.062205013,0,0.071925946,0.2210897,0.12890545,0,0,0.085351005,0,0.10759971,0.04930421,0.12640357,0,0,0,0.08623212,2017-04-05,,,,,,,,,
0,0.16311534,0,0,0.063296266,0,0.075794086,0.22112362,0.12631945,0,0,0.084898695,0,0.107374,0.04939552,0.12687807,0,0,0,0.08712032,2017-04-06,,,,,,,,,
0,0.1621232,0,0,0.06199981,0,0.07663631,0.21964487,0.12438398,0,0,0.085242614,0,0.1100427,0.04747672,0.12393612,0,0,0,0.08769317,2017-04-06,,,,,,,,,
0,0.16024414,0,0,0.059424773,0,0.07682277,0.21789072,0.12214842,0,0,0.08671172,0,0.112202495,0.044761356,0.12046899,0,0,0,0.08843948,2017-04-07,,,,,,,,,
0,0.15964392,0,0,0.05945859,0,0.077475466,0.21887136,0.12056599,0,0,0.088267684,0,0.11123749,0.043950833,0.12016057,0,0,0,0.08990686,2017-04-07,,,,,,,,,
0,0.16006573,0,0,0.060233623,0,0.0781879,0.22040448,0.119539104,0,0,0.08971789,0,0.109973975,0.044329174,0.12042671,0,0,0,0.09105192,2017-04-10,,,,,,,,,
0,0.16015597,0,0,0.056630217,0,0.07784643,0.21441396,0.11770791,0,0,0.0905646,0,0.11111029,0.042851336,0.11727101,0,0,0,0.090564385,2017-04-10,,,,,,,,,
0,0.1597296,0,0,0.052458275,0,0.077637024,0.2082636,0.11585922,0,0,0.09118963,0,0.11191387,0.04056721,0.11433483,0,0,0,0.0893805,2017-04-11,,,,,,,,,
0,0.16039036,0,0,0.050354127,0,0.0735837,0.21014085,0.12078179,0,0,0.09142983,0,0.108864784,0.0423046,0.117207296,0,0,0,0.087695666,2017-04-11,,,,,,,,,
0,0.16386896,0,0,0.05007898,0,0.07111494,0.21364215,0.12686275,0,0,0.09127455,0,0.10682657,0.044967454,0.12146038,0,0,0,0.08567199,2017-04-12,,,,,,,,,
0,0.16604343,0,0,0.046143208,0,0.07362779,0.21275449,0.12720528,0,0,0.09351426,0,0.10884492,0.042363856,0.118708484,0,0,0,0.08278781,2017-04-12,,,,,,,,,
0,0.16578132,0,0,0.041032676,0,0.07656622,0.21083565,0.1252755,0,0,0.095563516,0,0.11133273,0.03801845,0.11532428,0,0,0,0.0806108,2017-04-13,,,,,,,,,
0,0.16069302,0,0,0.04527412,0,0.07856846,0.20674774,0.118933946,0,0,0.0929598,0,0.113963425,0.03822528,0.1134176,0,0,0,0.08436476,2017-04-13,,,,,,,,,
0,0.15557344,0,0,0.051521335,0,0.07811053,0.20397809,0.113700494,0,0,0.08879901,0,0.1152942,0.03967512,0.11328602,0,0,0,0.08830716,2017-04-14,,,,,,,,,
0,0.15201002,0,0,0.05758219,0,0.07655455,0.20264034,0.107961155,0,0,0.08815355,0,0.11926501,0.03876217,0.10938905,0,0,0,0.093571,2017-04-14,,,,,,,,,
0,0.14829972,0,0,0.061737616,0,0.073884726,0.20200484,0.102744274,0,0,0.087975815,0,0.12249121,0.037005126,0.10567713,0,0,0,0.098220035,2017-04-17,,,,,,,,,
0,0.14415303,0,0,0.063454404,0,0.07241488,0.20124471,0.09851006,0,0,0.08530575,0,0.12102551,0.03758259,0.108515196,0,0,0,0.10015,2017-04-17,,,,,,,,,
0,0.14182143,0,0,0.06465701,0,0.07166932,0.20079705,0.095854186,0,0,0.082763895,0,0.11862109,0.039239734,0.11213321,0,0,0,0.10046065,2017-04-18,,,,,,,,,
0,0.14384454,0,0,0.062449798,0,0.072630875,0.20293023,0.09828163,0,0,0.084087044,0,0.11343798,0.039985165,0.11366753,0,0,0,0.09781599,2017-04-18,,,,,,,,,
0,0.14713347,0,0,0.059669156,0,0.07525657,0.20528734,0.101711646,0,0,0.0857149,0,0.10974762,0.04020492,0.114963904,0,0,0,0.09445864,2017-04-19,,,,,,,,,
0,0.14921507,0,0,0.056955304,0,0.07743645,0.20712823,0.10415537,0,0,0.08724322,0,0.107880086,0.04077562,0.11581866,0,0,0,0.09231364,2017-04-19,,,,,,,,,
0,0.15107715,0,0,0.05532681,0,0.0789372,0.20830686,0.105928965,0,0,0.088077545,0,0.107190005,0.041454807,0.116575725,0,0,0,0.09108927,2017-04-20,,,,,,,,,
0,0.15442671,0,0,0.05361475,0,0.07885627,0.2120899,0.10953803,0,0,0.08972431,0,0.106152624,0.043171797,0.11737436,0,0,0,0.090050906,2017-04-20,,,,,,,,,
0,0.1582826,0,0,0.05271053,0,0.0788311,0.21561259,0.11308724,0,0,0.09100103,0,0.10586872,0.044920783,0.118171565,0,0,0,0.08911287,2017-04-21,,,,,,,,,
0,0.15954901,0,0,0.055973362,0,0.08015057,0.21587758,0.11243693,0,0,0.08926564,0,0.10501952,0.048879288,0.12227348,0,0,0,0.090649225,2017-04-21,,,,,,,,,
0,0.16037303,0,0,0.06010856,0,0.080692925,0.21554968,0.11113299,0,0,0.08619282,0,0.104092136,0.052931998,0.12705627,0,0,0,0.09219568,2017-04-24,,,,,,,,,
0,0.16328128,0,0,0.058060694,0,0.08165689,0.21687317,0.11400242,0,0,0.08783913,0,0.10185265,0.052200772,0.12815924,0,0,0,0.0902667,2017-04-24,,,,,,,,,
0,0.16617855,0,0,0.05471212,0,0.08370176,0.21822472,0.11744328,0,0,0.090064496,0,0.10067551,0.050229244,0.12824118,0,0,0,0.0878767,2017-04-25,,,,,,,,,
0,0.16606908,0,0,0.056800086,0,0.087356314,0.21241781,0.1135361,0,0,0.08832444,0,0.10092572,0.050767295,0.12979348,0,0,0,0.088348724,2017-04-25,,,,,,,,,
0,0.16469765,0,0,0.059333492,0,0.0894361,0.20728308,0.10964831,0,0,0.085922614,0,0.100357994,0.051500153,0.1321738,0,0,0,0.08833369,2017-04-26,,,,,,,,,
0,0.16615015,0,0,0.061472267,0,0.08734363,0.20988907,0.1124883,0,0,0.08644065,0,0.09818432,0.05404768,0.1348544,0,0,0,0.08980037,2017-04-26,,,,,,,,,
0,0.16903837,0,0,0.06331216,0,0.08561305,0.21358289,0.11625217,0,0,0.08742871,0,0.09714877,0.056671888,0.13702969,0,0,0,0.091195896,2017-04-27,,,,,,,,,
0,0.1701617,0,0,0.06483759,0,0.08405541,0.21873295,0.11925968,0,0,0.08952699,0,0.10117227,0.05690962,0.13425769,0,0,0,0.091019265,2017-04-27,,,,,,,,,
0,0.16938497,0,0,0.065214105,0,0.08272445,0.22242936,0.12052814,0,0,0.09110958,0,0.10558279,0.055444594,0.13119449,0,0,0,0.091072276,2017-04-28,,,,,,,,,
0,0.16774587,0,0,0.06439593,0,0.08345158,0.22001821,0.11980393,0,0,0.090863116,0,0.10495658,0.0539083,0.13149452,0,0,0,0.09095273,2017-04-28,,,,,,,,,
0,0.16694874,0,0,0.064052634,0,0.084684834,0.2171902,0.11924303,0,0,0.08941328,0,0.10325974,0.0534755,0.13303047,0,0,0,0.09036087,2017-05-02,,,,,,,,,
0,0.1667064,0,0,0.056602973,0,0.08480561,0.21624646,0.12068217,0,0,0.08969289,0,0.096523225,0.05193849,0.13396546,0,0,0,0.08847284,2017-05-02,,,,,,,,,
0,0.16753268,0,0,0.049920015,0,0.08561278,0.21580225,0.12230866,0,0,0.09067384,0,0.09023723,0.05054291,0.13432352,0,0,0,0.086732045,2017-05-04,,,,,,,,,
0,0.16679609,0,0,0.048053216,0,0.08638357,0.21770099,0.12204926,0,0,0.0909965,0,0.08757619,0.051681772,0.13465689,0,0,0,0.08579984,2017-05-04,,,,,,,,,
0,0.16597925,0,0,0.048305426,0,0.08624384,0.21963762,0.1217225,0,0,0.09088114,0,0.086495444,0.053266164,0.13493899,0,0,0,0.08563581,2017-05-08,,,,,,,,,
0,0.16697274,0,0,0.050169494,0,0.08688617,0.22486635,0.12449532,0,0,0.09103842,0,0.084005676,0.055258423,0.13805318,0,0,0,0.08536697,2017-05-08,,,,,,,,,
0,0.1686801,0,0,0.052150674,0,0.08773188,0.22943667,0.12751621,0,0,0.091205485,0,0.08235902,0.057038944,0.14102131,0,0,0,0.085155755,2017-05-10,,,,,,,,,
0,0.16804338,0,0,0.05703381,0,0.08457456,0.23117723,0.125398,0,0,0.08991351,0,0.08651796,0.06130354,0.14043264,0,0,0,0.090365775,2017-05-10,,,,,,,,,
0,0.16621423,0,0,0.061412208,0,0.07990249,0.23153384,0.1217291,0,0,0.08857668,0,0.089842185,0.064750314,0.13942026,0,0,0,0.09568411,2017-05-11,,,,,,,,,
0,0.16491665,0,0,0.063368306,0,0.076786555,0.23278369,0.11794196,0,0,0.08835174,0,0.09113331,0.06612033,0.13849111,0,0,0,0.099712476,2017-05-11,,,,,,,,,
0,0.1640303,0,0,0.0642256,0,0.0746804,0.23423114,0.11536097,0,0,0.08808229,0,0.09151904,0.06668595,0.1382081,0,0,0,0.102062605,2017-05-12,,,,,,,,,
0,0.16507351,0,0,0.06495196,0,0.06964134,0.23594324,0.1179293,0,0,0.08804169,0,0.089152604,0.06934668,0.14047326,0,0,0,0.102513604,2017-05-12,,,,,,,,,
0,0.16753332,0,0,0.06600789,0,0.06592416,0.23720255,0.121444575,0,0,0.08826652,0,0.08697718,0.07203363,0.14276598,0,0,0,0.10225575,2017-05-15,,,,,,,,,
0,0.17028263,0,0,0.061617225,0,0.06553719,0.2328223,0.12329962,0,0,0.090010315,0,0.083774626,0.07108041,0.14330243,0,0,0,0.10072971,2017-05-15,,,,,,,,,
0,0.17236571,0,0,0.05657512,0,0.06679365,0.22865471,0.12435904,0,0,0.09142533,0,0.08115909,0.06996181,0.14350154,0,0,0,0.09857047,2017-05-16,,,,,,,,,
0,0.17097776,0,0,0.05527554,0,0.06760035,0.22460333,0.122800656,0,0,0.088523254,0,0.082151935,0.069948055,0.14872926,0,0,0,0.09875853,2017-05-16,,,,,,,,,
0,0.16938408,0,0,0.055211503,0,0.067332916,0.22209609,0.122374505,0,0,0.08506724,0,0.08260001,0.07004548,0.15479285,0,0,0,0.09922376,2017-05-17,,,,,,,,,
0,0.17191601,0,0,0.052910484,0,0.06548492,0.22461185,0.12669827,0,0,0.08904755,0,0.081961684,0.069565736,0.15021773,0,0,0,0.098724276,2017-05-17,,,,,,,,,
0,0.17408067,0,0,0.04934243,0,0.06542303,0.228623,0.13054518,0,0,0.094321266,0,0.081966735,0.066984214,0.14476134,0,0,0,0.09721411,2017-05-18,,,,,,,,,
0,0.17042252,0,0,0.051019136,0,0.067866124,0.23082688,0.12641934,0,0,0.09512504,0,0.08717833,0.065789275,0.13898128,0,0,0,0.09815446,2017-05-18,,,,,,,,,
0,0.16519369,0,0,0.053680513,0,0.068612754,0.23200263,0.121699125,0,0,0.09416505,0,0.09191962,0.06451393,0.13503332,0,0,0,0.099916495,2017-05-19,,,,,,,,,
0,0.16266643,0,0,0.060271684,0,0.06659676,0.23485793,0.11997285,0,0,0.09283091,0,0.09157173,0.067673326,0.13795044,0,0,0,0.10451343,2017-05-19,,,,,,,,,
0,0.1626104,0,0,0.0669748,0,0.06415158,0.23774952,0.1197683,0,0,0.09112025,0,0.09008091,0.071655,0.14238665,0,0,0,0.108170934,2017-05-22,,,,,,,,,
0,0.1613137,0,0,0.06676537,0,0.06374996,0.23462789,0.117716,0,0,0.08783944,0,0.086731754,0.0739126,0.14638971,0,0,0,0.10805456,2017-05-22,,,,,,,,,
0,0.1604417,0,0,0.06528118,0,0.06436966,0.23106124,0.11607201,0,0,0.08434599,0,0.08365859,0.075726904,0.14975975,0,0,0,0.10624113,2017-05-23,,,,,,,,,
0,0.16260166,0,0,0.06446461,0,0.066714525,0.23081529,0.11547273,0,0,0.084719375,0,0.081718415,0.07643698,0.1507823,0,0,0,0.10497197,2017-05-23,,,,,,,,,
0,0.1646292,0,0,0.06351829,0,0.06929212,0.23159723,0.115279645,0,0,0.085738,0,0.08104265,0.076446146,0.15114257,0,0,0,0.10408931,2017-05-24,,,,,,,,,
0,0.1638175,0,0,0.06456105,0,0.072142914,0.23272909,0.11346308,0,0,0.085599184,0,0.08401861,0.07483545,0.14928365,0,0,0,0.104489245,2017-05-24,,,,,,,,,
0,0.16161361,0,0,0.065431446,0,0.07368948,0.2336338,0.11155438,0,0,0.08538184,0,0.08681279,0.072635084,0.14726208,0,0,0,0.10553109,2017-05-25,,,,,,,,,
0,0.15921749,0,0,0.062283847,0,0.0736701,0.23075487,0.110606685,0,0,0.084046215,0,0.08660478,0.071958855,0.14979158,0,0,0,0.10606958,2017-05-25,,,,,,,,,
0,0.15802652,0,0,0.059108205,0,0.07429568,0.22811319,0.11040858,0,0,0.082342096,0,0.08531594,0.07206866,0.15342598,0,0,0,0.10564466,2017-05-26,,,,,,,,,
0,0.15662585,0,0,0.06132954,0,0.0752339,0.22778155,0.10914806,0,0,0.08125136,0,0.087677054,0.07299131,0.15476994,0,0,0,0.10761862,2017-05-26,,,,,,,,,
0,0.1550575,0,0,0.06432209,0,0.07512228,0.2283032,0.10816344,0,0,0.080499895,0,0.09016545,0.07326826,0.15535763,0,0,0,0.11006607,2017-05-29,,,,,,,,,
0,0.15581086,0,0,0.06338737,0,0.071037635,0.23095705,0.11107988,0,0,0.08194356,0,0.09090423,0.072879955,0.15256035,0,0,0,0.11061205,2017-05-29,,,,,,,,,
0,0.15744787,0,0,0.061814196,0,0.067936674,0.23318514,0.11408241,0,0,0.08393533,0,0.09126315,0.07204031,0.14956263,0,0,0,0.11054017,2017-05-30,,,,,,,,,
0,0.15936528,0,0,0.060110945,0,0.07032767,0.2340052,0.115453534,0,0,0.08593917,0,0.08813701,0.071080394,0.150467,0,0,0,0.108912595,2017-05-30,,,,,,,,,
0,0.16137512,0,0,0.059057318,0,0.07356992,0.23468126,0.11662248,0,0,0.086809605,0,0.08565079,0.07110735,0.15231578,0,0,0,0.10700347,2017-05-31,,,,,,,,,
0,0.16379274,0,0,0.062417313,0,0.074143544,0.24083288,0.11908511,0,0,0.087917656,0,0.084829435,0.07287688,0.1542144,0,0,0,0.10789363,2017-05-31,,,,,,,,,
0,0.16637155,0,0,0.06649259,0,0.073585294,0.24655019,0.121137656,0,0,0.08854148,0,0.08510562,0.07482084,0.1557043,0,0,0,0.10951089,2017-06-01,,,,,,,,,
0,0.1649631,0,0,0.07304834,0,0.07097886,0.24456088,0.118482366,0,0,0.08569855,0,0.09067616,0.07715128,0.15459222,0,0,0,0.113737255,2017-06-01,,,,,,,,,
0,0.16249844,0,0,0.078724794,0,0.06707082,0.24188338,0.11707649,0,0,0.081842475,0,0.09540155,0.0779373,0.1547561,0,0,0,0.1171845,2017-06-02,,,,,,,,,
0,0.1630919,0,0,0.07566817,0,0.06618521,0.2409093,0.12054948,0,0,0.08192972,0,0.092896715,0.07747641,0.15707147,0,0,0,0.114210874,2017-06-02,,,,,,,,,
0,0.16595915,0,0,0.071606286,0,0.06848836,0.24109845,0.12535979,0,0,0.081887245,0,0.09036696,0.077381045,0.16018648,0,0,0,0.110049665,2017-06-05,,,,,,,,,
0,0.16920449,0,0,0.07313848,0,0.06999524,0.24861293,0.12969467,0,0,0.0835652,0,0.09198858,0.07718487,0.15900776,0,0,0,0.1083506,2017-06-05,,,,,,,,,
0,0.17104116,0,0,0.075102545,0,0.07010826,0.2555203,0.13238956,0,0,0.08689815,0,0.09452865,0.07614636,0.15581799,0,0,0,0.1086334,2017-06-07,,,,,,,,,
0,0.17204829,0,0,0.07992742,0,0.07095343,0.2585422,0.13198593,0,0,0.08848824,0,0.09973703,0.07552185,0.15421939,0,0,0,0.11143111,2017-06-07,,,,,,,,,
0,0.17156851,0,0,0.08342813,0,0.07072698,0.26000127,0.1308064,0,0,0.090685315,0,0.10333282,0.074347064,0.1527292,0,0,0,0.11461256,2017-06-08,,,,,,,,,
0,0.16805309,0,0,0.08290792,0,0.072425574,0.2550657,0.12656826,0,0,0.08826239,0,0.104263335,0.07251735,0.15417762,0,0,0,0.1152858,2017-06-08,,,,,,,,,
0,0.16403086,0,0,0.080798365,0,0.07385341,0.25018057,0.12281933,0,0,0.08652171,0,0.10341293,0.070779614,0.15537483,0,0,0,0.11449998,2017-06-09,,,,,,,,,
0,0.16191797,0,0,0.081923485,0,0.0745875,0.24813433,0.12307982,0,0,0.08494529,0,0.10129107,0.070939,0.16143641,0,0,0,0.11441498,2017-06-09,,,,,,,,,
0,0.16100211,0,0,0.08298597,0,0.074689485,0.24769591,0.12462366,0,0,0.08530989,0,0.0989413,0.07127548,0.16596915,0,0,0,0.11449648,2017-06-12,,,,,,,,,
0,0.16243942,0,0,0.0877773,0,0.070010014,0.25256476,0.12559564,0,0,0.088221386,0,0.09895161,0.07259263,0.16119133,0,0,0,0.11849645,2017-06-12,,,,,,,,,
0,0.16272478,0,0,0.09169414,0,0.06452023,0.25710607,0.12448266,0,0,0.09222324,0,0.100024186,0.07330802,0.15377322,0,0,0,0.12270901,2017-06-13,,,,,,,,,
0,0.16401182,0,0,0.09035638,0,0.06337976,0.26224872,0.12710635,0,0,0.09587283,0,0.09734903,0.07328658,0.15231735,0,0,0,0.12171511,2017-06-13,,,,,,,,,
0,0.16683172,0,0,0.08871264,0,0.06531435,0.26629442,0.13056025,0,0,0.09733777,0,0.095595494,0.073824435,0.15368538,0,0,0,0.11939432,2017-06-14,,,,,,,,,
0,0.16973853,0,0,0.08501744,0,0.06568366,0.26761368,0.1343596,0,0,0.097647965,0,0.09439408,0.07581281,0.15659611,0,0,0,0.11729855,2017-06-14,,,,,,,,,
0,0.17237881,0,0,0.08123574,0,0.06591291,0.26761594,0.13724111,0,0,0.09950884,0,0.093192965,0.07728717,0.15808633,0,0,0,0.11578011,2017-06-15,,,,,,,,,
0,0.17148088,0,0,0.08262947,0,0.06725418,0.2641693,0.13539873,0,0,0.09779134,0,0.096418805,0.07678898,0.15769371,0,0,0,0.1153105,2017-06-15,,,,,,,,,
0,0.16860458,0,0,0.083896056,0,0.06730183,0.26075017,0.13292052,0,0,0.09690656,0,0.098775834,0.075276345,0.15618354,0,0,0,0.11537495,2017-06-16,,,,,,,,,
0,0.16593663,0,0,0.0880194,0,0.060476065,0.26185957,0.13381538,0,0,0.0964734,0,0.103279375,0.07512148,0.15376626,0,0,0,0.1186596,2017-06-16,,,,,,,,,
0,0.1632938,0,0,0.091285,0,0.05290016,0.26371914,0.13465889,0,0,0.09756956,0,0.10616549,0.074045025,0.15054664,0,0,0,0.12212055,2017-06-19,,,,,,,,,
0,0.16351451,0,0,0.08917084,0,0.055448234,0.26436728,0.13562559,0,0,0.099037044,0,0.10326794,0.07042494,0.14868443,0,0,0,0.11932226,2017-06-19,,,,,,,,,
0,0.16419002,0,0,0.08521661,0,0.06090026,0.2645435,0.13646416,0,0,0.10133768,0,0.1001946,0.06717861,0.14671446,0,0,0,0.11579407,2017-06-20,,,,,,,,,
0,0.16286197,0,0,0.089098774,0,0.06496675,0.2697809,0.13843144,0,0,0.10033906,0,0.10284388,0.06579115,0.14690858,0,0,0,0.11398841,2017-06-20,,,,,,,,,
0,0.16044785,0,0,0.093205914,0,0.06629016,0.2746117,0.1397142,0,0,0.09998919,0,0.10623546,0.06412728,0.14657858,0,0,0,0.1145664,2017-06-21,,,,,,,,,
0,0.15550134,0,0,0.09976192,0,0.065045595,0.27714467,0.13579996,0,0,0.100109726,0,0.113244705,0.060509782,0.14080256,0,0,0,0.119866475,2017-06-21,,,,,,,,,
0,0.14973499,0,0,0.10577202,0,0.061928015,0.27845836,0.13143085,0,0,0.09889592,0,0.118974105,0.056927603,0.13649018,0,0,0,0.1249183,2017-06-22,,,,,,,,,
0,0.14835893,0,0,0.10578027,0,0.059340727,0.2755773,0.1293808,0,0,0.09782193,0,0.11324334,0.055530358,0.13802432,0,0,0,0.12627804,2017-06-22,,,,,,,,,
0,0.14996557,0,0,0.1044794,0,0.058922086,0.27280515,0.12884083,0,0,0.09808161,0,0.10589722,0.05617497,0.14014374,0,0,0,0.12575945,2017-06-23,,,,,,,,,
