latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,date,latent_dim,dropout_rate,batchnorm,epochs,early_stopping_patience,batch_size,kernel_regularizer
6.0635066,0.40574074,0.0,0.0,0.0,0.0,0.0,0.09234761,6.4225864,0.0,0.0,6.443974,0.0,0.61597085,0.0,0.0,2014-04-17,16,0.2,True,100,5,32,True
6.0875187,0.3887236,0.0,0.0,0.0,0.0,0.0,0.09071177,6.4285903,0.0,0.0,6.4344707,0.0,0.63083357,0.0,0.0,2014-04-18,16,0.2,True,100,5,32,True
6.1110234,0.37069482,0.0,0.0,0.0,0.0,0.0,0.09019029,6.4370737,0.0,0.0,6.4225984,0.0,0.64892083,0.0,0.0,2014-04-21,16,0.2,True,100,5,32,True
6.132348,0.35952467,0.0,0.0,0.0,0.0,0.0,0.08526683,6.4506884,0.0,0.0,6.4155464,0.0,0.66375273,0.0,0.0,2014-04-22,16,0.2,True,100,5,32,True
6.159828,0.34319088,0.0,0.0,0.0,0.0,0.0,0.083577394,6.4657063,0.0,0.0,6.4053054,0.0,0.68134636,0.0,0.0,2014-04-23,16,0.2,True,100,5,32,True
6.189033,0.3309474,0.0,0.0,0.0,0.0,0.0,0.07837719,6.4854393,0.0,0.0,6.3947835,0.0,0.69906,0.0,0.0,2014-04-24,16,0.2,True,100,5,32,True
6.216097,0.33013663,0.0,0.0,0.0,0.0,0.0,0.07389358,6.511999,0.0,0.0,6.3956,0.0,0.70752686,0.0,0.0,2014-04-25,16,0.2,True,100,5,32,True
6.2511153,0.30977398,0.0,0.0,0.0,0.0,0.0,0.07110781,6.529267,0.0,0.0,6.3855996,0.0,0.7309914,0.0,0.0,2014-04-28,16,0.2,True,100,5,32,True
6.288632,0.29164484,0.0,0.0,0.0,0.0,0.0,0.071376026,6.549457,0.0,0.0,6.378006,0.0,0.7530597,0.0,0.0,2014-04-29,16,0.2,True,100,5,32,True
6.324293,0.27830017,0.0,0.0,0.0,0.0,0.0,0.07378885,6.571488,0.0,0.0,6.376657,0.0,0.7694256,0.0,0.0,2014-04-30,16,0.2,True,100,5,32,True
6.360908,0.258249,0.0,0.0,0.0,0.0,0.0,0.077690996,6.592125,0.0,0.0,6.373844,0.0,0.78911173,0.0,0.0,2014-05-02,16,0.2,True,100,5,32,True
6.391806,0.24469067,0.0,0.0,0.0,0.0,0.0,0.087243244,6.610573,0.0,0.0,6.363814,0.0,0.8034331,0.0,0.0,2014-05-07,16,0.2,True,100,5,32,True
6.4161406,0.23073508,0.0,0.0,0.0,0.0,0.0,0.09598203,6.618529,0.0,0.0,6.347345,0.0,0.8179485,0.0,0.0,2014-05-08,16,0.2,True,100,5,32,True
6.447186,0.1978719,0.0,0.0,0.0,0.0,0.0,0.11562964,6.620934,0.0,0.0,6.3204336,0.0,0.8424897,0.0,0.0,2014-05-09,16,0.2,True,100,5,32,True
6.4771147,0.16522683,0.0,0.0,0.0,0.0,0.0,0.13034752,6.623906,0.0,0.0,6.3013964,0.0,0.866755,0.0,0.0,2014-05-12,16,0.2,True,100,5,32,True
6.500948,0.15059887,0.0,0.0,0.0,0.0,0.0,0.14157683,6.6314445,0.0,0.0,6.2890654,0.0,0.8801599,0.0,0.0,2014-05-13,16,0.2,True,100,5,32,True
6.517356,0.13489547,0.0,0.0,0.0,0.0,0.0,0.15496255,6.633443,0.0,0.0,6.2707534,0.0,0.89536494,0.0,0.0,2014-05-14,16,0.2,True,100,5,32,True
6.5234337,0.13845035,0.0,0.0,0.0,0.0,0.0,0.16153161,6.642194,0.0,0.0,6.2662077,0.0,0.9004353,0.0,0.0,2014-05-15,16,0.2,True,100,5,32,True
6.533458,0.13170825,0.0,0.0,0.0,0.0,0.0,0.17352335,6.648648,0.0,0.0,6.253464,0.0,0.9080143,0.0,0.0,2014-05-16,16,0.2,True,100,5,32,True
6.519521,0.13942505,0.0,0.0,0.0,0.0,0.0,0.18510565,6.641133,0.0,0.0,6.226728,0.0,0.90837777,0.0,0.0,2014-05-19,16,0.2,True,100,5,32,True
6.4960737,0.15818842,0.0,0.0,0.0,0.0,0.0,0.18793914,6.630084,0.0,0.0,6.202938,0.0,0.9056027,0.0,0.0,2014-05-20,16,0.2,True,100,5,32,True
6.47402,0.17412493,0.0,0.0,0.0,0.0,0.0,0.18726109,6.6172776,0.0,0.0,6.17869,0.0,0.9085472,0.0,0.0,2014-05-21,16,0.2,True,100,5,32,True
6.434919,0.23397727,0.0,0.0,0.0,0.0,0.0,0.17405584,6.61646,0.0,0.0,6.1771507,0.0,0.8880809,0.0,0.0,2014-05-22,16,0.2,True,100,5,32,True
6.4016056,0.26445812,0.0,0.0,0.0,0.0,0.0,0.17340723,6.607728,0.0,0.0,6.1567917,0.0,0.87550277,0.0,0.0,2014-05-23,16,0.2,True,100,5,32,True
6.3824253,0.27474403,0.0,0.0,0.0,0.0,0.0,0.17819308,6.603113,0.0,0.0,6.140002,0.0,0.868972,0.0,0.0,2014-05-26,16,0.2,True,100,5,32,True
6.371992,0.2801445,0.0,0.0,0.0,0.0,0.0,0.18115711,6.6043367,0.0,0.0,6.1323886,0.0,0.86430013,0.0,0.0,2014-05-27,16,0.2,True,100,5,32,True
6.357303,0.2946019,0.0,0.0,0.0,0.0,0.0,0.18046537,6.6037555,0.0,0.0,6.130905,0.0,0.85665685,0.0,0.0,2014-05-28,16,0.2,True,100,5,32,True
6.344256,0.3045911,0.0,0.0,0.0,0.0,0.0,0.17912662,6.601514,0.0,0.0,6.125944,0.0,0.8554579,0.0,0.0,2014-05-29,16,0.2,True,100,5,32,True
6.3297276,0.32335043,0.0,0.0,0.0,0.0,0.0,0.18124296,6.6044188,0.0,0.0,6.1234818,0.0,0.843834,0.0,0.0,2014-05-30,16,0.2,True,100,5,32,True
6.3257155,0.32468137,0.0,0.0,0.0,0.0,0.0,0.18957186,6.602567,0.0,0.0,6.1148806,0.0,0.8435627,0.0,0.0,2014-06-02,16,0.2,True,100,5,32,True
6.302775,0.3472543,0.0,0.0,0.0,0.0,0.0,0.19568186,6.5939612,0.0,0.0,6.1004763,0.0,0.83405524,0.0,0.0,2014-06-03,16,0.2,True,100,5,32,True
6.2869186,0.35162392,0.0,0.0,0.0,0.0,0.0,0.20744029,6.5812845,0.0,0.0,6.078038,0.0,0.8344561,0.0,0.0,2014-06-05,16,0.2,True,100,5,32,True
6.2606945,0.37593254,0.0,0.0,0.0,0.0,0.0,0.21779767,6.568676,0.0,0.0,6.053787,0.0,0.82537335,0.0,0.0,2014-06-09,16,0.2,True,100,5,32,True
6.225534,0.40868255,0.0,0.0,0.0,0.0,0.0,0.22271365,6.5541916,0.0,0.0,6.031651,0.0,0.8104204,0.0,0.0,2014-06-10,16,0.2,True,100,5,32,True
6.2007713,0.41911706,0.0,0.0,0.0,0.0,0.0,0.23302393,6.535978,0.0,0.0,5.9992194,0.0,0.8070116,0.0,0.0,2014-06-11,16,0.2,True,100,5,32,True
6.178326,0.42852837,0.0,0.0,0.0,0.0,0.0,0.24322943,6.5164156,0.0,0.0,5.9580283,0.0,0.8083131,0.0,0.0,2014-06-12,16,0.2,True,100,5,32,True
6.150404,0.45004275,0.0,0.0,0.0,0.0,0.0,0.25038275,6.4991217,0.0,0.0,5.9171004,0.0,0.8059569,0.0,0.0,2014-06-13,16,0.2,True,100,5,32,True
6.1174355,0.4780932,0.0,0.0,0.0,0.0,0.0,0.2503584,6.4774156,0.0,0.0,5.8734064,0.0,0.8051329,0.0,0.0,2014-06-16,16,0.2,True,100,5,32,True
6.0868306,0.506936,0.0,0.0,0.0,0.0,0.0,0.2531251,6.4587927,0.0,0.0,5.8274283,0.0,0.8028621,0.0,0.0,2014-06-17,16,0.2,True,100,5,32,True
6.05456,0.5389759,0.0,0.0,0.0,0.0,0.0,0.25096458,6.4394193,0.0,0.0,5.785676,0.0,0.8017617,0.0,0.0,2014-06-18,16,0.2,True,100,5,32,True
6.0234904,0.57208997,0.0,0.0,0.0,0.0,0.0,0.2451744,6.4253016,0.0,0.0,5.7572956,0.0,0.79678553,0.0,0.0,2014-06-19,16,0.2,True,100,5,32,True
6.003349,0.6059963,0.0,0.0,0.0,0.0,0.0,0.2425207,6.426971,0.0,0.0,5.7414494,0.0,0.7842118,0.0,0.0,2014-06-20,16,0.2,True,100,5,32,True
5.993522,0.62486845,0.0,0.0,0.0,0.0,0.0,0.24484979,6.4262395,0.0,0.0,5.7134447,0.0,0.7809312,0.0,0.0,2014-06-23,16,0.2,True,100,5,32,True
5.967859,0.6634907,0.0,0.0,0.0,0.0,0.0,0.24309884,6.42926,0.0,0.0,5.6985564,0.0,0.76070726,0.0,0.0,2014-06-24,16,0.2,True,100,5,32,True
5.95541,0.67425317,0.0,0.0,0.0,0.0,0.0,0.2475994,6.42846,0.0,0.0,5.6730785,0.0,0.75374365,0.0,0.0,2014-06-25,16,0.2,True,100,5,32,True
5.9489512,0.67208755,0.0,0.0,0.0,0.0,0.0,0.25768933,6.426388,0.0,0.0,5.644899,0.0,0.7470581,0.0,0.0,2014-06-26,16,0.2,True,100,5,32,True
5.9294143,0.6824761,0.0,0.0,0.0,0.0,0.0,0.26725528,6.4259896,0.0,0.0,5.6279154,0.0,0.7290142,0.0,0.0,2014-06-27,16,0.2,True,100,5,32,True
5.913464,0.6822011,0.0,0.0,0.0,0.0,0.0,0.28086358,6.4216695,0.0,0.0,5.6078577,0.0,0.71397126,0.0,0.0,2014-06-30,16,0.2,True,100,5,32,True
5.892828,0.6836591,0.0,0.0,0.0,0.0,0.0,0.28976157,6.4176745,0.0,0.0,5.595115,0.0,0.7016906,0.0,0.0,2014-07-01,16,0.2,True,100,5,32,True
5.855522,0.7127607,0.0,0.0,0.0,0.0,0.0,0.2996492,6.4177775,0.0,0.0,5.5866113,0.0,0.6704294,0.0,0.0,2014-07-02,16,0.2,True,100,5,32,True
5.8390565,0.7011485,0.0,0.0,0.0,0.0,0.0,0.3233388,6.4120145,0.0,0.0,5.5526323,0.0,0.65881985,0.0,0.0,2014-07-03,16,0.2,True,100,5,32,True
5.8150525,0.70174724,0.0,0.0,0.0,0.0,0.0,0.34242675,6.406674,0.0,0.0,5.522524,0.0,0.6430068,0.0,0.0,2014-07-04,16,0.2,True,100,5,32,True
5.7966256,0.6878983,0.0,0.0,0.0,0.0,0.0,0.3652936,6.3944564,0.0,0.0,5.4785414,0.0,0.63623095,0.0,0.0,2014-07-07,16,0.2,True,100,5,32,True
5.7765775,0.6806557,0.0,0.0,0.0,0.0,0.0,0.3892277,6.380884,0.0,0.0,5.427404,0.0,0.62683225,0.0,0.0,2014-07-08,16,0.2,True,100,5,32,True
5.754293,0.68563396,0.0,0.0,0.0,0.0,0.0,0.408385,6.369158,0.0,0.0,5.3767343,0.0,0.61794204,0.0,0.0,2014-07-09,16,0.2,True,100,5,32,True
5.739946,0.6773273,0.0,0.0,0.0,0.0,0.0,0.43746337,6.351631,0.0,0.0,5.3064504,0.0,0.6162556,0.0,0.0,2014-07-10,16,0.2,True,100,5,32,True
5.7158403,0.6857436,0.0,0.0,0.0,0.0,0.0,0.46034732,6.335667,0.0,0.0,5.24459,0.0,0.60908777,0.0,0.0,2014-07-11,16,0.2,True,100,5,32,True
5.6859374,0.70210433,0.0,0.0,0.0,0.0,0.0,0.48089463,6.3143554,0.0,0.0,5.1755953,0.0,0.60172266,0.0,0.0,2014-07-14,16,0.2,True,100,5,32,True
5.6506877,0.7204785,0.0,0.0,0.0,0.0,0.0,0.50135756,6.2938347,0.0,0.0,5.1042414,0.0,0.59499735,0.0,0.0,2014-07-15,16,0.2,True,100,5,32,True
5.605514,0.76002866,0.0,0.0,0.0,0.0,0.0,0.51522714,6.2818785,0.0,0.0,5.047601,0.0,0.57600623,0.0,0.0,2014-07-16,16,0.2,True,100,5,32,True
5.589576,0.7783874,0.0,0.0,0.0,0.0,0.0,0.5300867,6.2866564,0.0,0.0,5.0090785,0.0,0.56594485,0.0,0.0,2014-07-17,16,0.2,True,100,5,32,True
5.5759583,0.800152,0.0,0.0,0.0,0.0,0.0,0.5488626,6.295121,0.0,0.0,4.968608,0.0,0.5506149,0.0,0.0,2014-07-18,16,0.2,True,100,5,32,True
5.5559196,0.830059,0.0,0.0,0.0,0.0,0.0,0.56784546,6.30117,0.0,0.0,4.923662,0.0,0.53321135,0.0,0.0,2014-07-21,16,0.2,True,100,5,32,True
5.540208,0.8463315,0.0,0.0,0.0,0.0,0.0,0.5876013,6.3022556,0.0,0.0,4.8708277,0.0,0.5247852,0.0,0.0,2014-07-22,16,0.2,True,100,5,32,True
5.521928,0.85908216,0.0,0.0,0.0,0.0,0.0,0.60378623,6.3012595,0.0,0.0,4.821851,0.0,0.52032095,0.0,0.0,2014-07-23,16,0.2,True,100,5,32,True
5.503129,0.8738727,0.0,0.0,0.0,0.0,0.0,0.6180207,6.298913,0.0,0.0,4.772784,0.0,0.5177503,0.0,0.0,2014-07-24,16,0.2,True,100,5,32,True
5.491953,0.88400835,0.0,0.0,0.0,0.0,0.0,0.639079,6.2999644,0.0,0.0,4.7167645,0.0,0.5167435,0.0,0.0,2014-07-25,16,0.2,True,100,5,32,True
5.4777837,0.89901817,0.0,0.0,0.0,0.0,0.0,0.6540439,6.2939954,0.0,0.0,4.6550035,0.0,0.51916313,0.0,0.0,2014-07-28,16,0.2,True,100,5,32,True
5.4606237,0.9204018,0.0,0.0,0.0,0.0,0.0,0.6711854,6.29667,0.0,0.0,4.5986233,0.0,0.5155312,0.0,0.0,2014-07-29,16,0.2,True,100,5,32,True
5.439418,0.9451548,0.008965978,0.0,0.0,0.0,0.0,0.6847849,6.298809,0.0,0.0,4.5443764,0.0,0.51588434,0.0,0.0,2014-07-30,16,0.2,True,100,5,32,True
5.428788,0.96475834,0.031183664,0.0,0.0,0.0,0.0,0.70165074,6.302845,0.0,0.0,4.482074,0.0,0.51966536,0.0,0.0,2014-07-31,16,0.2,True,100,5,32,True
5.410273,0.9926243,0.04430838,0.0,0.0,0.0,0.0,0.7147777,6.3059545,0.0,0.0,4.425591,0.0,0.516255,0.0,0.0,2014-08-01,16,0.2,True,100,5,32,True
5.403825,1.017683,0.064871125,0.0,0.0,0.0,0.0,0.73359877,6.3150077,0.0,0.0,4.358823,0.0,0.5156647,0.014850702,0.0,2014-08-04,16,0.2,True,100,5,32,True
5.395696,1.0332332,0.08407916,0.0,0.0,0.0,0.0,0.75652766,6.319758,0.0,0.0,4.2851934,0.0,0.5214392,0.02650915,0.0,2014-08-05,16,0.2,True,100,5,32,True
5.381776,1.0506411,0.09853751,0.0,0.0,0.0,0.0,0.7752209,6.3189607,0.0,0.0,4.213336,0.0,0.5306665,0.039125554,0.0,2014-08-06,16,0.2,True,100,5,32,True
5.373461,1.0603577,0.120360166,0.0,0.0,0.0,0.0,0.7948155,6.315118,0.0,0.0,4.1339784,0.0,0.543296,0.04721973,0.0,2014-08-07,16,0.2,True,100,5,32,True
5.3660617,1.0730859,0.14036344,0.0,0.0,0.0,0.0,0.82021016,6.3150573,0.0,0.0,4.050995,0.0,0.5517602,0.055020615,0.0,2014-08-08,16,0.2,True,100,5,32,True
5.3518167,1.0866559,0.1578888,0.0,0.0,0.0,0.0,0.84034127,6.307962,0.0,0.0,3.970757,0.0,0.56251276,0.069857895,0.0,2014-08-11,16,0.2,True,100,5,32,True
5.347452,1.0899606,0.17964491,0.0,0.0,0.0,0.0,0.86421925,6.3055754,0.0,0.0,3.8895724,0.0,0.57393146,0.07385954,0.0,2014-08-12,16,0.2,True,100,5,32,True
5.3544197,1.0952785,0.20118415,0.0,0.0,0.0,0.0,0.88449836,6.315864,0.0,0.0,3.823181,0.0,0.58709663,0.077884465,0.0,2014-08-13,16,0.2,True,100,5,32,True
5.360541,1.1058558,0.21722117,0.0,0.0,0.0,0.0,0.90077376,6.3308873,0.0,0.0,3.7660148,0.0,0.60061204,0.0839297,0.0,2014-08-14,16,0.2,True,100,5,32,True
5.3685617,1.1150975,0.23712948,0.0,0.0,0.0,0.0,0.9154667,6.3460994,0.0,0.0,3.7077954,0.0,0.6180923,0.08903815,0.0,2014-08-18,16,0.2,True,100,5,32,True
5.3720074,1.1305372,0.2508154,0.0,0.0,0.0,0.0,0.92584467,6.362091,0.0,0.0,3.6583488,0.0,0.63398904,0.099822275,0.0,2014-08-19,16,0.2,True,100,5,32,True
5.3745255,1.141439,0.26904127,0.0,0.0,0.0,0.0,0.9369389,6.3739104,0.0,0.0,3.6015563,0.0,0.6523963,0.11304596,0.0,2014-08-20,16,0.2,True,100,5,32,True
5.377571,1.154863,0.2889063,0.0,0.0,0.0,0.0,0.9477402,6.383023,0.0,0.0,3.536907,0.0,0.67396927,0.12755486,0.0,2014-08-21,16,0.2,True,100,5,32,True
5.374432,1.1812828,0.30209404,0.0,0.0,0.0,0.0,0.955325,6.3918047,0.0,0.0,3.476087,0.0,0.6952194,0.15000124,0.0,2014-08-22,16,0.2,True,100,5,32,True
5.3767533,1.2039506,0.3228256,0.0,0.0,0.0,0.0,0.97281647,6.4010196,0.0,0.0,3.4014082,0.0,0.7155484,0.17173575,0.0,2014-08-25,16,0.2,True,100,5,32,True
5.382917,1.2142836,0.35280433,0.0,0.0,0.0,0.0,0.992416,6.406335,0.0,0.0,3.3219652,0.0,0.73953325,0.19503736,0.0,2014-08-26,16,0.2,True,100,5,32,True
5.3922963,1.223854,0.3798299,0.0,0.0,0.0,0.0,1.0185372,6.4197583,0.0,0.0,3.2436352,0.0,0.7583576,0.2066293,0.0,2014-08-27,16,0.2,True,100,5,32,True
5.3967834,1.2385882,0.4046369,0.0,0.0,0.0,0.0,1.0453657,6.430916,0.0,0.0,3.163982,0.0,0.77601373,0.22154972,0.0,2014-08-28,16,0.2,True,100,5,32,True
5.4033027,1.2485955,0.43619022,0.0,0.0,0.0,0.0,1.0756956,6.434976,0.0,0.0,3.0706236,0.0,0.7953948,0.23680285,0.0,2014-08-29,16,0.2,True,100,5,32,True
5.400641,1.2645223,0.4572838,0.0,0.0,0.0,0.0,1.0964795,6.4347706,0.0,0.0,2.9930983,0.0,0.8131776,0.2566849,0.0,2014-09-01,16,0.2,True,100,5,32,True
5.390415,1.2845458,0.47125873,0.0,0.0,0.0,0.0,1.1218407,6.4386744,0.0,0.0,2.9215977,0.0,0.8234165,0.27603197,0.0,2014-09-02,16,0.2,True,100,5,32,True
5.3915176,1.2894585,0.49712956,0.004298087,0.0,0.0,0.0,1.1520112,6.440985,0.0,0.0,2.8444438,0.0,0.8360655,0.28960767,0.0,2014-09-03,16,0.2,True,100,5,32,True
5.396312,1.2918605,0.5233184,0.036148388,0.0,0.0,0.0,1.1859814,6.446333,0.0,0.0,2.7667842,0.0,0.8460712,0.29757583,0.0,2014-09-04,16,0.2,True,100,5,32,True
5.394028,1.2981814,0.5417775,0.067530885,0.0,0.0,0.0,1.2118094,6.4490285,0.0,0.0,2.7044172,0.0,0.85591596,0.31288335,0.0,2014-09-05,16,0.2,True,100,5,32,True
