date,KOSPI_1001,KOSPI_1005,KOSPI_1008,KOSPI_1011,KOSPI_1012,KOSPI_1013,KOSPI_1014,KOSPI_1015,KOSPI_1017,KOSPI_1018,KOSPI_1020,KOSPI_1021,KOSPI_1024,KOSPI_1026,KOSPI_1035,KOSPI_1155,KOSPI_1156,year_key
2014-01-29,-0.007076126000095302,-0.007542486702577668,-0.009101584458902957,-0.008209539131483867,0.008782227212412747,-0.009126505004562562,0.011019050358881493,0.011311458122806288,0.015216439975872919,-0.014199522079763743,-0.014587004806386578,-0.011338406857148773,-0.007522823285838827,-0.009059827550033421,-0.007827156790293001,-0.008743414197605921,-0.013000926836299182,0.0
2014-02-03,-0.007257958530921719,-0.007393403149500334,-0.009360444186315589,-0.008565010409654008,0.009491724635251594,-0.009019047544085527,0.010778298287948898,-0.011905796314863517,0.014822638587699841,-0.01391217343989988,-0.014210512220828041,-0.011717285758299943,-0.007921745879531235,-0.008876923730358876,-0.007957314723278527,-0.008661984265006696,-0.013210088878048318,0.0
2014-02-04,-0.00789429265883553,-0.007701239720606331,-0.009372238038199452,-0.008875355011770223,-0.012105704818430643,-0.009674650155758066,0.010625982866134417,-0.012180608154693979,-0.01485796961744961,-0.013830773295191622,-0.014570357363686191,-0.011992860002471455,-0.009774869861347105,-0.009208040710600893,-0.008628121560861285,-0.009347482432316307,-0.013545241344162504,0.0
2014-02-05,-0.007758972634539842,-0.007516142471298671,-0.009157091867014636,-0.008761627117339937,-0.011873206684049084,-0.009494803375036638,0.011716905718953658,-0.012283041970589145,-0.01449989911370909,-0.014766041476950759,-0.014403253220793175,-0.011771883776988143,-0.0095787618750375,-0.009285310908352074,-0.008510010309464246,-0.009321914252310525,-0.01330624547467512,0.0
2014-02-06,-0.00789148395757662,-0.007508680572433868,-0.009364132598728198,-0.0086953530476053,-0.011788934685210856,-0.010243549121434718,0.01189105400584173,-0.012022771561338191,0.014252689298397713,0.014498469148083394,-0.014086361292639328,-0.01153876076821071,-0.009448253739503965,-0.010224370076714834,-0.008771883976621249,-0.01162317393639337,-0.013049994981107706,0.0
2014-02-07,-0.007931659714634443,0.008884107306270945,-0.009667149795678025,-0.008529773918165501,-0.011538170483826474,-0.01035146537568494,0.011630599405007417,-0.011859995273507458,0.01570493432143902,-0.014187828533005728,-0.01377703536506981,-0.011340388481993991,-0.009272697085029733,-0.010263870834414743,-0.008767468934994782,-0.011630500470079708,-0.012813763249846854,0.0
2014-02-10,-0.007769302400723272,0.008709230716007455,-0.009500357038696781,-0.00860340454413068,0.011498949164638322,-0.01014265454172878,0.011446631597192074,0.011927963107759745,0.015432476884696442,0.013933990053119105,-0.013497714376179097,-0.011302020692062435,-0.009157148698660219,-0.010130640761430538,-0.008586367711161395,-0.011407265782751013,-0.012889428092569183,0.0
2014-02-11,-0.007686394716875895,0.00877409700850235,-0.00935410590137691,-0.008448989861172722,0.011285658809166264,0.01066303544117253,0.011348361929891802,0.01174715312247426,0.015160220235128473,-0.01369498048301421,-0.013230457346927271,-0.011120039557055218,-0.008973842068147025,-0.009943804749373224,-0.00853356983118988,-0.011224887510059695,-0.01269599897465315,0.0
2014-02-12,-0.007553986697820767,0.0086462748858533,-0.00936583369219385,-0.009458012749633635,0.011067257039711856,0.010457492154688235,0.012188870932626512,-0.0116577437514657,0.014918471934930866,-0.013436072373972294,-0.012977649566839911,-0.01105119689608444,-0.009039435362205691,-0.009779820568403465,-0.00838032806118877,0.01112273569502299,-0.012614436646043708,0.0
2014-02-13,-0.007451604927117573,0.008494892186276902,-0.009194559520611026,-0.00934620623080806,-0.010931580640767553,0.010308085894524827,0.011978171315483564,-0.011443881346906914,0.014680622736915732,-0.013188868399738107,-0.013129572642642282,-0.010940572556922108,-0.008876242765413465,-0.009600157393644717,-0.008270215791669335,0.010919560372191807,-0.012525601382329603,0.0
2014-02-14,-0.007453003145040651,0.008345867123901288,-0.009116082562341265,-0.009325551505468365,0.011071089588074278,0.010132004611058378,0.011762423304864565,0.01166953833517842,0.015097562333990762,0.013147603675479886,-0.013011276806534168,-0.010874023894348477,-0.008837113730235257,-0.00947701041165406,-0.00826892153362081,0.01072280145194584,-0.012459282391485827,0.0
2014-02-17,-0.007352510094992341,0.008208676622872186,-0.008976059269099994,-0.009314281676085863,0.010878602102946226,-0.010119098936717268,0.011639800454689372,0.011468212377222365,0.014835465358081104,0.0153378737381581,-0.012789966442287656,-0.01153822694346014,-0.008882136675201175,-0.009328827675858985,-0.008147985743955494,0.010561212359347765,-0.013695538313941822,0.0
2014-02-18,0.007086891708373595,0.00757147105596368,-0.008874433137847103,-0.009309503050194824,0.010822377981470094,0.010112964370742987,0.011681296162246264,0.011478872050473187,0.014833071350860037,0.014918838979700668,-0.01287565893202922,-0.010892941444405124,-0.008880720906634396,0.008795699526190614,-0.00782525027265864,0.010385359922340224,-0.012888984797466337,0.0
2014-02-19,-0.007062667888430694,0.0075898389361389205,-0.008871370246660903,-0.009178402638971976,0.010792380044573582,-0.010000947172663673,0.011918384886245432,-0.011449815313181906,0.014261662627320267,0.013723249802532249,-0.012938440978358438,-0.010891475052530089,-0.008866914619563418,0.008819608459543027,-0.007791316549911371,0.010351391143794908,-0.012893978521959991,0.0
2014-02-20,-0.007122458665910465,0.007932793364218975,-0.00898047483604128,-0.009325285146320833,0.01116188223008451,-0.01002785471121846,0.012144501877624989,-0.011352313991730019,0.014213576097412053,0.014298630352216707,-0.013511497052072437,-0.010986338159454141,-0.008834483860908215,-0.009330687063918567,-0.007916756322217142,-0.011060628350089302,-0.01295930781430014,0.0
2014-02-21,0.007604669214527062,0.007925322928668547,-0.00904718683459334,-0.009331582650493352,0.011146302748994015,0.011193623752839223,0.011857655527273256,0.012147062152307363,0.014205123991330514,0.01418410616479819,-0.013580639787618982,-0.01122143848347642,-0.009032470532521465,0.009450541547288097,-0.008740584871465704,-0.01147927293519266,-0.013304844524048641,0.0
2014-02-24,0.007552121632589123,0.007861270535027552,-0.00903925865620313,-0.008629855023717138,0.011052555524109015,0.011056949472372948,0.011643047529265012,0.011765975200815591,0.013928964619998416,0.013888721550721675,-0.01348756824996339,-0.011189041962553416,-0.008188180210126057,0.009497015248491001,0.008580468677460307,0.011455205203973667,-0.01327736218234044,0.0
2014-02-25,0.007651904340818685,0.00812770978269245,-0.009227063386240188,-0.008689400717932819,0.011053768699384257,0.011051473064539925,0.01164469263152992,0.011527503103357118,0.0139504871868251,0.01393667644769893,-0.013893835462032003,-0.010997168691500352,-0.009559828223523593,0.01000607011097329,0.00867292893900819,0.01178897768865507,-0.012962645571759173,0.0
2014-02-26,0.007612225741714975,0.00812140656776729,-0.009204839628348109,-0.008645165330713505,0.01103360900423291,0.010908340269121148,0.011707912343830826,0.011377379317643214,0.013023044365720165,0.014075660559945762,-0.01345524814197676,-0.010938769181025683,-0.009534821213160532,0.010010541799055042,0.008611865874575702,0.011838381215359963,-0.012901069305718512,0.0
2014-02-27,0.007629731996276729,0.008077843159420287,-0.009097359021786442,-0.008681773108104517,0.010929017356529756,0.010724306624267961,0.012328540481675268,0.011420710201075115,0.01303718874863701,0.013761501526735602,-0.01347223704463301,-0.010781637703875845,-0.009815492939659012,0.0103050886048742,0.008632163129905628,0.011907673917571703,-0.012709881828647141,0.0
2014-02-28,0.0076070640206883176,0.007940913672918016,-0.00896911044962218,-0.008735524129942556,0.010705963844464974,0.010577945059272379,0.012360714641216304,0.011432232188250098,0.013196954692031953,0.01429525335765189,-0.01382670471137939,-0.010731093128102652,-0.011071448920181824,0.010063227759915735,0.00862894657174002,0.011904750922362057,-0.012639883874327256,0.0
2014-03-03,0.00774554613758271,0.008073308368823043,-0.00899821413005887,-0.008848892987237076,0.01098966962202794,0.010870772377172776,0.01211905301196449,0.011435295350843368,0.01321792944931085,0.01428087434597353,-0.01412296915550707,-0.01090505650302035,-0.011067900225099136,0.010022702165737998,0.008801295379748627,0.011845515821615422,-0.012829418004290397,0.0
2014-03-04,0.007713329034175077,0.008147671560141605,-0.009012787809087583,-0.008940032830538822,0.011289087792589686,0.010838317709349302,0.012138511457624387,0.011561210336626937,0.012645824355479394,0.014245401748075072,-0.01410581426412015,-0.010800352073536535,-0.011173683118345944,0.009967784065581587,0.008738830653463725,0.011704991149369228,-0.012686243819315735,0.0
2014-03-05,0.007828479457141116,0.008195200293497852,-0.00901119589370482,-0.009308340597185357,0.012257567875115904,0.01065409202899289,0.011962643134134344,0.011643568579414579,0.012687785082080964,0.014727186443286099,-0.013790781263370935,0.010877769506315492,-0.011410882743024662,0.010060118194211482,0.008824376508882712,0.012018836903674697,0.012764294828473983,0.0
2014-03-06,0.007783857330223141,0.008232086071936094,-0.008909387738807253,-0.00956515344715256,0.012237721533896016,0.010616607673303075,0.011958270220061318,0.011209459631376777,0.012258820697805956,0.014707298403284929,-0.01367683524124518,-0.010813630508361618,-0.011375745065780204,0.010081319156307632,0.008741466642581389,0.01204515581100817,0.012699332908377152,0.0
2014-03-07,0.007762611116711564,0.008240763245218656,-0.008975645714530684,-0.009573464012089767,0.012167412256517142,0.010642463734374412,0.011155237143241355,-0.01127877935475703,0.011917773655193368,0.014725494722138584,-0.013660696424752745,-0.010903468700450274,-0.011399945395983923,0.010071168106940271,-0.0087264804500354,0.012067878781867642,-0.012840020511271252,0.0
2014-03-10,0.0076972460306064345,0.008163196116994054,-0.00927157124147303,-0.009571041953216038,0.0123527806154055,0.0103798208299972,0.014749459929780554,-0.011345802613136254,0.012452030629269287,0.014921084066122052,-0.013364861169363114,-0.010905731951791777,-0.011405093169917311,0.010013556544976085,0.00858487389077626,0.01182365675600553,-0.012832776506688131,0.0
2014-03-11,0.007709594334307767,0.008384612510554586,-0.008708306114507442,-0.009717211439316918,0.012558760667168954,0.01035014550806678,0.014940858961076057,0.011157691213313543,0.01227973140918039,0.014472249206539056,-0.013374789736739272,-0.010990961795577818,-0.011399129481396519,0.009959620287549022,0.008578811290941391,0.011769412657574566,-0.012880783259892918,0.0
2014-03-12,0.007737078172839413,0.00861179577300128,-0.008155077513645645,-0.009727138654501177,0.01257955128215801,0.010591432004831352,0.014654345559229436,0.011135807812827525,0.011936547358143153,0.015476839738711034,-0.012870280545169093,-0.011023204278587748,-0.011619311416011144,0.009405113932931447,0.008710438143891903,0.011696431823653586,-0.01293204967235813,0.0
2014-03-13,0.007716700430335061,0.00867588691455021,-0.008074609867461367,-0.009800313244298763,0.013115009269384354,0.010568459827974077,0.014709187879212621,-0.01114454848455216,0.011920522404704152,0.015525472797456065,-0.011489685545471124,-0.010967770537577297,-0.011563158595531692,0.009608559026133098,-0.008691025724013559,0.011913483112566634,-0.012880613328687961,0.0
2014-03-14,-0.007481232842607174,0.00888354629690934,-0.008076654230541139,-0.009579409879635395,0.012449099024056826,-0.01068579688716922,0.015009643380937925,-0.010817428771989991,0.010802169734073967,0.015308277747301409,-0.011625999889920944,-0.009620372459840706,-0.011534710477876523,0.009875608660106535,-0.00857855182276744,0.012111756942302319,-0.011595577303655664,0.0
2014-03-17,0.0072455773169958744,0.008962901143736187,0.007666913480636912,-0.009376578833946317,0.012179979885553574,-0.0106459689583238,0.015206966764883856,0.011094901636653479,0.010805786185272576,0.015237192725798755,-0.011638468043435662,-0.009153718783726087,-0.011265580867261113,0.009772815906651706,-0.008394547827641985,0.012004510854040173,-0.011252058058907909,0.0
2014-03-18,0.006544151881040092,0.008823501722115882,0.0074598137934405685,-0.009048625277475094,0.010278315689696636,0.010100779746742245,0.01675747864722729,0.010615614802398095,0.01075072599182376,0.014955524959413309,0.010994149552397445,0.008454924954111981,0.009973260075128085,0.00920361125685442,0.007682803794312222,0.011362388869949556,0.010497707489464402,0.0
2014-03-19,0.006551057604634002,0.008887155870104121,0.007565471822202781,-0.009185298355561762,0.010174422852992096,0.010029991930893954,0.016222451823958612,0.010400408903534303,0.01077008034824543,0.014262861607755205,0.010702067896473039,0.00850534811859321,0.00992066287294394,0.009135270427044066,0.007692970236982813,0.011384695258883054,0.010512070600287679,0.0
2014-03-20,0.006629952971957559,0.008904087406233175,-0.008168779268632421,-0.009251608532325088,0.010331058552851274,0.009488070980582838,0.015994559607455248,-0.010641725682609161,0.01073255096112124,0.014359254641935085,0.01076857074235523,-0.008848495295134035,0.00996182372166782,0.00878206189641202,-0.007718741519579979,0.010006454644749073,-0.010897038293412289,0.0
2014-03-21,0.006644812382460771,-0.007799180971603286,-0.007903543164671342,-0.009648582063857335,0.010534165829772573,0.009574053524433577,0.016067473123840895,0.010957551190410749,0.008615125538918453,0.014401621474317792,-0.011209857465203598,-0.008923119623404021,0.009975366161493143,0.008620704928287716,-0.007795254627601888,0.00997743289480259,-0.010974049069823176,0.0
2014-03-24,0.0067135865274511085,0.007816980823282296,-0.008471736017854812,0.010035685917735043,0.010436322613252755,0.00957398784886552,0.01661350594686796,0.010733388756669864,0.008637080063939664,0.014451464027048451,0.011390365147292587,0.008690233113482061,0.009968325006502275,0.008689905957909876,0.007918102542313484,0.01001950801179369,0.01054359394641193,0.0
2014-03-25,0.006682950500784214,0.007763776319043823,-0.00852218346072159,0.010261560726288697,0.010932874234398333,-0.009270003597706992,0.016616399124403457,0.010682945474759946,0.008618564096566295,0.014866882908224684,0.011423702296123762,0.008702486683857124,0.010635048639262252,0.009066210170894217,-0.007888654829256029,0.010603156463694962,0.010552582123459386,0.0
2014-03-26,0.007011381292163975,-0.0078441093607088,-0.008376389682112914,-0.009484172062532785,0.010942470527870356,-0.010312341764982134,0.01592422913257069,0.011360400314668591,0.008545337106190624,0.014846476778247436,0.01151742715480676,0.009236102362474694,0.010663462456681342,0.009070906208775067,0.008488978299646977,0.010721546389087934,0.011212101438070912,0.0
2014-03-27,0.007038605875544971,-0.007821703276632503,-0.008372708917173777,0.009396349907477402,0.01116122237249549,0.011228858736635186,0.015994378605899594,0.011398248788613808,0.008585080806987918,0.014827972099170769,0.011202859981692497,0.009037089878746915,0.010714195278345617,0.009118814708636574,0.008607617893587077,0.01074783669639556,0.010914965091111688,0.0
2014-03-28,0.006947961676447843,0.008278543447448735,-0.008327822220366635,-0.009812583934776386,0.01163498952435953,0.011225247742437598,0.016021457909392234,0.011039734632857652,-0.0075384851476221065,0.014938273231548362,0.011159797478897282,0.009009557218230877,0.01078831420005276,0.009113768138147045,0.00852153783403324,0.010751957128518222,0.01087182299470475,0.0
2014-03-31,0.00693984043642391,-0.008318882631731472,-0.008414442080907907,-0.009725144292472124,0.011745716638358352,0.011070702089448173,0.01617592824304487,0.01105415168840474,-0.007647561654219964,0.012540447294189329,0.011150125703936295,0.00815130352712859,0.010772902121273705,0.00910820782075004,0.008519122838086845,0.010722312317818316,0.009357850552915,0.0
2014-04-01,0.006954470999935424,0.008384455192193246,0.008650780353702568,-0.009958104663212161,0.012165577512150307,0.01103263608913039,0.01613860344224579,0.010915296323315641,-0.00795919864482796,0.012558126032332102,0.011119200398232365,0.008154786912158296,0.010685280236715137,0.009130593010183815,0.008535357591745549,0.010769133347371533,0.009352933636775761,0.0
2014-04-02,0.006941342517129825,0.008390962824465728,0.008648249140930077,-0.01001852050281275,0.012194986489313248,0.01114692032425528,0.015904571507613385,0.010811661502845512,-0.008167405582188187,0.012537961517665633,0.013102525919156722,0.00816043280968328,0.010680269404590638,0.009103599725788657,0.008517680259323205,0.01090295741778409,0.009343854283582542,0.0
2014-04-03,0.006824474923850262,0.008225929886655126,0.008715509337411153,-0.009957357349897682,0.01195738101281764,0.011454814794305967,0.015752009200846916,0.010946261377826099,0.008227107207735106,-0.011636565207501788,-0.012987549870731373,0.008134992044958867,0.010549290022439406,0.008644714648075204,0.008334018741672554,0.010015568141846424,0.009456880582032423,0.0
2014-04-04,0.006396977200217395,0.008269505542212558,-0.008654501427338784,-0.009942078320022469,0.011911302912436923,0.010417371670906178,0.015765118319425474,0.010612962208718772,-0.008734782683934282,-0.01160447204905419,-0.013095457990966846,0.007847794362898479,0.010608687824325573,0.008585187513429196,0.007578272032402147,0.009638450892321695,-0.009012862363616,0.0
2014-04-07,0.006326473147937362,0.008343932549600684,0.008628762103095986,0.01022086913724849,0.011910686527308733,0.010520330932763926,0.01576917499316123,0.010596659280122685,0.00883595648308768,-0.01181415102773888,-0.013371417098159264,0.007845775167693395,0.01058750469369037,0.008669919013068373,0.007505043587106164,0.009504529819361849,-0.009020790533072181,0.0
2014-04-08,0.006174017910333322,-0.008165337120370274,0.008439911969694933,0.010119188914153796,0.011999876983655533,0.0105367369906823,0.01575296397849016,0.010394296396303196,0.008763536983055969,-0.011810030151060982,-0.014338568451227185,-0.007691615171373898,0.009950677940640338,0.00807506279475006,0.007355703079828481,0.009117309480865404,-0.008943757571784559,0.0
2014-04-09,0.00617349503757362,0.008611765753640364,0.008441397803459863,0.011153897588082282,0.012062959542653465,0.010736852019231656,0.01568925082249776,-0.010503828985049661,0.010511497027167332,-0.011870571645901466,-0.01472812817990431,0.008041684087910665,0.010998743784460682,0.008212140521410534,0.007312105715193798,0.008967817624274683,0.009359559285888629,0.0
2014-04-10,0.006193810163540548,0.008907794527878871,0.008547721983223136,0.011019477774489679,0.012063425903292188,0.010758915076260835,0.015180380117169726,-0.01052692637057774,0.010503830427665053,-0.011559128149710177,0.014682319183651787,0.008098728265001378,0.010894034731144872,0.00798836380203474,0.007315476302805837,0.008948327064400895,0.009442918342954562,0.0
2014-04-11,0.006292143937203432,0.008956795033698686,0.00862115432589104,0.010774406499878356,0.01212681705858933,0.010935405429563498,0.014936194604939378,-0.010541902499925584,0.010740563755239093,0.011106457985136221,-0.01441409012346431,0.008123333142406451,0.00987591141058005,0.008179962220259839,0.0074524630772053,0.009315714165275352,0.009455304164622414,0.0
2014-04-14,0.006107949328648476,0.00882894225112707,0.00870050949613276,0.010481235962246137,0.011838209877165438,0.010642668227022995,0.014885431263545447,-0.010551916216994452,0.010881079500454468,0.011140667900962792,0.014042167580832661,0.00784701475861138,0.009916305132356546,0.008139820084305914,0.007233857555415336,0.009302039139969792,0.00914592014028726,0.0
2014-04-15,0.006031184666391911,0.008755241459019084,0.008662670270612443,0.010135172248277372,0.011538563093403781,0.01056601775932085,0.014919688134161441,-0.010471527467240175,0.010882546697646805,-0.011152696661430843,0.013956763740377014,0.007867628463768627,0.009814346603822095,0.008199541542230756,0.007152168511220429,0.009309954969788889,0.009202628924298647,0.0
2014-04-16,0.005834238818121109,0.008745923956205664,-0.008695820210596552,0.010933075004889443,0.010659652018408584,0.0104983312392946,0.014942699078834831,-0.010279183645934784,0.010952340536678927,-0.010378542418006911,0.014063790228245969,-0.00783644733580892,0.009678437897323113,-0.00801945175092819,0.006961769268761424,0.009083333523903264,-0.009169618933079337,0.0
2014-04-17,0.0058241619510715995,0.008691180829629453,-0.008622634176567622,0.010846288544159276,0.010584795828090016,0.010526279112045709,0.0172689253395463,-0.010278297454655314,0.010951569040540393,-0.010357588575048598,0.014071247382962329,-0.007835002534956297,0.009672021493789654,-0.007965512912118973,0.006971904615839668,0.009068133288289437,-0.009141351940817184,0.0
2014-04-18,0.005918532473706773,0.008696774571879918,-0.008616374201392201,0.010846287773935506,0.010609656285314328,0.010568963746485593,0.017268024168442114,-0.010430286048871942,0.010970932183695008,-0.01046314571167883,0.014044967633791223,0.0076965575719966746,0.009549296063679923,-0.008029878320278629,0.007090619698639231,0.009235869075690207,0.008931658342625019,0.0
2014-04-21,0.005592539286123421,0.008631027681155918,0.00821113256787892,0.011015272889307306,0.01050644655956033,0.010142477062244647,0.01439254451329177,0.010258250228377392,0.010215661968251962,-0.010321229856747405,0.01405723799561674,0.007313997958111074,0.009505193224868919,-0.008024279819643251,0.006711749008639208,0.009191549995244729,0.008425502477928917,0.0
2014-04-22,0.005550120804757107,0.008348644500877663,0.008118086183213491,0.011021073006559634,0.010263133432081899,0.010151126176707983,0.0144127390964554,0.010248285383486285,0.010777980969413419,-0.010323774454103358,0.013878717146479584,0.007166060347471305,0.009519145628259201,-0.008399810247695552,0.006706212766477698,0.009493021404410999,0.008272220809922584,0.0
2014-04-23,0.004610641742698589,0.008015049405513971,0.007267656604669353,0.010715379811023605,0.009968089315498667,0.00944854910993863,0.01445280801255009,0.010197810598172966,0.010685279226360114,0.008417952222935425,0.013698311891486473,0.006651517041842294,0.009280116517365674,0.008005147021357493,0.005791105171147666,0.008409452589098771,0.007770707876906455,0.0
2014-04-24,0.0046276656051980935,0.008058949049852129,0.007422407133650132,0.010726952212443507,0.009165139227782736,0.009482472566925838,0.014334357953971128,0.00984067301981061,0.010722486689253964,-0.008279188428491254,0.013149096338181768,0.006655947060115377,0.009457931033130283,-0.0076478499699255045,0.005755479709965353,0.008076587765727542,0.007778459778166482,0.0
