,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.111,0.098,0.085,0.081,0.0
의무보유확약비율,0.138,0.117,0.127,0.14,0.0
(확정)공모가격,0.092,0.086,0.075,0.107,0.0
청약경쟁률,0.156,0.151,0.13,0.221,0.0
공모후 발행주식수,0.054,0.059,0.082,0.047,0.015
최대주주 소유주 비율,0.07,0.065,0.099,0.07,0.0
최대주주 보호예수 기간,0.03,0.066,0.025,0.021,0.0
보호예수 비율,0.088,0.074,0.103,0.071,0.0
총부채,0.063,0.07,0.062,0.057,0.0
자본금,0.065,0.071,0.079,0.062,0.005
영업이익,0.07,0.072,0.069,0.07,0.032
매출액,0.062,0.071,0.063,0.051,0.032
