,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.146,0.115,0.137,0.123,-0.014
의무보유확약비율,0.174,0.167,0.155,0.163,0.039
(확정)공모가격,0.126,0.17,0.11,0.137,0.01
청약경쟁률,0.213,0.254,0.143,0.272,0.083
공모후 발행주식수,0.088,0.077,0.15,0.099,-0.01
최대주주 소유주 비율,0.1,0.083,0.125,0.069,-0.026
최대주주 보호예수 기간,0.045,0.058,0.034,0.034,-0.021
보호예수 비율,0.108,0.076,0.146,0.103,-0.015
