latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,date,latent_dim,dropout_rate,batchnorm,epochs,early_stopping_patience,batch_size,kernel_regularizer
0.0,0.20611046,1.384694,4.8488526,0.13945547,0.0,0.0,0.09678849,0.0,1.781008,2016-01-07,10,0.5,True,100,5,10,True
0.0,0.20007634,1.3851552,4.90455,0.12728067,0.0,0.0,0.088891715,0.0,1.7647309,2016-01-08,10,0.5,True,100,5,10,True
0.0,0.20889969,1.3853234,4.955249,0.11244971,0.0,0.0,0.07274116,0.0,1.7188325,2016-01-11,10,0.5,True,100,5,10,True
0.0,0.20465043,1.3845513,5.0060306,0.09885081,0.0,0.0,0.062194653,0.0,1.6996253,2016-01-12,10,0.5,True,100,5,10,True
0.0,0.20206848,1.3821521,5.054602,0.083461225,0.0,0.0,0.047070198,0.0,1.6761806,2016-01-13,10,0.5,True,100,5,10,True
0.0,0.21205834,1.3813329,5.0863504,0.0663974,0.0,0.0,0.023361124,0.0,1.6288254,2016-01-14,10,0.5,True,100,5,10,True
0.0,0.21914987,1.3802207,5.123353,0.051038466,0.0,0.0,0.00050259754,0.0,1.5954726,2016-01-15,10,0.5,True,100,5,10,True
0.0,0.20598549,1.3740944,5.185541,0.03636753,0.0,0.0,0.0,0.0,1.5976129,2016-01-18,10,0.5,True,100,5,10,True
0.0,0.21452478,1.3681461,5.2210555,0.01920081,0.0,0.0,0.0,0.0,1.5559223,2016-01-19,10,0.5,True,100,5,10,True
0.0,0.209777,1.3647517,5.255636,0.0059522837,0.0,0.0,0.0,0.0,1.5451453,2016-01-20,10,0.5,True,100,5,10,True
0.0,0.2086382,1.3597357,5.2859855,0.0,0.0,0.0,0.0,0.0,1.5096467,2016-01-21,10,0.5,True,100,5,10,True
0.0,0.20398521,1.3537307,5.3234177,0.0,0.0,0.0,0.0,0.0,1.4855402,2016-01-22,10,0.5,True,100,5,10,True
0.0,0.20876461,1.3499482,5.3572645,0.0,0.0,0.0,0.0,0.0,1.4502089,2016-01-25,10,0.5,True,100,5,10,True
0.0,0.20579356,1.3458288,5.374878,0.0,0.0,0.0,0.0,0.0,1.4212055,2016-01-26,10,0.5,True,100,5,10,True
0.0,0.19693016,1.3413084,5.420031,0.0,0.0,0.0,0.0,0.0,1.423275,2016-01-27,10,0.5,True,100,5,10,True
0.0,0.19968714,1.3373277,5.4583354,0.0,0.0,0.0,0.0,0.0,1.399369,2016-01-28,10,0.5,True,100,5,10,True
0.0,0.19965778,1.3350638,5.485147,0.0,0.0,0.0,0.0,0.0,1.3767374,2016-01-29,10,0.5,True,100,5,10,True
0.0,0.2005113,1.3335389,5.528361,0.0,0.0,0.0,0.0,0.0,1.3618786,2016-02-01,10,0.5,True,100,5,10,True
0.0,0.19655083,1.3333272,5.5632925,0.0,0.0,0.0,0.0,0.0,1.3572447,2016-02-02,10,0.5,True,100,5,10,True
0.0,0.21091634,1.3366183,5.6010637,0.0,0.0,0.0,0.0,0.0,1.3186545,2016-02-03,10,0.5,True,100,5,10,True
0.0,0.23184204,1.3420693,5.620505,0.0,0.0,0.0,0.0,0.0,1.2627947,2016-02-04,10,0.5,True,100,5,10,True
0.0,0.24588013,1.3466169,5.6699634,0.0,0.0,0.0,0.0,0.0,1.24242,2016-02-05,10,0.5,True,100,5,10,True
0.0,0.26678196,1.3489754,5.717216,0.0,0.0,0.0,0.0,0.0,1.2193875,2016-02-11,10,0.5,True,100,5,10,True
0.0,0.28848523,1.3483243,5.7630997,0.0,0.0,0.0,0.0,0.0,1.1950748,2016-02-12,10,0.5,True,100,5,10,True
0.0,0.31341112,1.3465669,5.800423,0.0,0.0,0.0,0.0,0.0,1.1627889,2016-02-15,10,0.5,True,100,5,10,True
0.0,0.35487464,1.3457549,5.8342166,0.0,0.0,0.0,0.0,0.0,1.1165981,2016-02-16,10,0.5,True,100,5,10,True
0.0,0.38285577,1.3435113,5.8817015,0.0,0.0,0.0,0.0,0.0,1.1104786,2016-02-17,10,0.5,True,100,5,10,True
0.0,0.4220954,1.3431073,5.9141736,0.0,0.0,0.0,0.0,0.0,1.085237,2016-02-18,10,0.5,True,100,5,10,True
0.0,0.45965868,1.3472317,5.9125433,0.0,0.0,0.0,0.0,0.0,1.045176,2016-02-19,10,0.5,True,100,5,10,True
0.0,0.48416403,1.3491889,5.9343996,0.0,0.0,0.0,0.0,0.0,1.0350778,2016-02-22,10,0.5,True,100,5,10,True
0.0,0.5225706,1.3540199,5.947296,0.0,0.0,0.0,0.0,0.0,0.9963082,2016-02-23,10,0.5,True,100,5,10,True
0.0,0.5598698,1.3594267,5.944107,0.0,0.0,0.0,0.0,0.0,0.95419484,2016-02-24,10,0.5,True,100,5,10,True
0.0,0.5870884,1.3613998,5.9530945,0.0,0.0,0.0,0.0,0.0,0.93045837,2016-02-25,10,0.5,True,100,5,10,True
0.0,0.6196925,1.3696724,5.9508286,0.0,0.0,0.0,0.0,0.0,0.89008003,2016-02-26,10,0.5,True,100,5,10,True
0.0,0.66010416,1.3795254,5.947451,0.0,0.0,0.0,0.0,0.0,0.8451248,2016-02-29,10,0.5,True,100,5,10,True
0.0,0.6975808,1.3858727,5.9770207,0.0,0.0,0.0,0.0,0.0,0.8276447,2016-03-02,10,0.5,True,100,5,10,True
0.0,0.7280497,1.3891206,5.985898,0.0,0.0,0.0,0.0,0.0,0.7956162,2016-03-03,10,0.5,True,100,5,10,True
0.0,0.76959157,1.3975348,5.935808,0.0,0.0,0.0,0.0,0.0,0.7124573,2016-03-04,10,0.5,True,100,5,10,True
0.0,0.77925676,1.390738,5.9407525,0.0,0.0,0.0,0.0,0.0,0.6997386,2016-03-07,10,0.5,True,100,5,10,True
0.0,0.77993965,1.3839014,5.9226594,0.0,0.0,0.0,0.0,0.0,0.687374,2016-03-08,10,0.5,True,100,5,10,True
0.0,0.79352915,1.385297,5.848224,0.0,0.0,0.0,0.0,0.0,0.6251574,2016-03-09,10,0.5,True,100,5,10,True
0.0,0.79926205,1.3860601,5.7805376,0.0,0.0,0.0,0.0,0.0,0.5802947,2016-03-10,10,0.5,True,100,5,10,True
0.0,0.7918172,1.3795685,5.764147,0.0,0.0,0.0,0.0,0.0,0.5849223,2016-03-11,10,0.5,True,100,5,10,True
0.0,0.8049002,1.3793693,5.7261095,0.0,0.0,0.0,0.0,0.0,0.53674495,2016-03-14,10,0.5,True,100,5,10,True
0.0,0.80787235,1.3799255,5.692555,0.0,0.0,0.0,0.0,0.0,0.51306677,2016-03-15,10,0.5,True,100,5,10,True
0.0,0.8108855,1.3782196,5.6667805,0.0,0.0,0.0,0.0,0.0,0.48740584,2016-03-16,10,0.5,True,100,5,10,True
0.0,0.80594736,1.3799477,5.6247716,0.0,0.0,0.0,0.0,0.0,0.46408552,2016-03-17,10,0.5,True,100,5,10,True
0.0,0.8065942,1.3804207,5.612954,0.0,0.0,0.0,0.0,0.0,0.44859365,2016-03-18,10,0.5,True,100,5,10,True
0.0,0.8058586,1.3840084,5.5921483,0.0,0.0,0.0,0.0,0.0,0.432653,2016-03-21,10,0.5,True,100,5,10,True
0.0,0.79942745,1.3898759,5.5694323,0.0,0.0,0.0,0.0,0.0,0.4246153,2016-03-22,10,0.5,True,100,5,10,True
0.0,0.78832555,1.3944505,5.548306,0.0,0.0,0.0,0.0,0.0,0.42068613,2016-03-23,10,0.5,True,100,5,10,True
0.0,0.7667232,1.3962147,5.528135,0.0,0.0,0.0,0.0,0.0,0.43466616,2016-03-24,10,0.5,True,100,5,10,True
0.0,0.7614736,1.396362,5.535013,0.0,0.0,0.0,0.0,0.0,0.43631002,2016-03-25,10,0.5,True,100,5,10,True
0.0,0.7482809,1.4016764,5.501588,0.0,0.0,0.0,0.0,0.0,0.43086812,2016-03-28,10,0.5,True,100,5,10,True
0.0,0.7291672,1.4074879,5.4669776,0.0,0.0,0.0,0.0,0.0,0.43690073,2016-03-29,10,0.5,True,100,5,10,True
0.0,0.7136284,1.4071316,5.4848633,0.0,0.0,0.0,0.0,0.0,0.46144578,2016-03-30,10,0.5,True,100,5,10,True
0.0,0.69637156,1.4073378,5.4883347,0.0,0.0,0.0,0.0,0.0,0.49677363,2016-03-31,10,0.5,True,100,5,10,True
0.0,0.67302746,1.4086326,5.490177,0.0,0.0,0.0,0.0,0.0,0.5402478,2016-04-01,10,0.5,True,100,5,10,True
0.0,0.67624646,1.4135052,5.484442,0.0,0.0,0.0,0.0,0.0,0.55469865,2016-04-04,10,0.5,True,100,5,10,True
0.0,0.6901552,1.4199083,5.48311,0.0,0.0,0.0,0.0,0.0,0.56973225,2016-04-05,10,0.5,True,100,5,10,True
0.0,0.6988719,1.426412,5.483565,0.0,0.0,0.0,0.0,0.0,0.59741193,2016-04-06,10,0.5,True,100,5,10,True
0.0,0.7121061,1.4331472,5.4809713,0.0,0.0,0.0,0.0,0.0,0.61733794,2016-04-07,10,0.5,True,100,5,10,True
0.0,0.7287029,1.4415073,5.44411,0.0,0.0,0.0,0.0,0.0,0.6144395,2016-04-08,10,0.5,True,100,5,10,True
0.0,0.73316467,1.449804,5.4166617,0.0,0.0,0.0,0.0,0.0,0.64426064,2016-04-11,10,0.5,True,100,5,10,True
0.0,0.7460144,1.4547273,5.418724,0.0,0.0,0.0,0.0,0.0,0.67569065,2016-04-12,10,0.5,True,100,5,10,True
0.0,0.7635449,1.4603968,5.418577,0.0,0.0,0.0,0.0,0.0,0.7025979,2016-04-14,10,0.5,True,100,5,10,True
0.0,0.79558104,1.4655206,5.408288,0.0,0.0,0.0,0.0,0.0,0.7015256,2016-04-15,10,0.5,True,100,5,10,True
0.0,0.82775205,1.4704125,5.40369,0.0,0.0,0.0,0.0,0.0,0.7003916,2016-04-18,10,0.5,True,100,5,10,True
0.0,0.8536792,1.4763731,5.369029,0.0,0.0,0.0,0.0,0.0,0.69164515,2016-04-19,10,0.5,True,100,5,10,True
0.0,0.8858212,1.4820602,5.3312387,0.0,0.0,0.0,0.0,0.0,0.66570777,2016-04-20,10,0.5,True,100,5,10,True
0.0,0.9099412,1.4897367,5.2792277,0.0,0.0,0.0,0.0,0.0,0.64910495,2016-04-21,10,0.5,True,100,5,10,True
0.0,0.9358575,1.4930408,5.2480364,0.0,0.0,0.0,0.0,0.0,0.6359525,2016-04-22,10,0.5,True,100,5,10,True
0.0,0.95328075,1.4945145,5.224363,0.0051351413,0.0,0.0,0.0,0.0,0.631749,2016-04-25,10,0.5,True,100,5,10,True
0.0,0.9452934,1.4958278,5.18498,0.02023331,0.0,0.0,0.0,0.0,0.6600163,2016-04-26,10,0.5,True,100,5,10,True
0.0,0.95771545,1.4983392,5.17436,0.030477367,0.0,0.0,0.0,0.0,0.66062933,2016-04-27,10,0.5,True,100,5,10,True
0.0,0.9744259,1.5013402,5.1341553,0.038673528,0.0,0.0,0.0,0.0,0.63610166,2016-04-28,10,0.5,True,100,5,10,True
0.0,0.9849116,1.5038654,5.0985518,0.047136515,0.0,0.0,0.019889377,0.0,0.62592256,2016-04-29,10,0.5,True,100,5,10,True
0.0,0.9990714,1.5058969,5.080162,0.05310139,0.0,0.0,0.027495466,0.0,0.61627156,2016-05-02,10,0.5,True,100,5,10,True
0.0,0.9925739,1.5077754,5.064693,0.060530137,0.0,0.0,0.04721348,0.0,0.62045693,2016-05-03,10,0.5,True,100,5,10,True
0.0,0.9922184,1.5106044,5.02863,0.06282524,0.0,0.0,0.05504241,0.0,0.5925566,2016-05-04,10,0.5,True,100,5,10,True
0.0,0.9959534,1.5143205,4.996505,0.06161499,0.0,0.0,0.06536215,0.0,0.54077363,2016-05-09,10,0.5,True,100,5,10,True
0.0,0.99880713,1.5186572,4.97596,0.059244227,0.0,0.0,0.079431154,0.0,0.48505914,2016-05-10,10,0.5,True,100,5,10,True
0.0,0.99551135,1.5235436,4.978244,0.0562665,0.0,0.0,0.094406426,0.0,0.45000297,2016-05-11,10,0.5,True,100,5,10,True
0.0,0.99382806,1.5289214,4.9681454,0.050706767,0.0,0.013281489,0.10610482,0.0,0.39803982,2016-05-12,10,0.5,True,100,5,10,True
0.0,0.988589,1.53388,4.9519587,0.04501214,0.0,0.027376037,0.11605107,0.0,0.35099804,2016-05-13,10,0.5,True,100,5,10,True
0.0,0.9918153,1.5368892,4.944163,0.036378194,0.0,0.0398037,0.11574834,0.0,0.29521936,2016-05-16,10,0.5,True,100,5,10,True
0.0,0.9879733,1.5384021,4.968396,0.02708529,0.0,0.0543576,0.10899492,0.0,0.2637964,2016-05-17,10,0.5,True,100,5,10,True
0.0,0.9724297,1.5436476,4.94912,0.021248326,0.0,0.069445446,0.13155642,0.0,0.22890651,2016-05-18,10,0.5,True,100,5,10,True
0.0,0.9566971,1.551026,4.9898844,0.013781566,0.0,0.078521326,0.1400775,0.0,0.22484188,2016-05-19,10,0.5,True,100,5,10,True
0.0,0.9477186,1.5584869,5.0261664,0.0062404424,0.0,0.08430892,0.14211276,0.0,0.21426158,2016-05-20,10,0.5,True,100,5,10,True
0.0,0.9415592,1.5646024,5.031535,0.0,0.0,0.0874134,0.14373618,0.0,0.18822432,2016-05-23,10,0.5,True,100,5,10,True
0.0,0.9353394,1.568569,5.043215,0.0,0.0,0.08808948,0.1416598,0.0,0.1691955,2016-05-24,10,0.5,True,100,5,10,True
0.0,0.93505496,1.5711768,5.041085,0.0,0.0,0.08723749,0.13231435,0.0,0.13277264,2016-05-25,10,0.5,True,100,5,10,True
0.0,0.93362623,1.5740738,5.06247,0.0,0.0,0.085231915,0.12149399,0.0,0.11978985,2016-05-26,10,0.5,True,100,5,10,True
0.0,0.93446034,1.5761746,5.0749803,0.0,0.0,0.08272818,0.10843584,0.0,0.105490744,2016-05-27,10,0.5,True,100,5,10,True
0.0,0.9273372,1.5766945,5.0978417,0.0,0.0,0.08084424,0.09301211,0.0,0.10591261,2016-05-30,10,0.5,True,100,5,10,True
0.0,0.931057,1.5774523,5.1111703,0.0,0.0,0.0761714,0.07400727,0.0,0.08513718,2016-05-31,10,0.5,True,100,5,10,True
0.0,0.929416,1.5766354,5.128803,0.0,0.0,0.0716414,0.060657986,0.0,0.08823043,2016-06-01,10,0.5,True,100,5,10,True
0.0,0.9325924,1.5732846,5.1314282,0.0,0.0,0.066782475,0.037179194,0.0,0.05611762,2016-06-02,10,0.5,True,100,5,10,True
0.0,0.92873484,1.5670844,5.145973,0.0,0.0,0.06011643,0.009210341,0.0,0.04341574,2016-06-03,10,0.5,True,100,5,10,True
0.0,0.924576,1.5598229,5.1600814,0.0,0.0,0.0535247,0.0,0.0,0.028249186,2016-06-07,10,0.5,True,100,5,10,True
0.0,0.9171037,1.5517823,5.160538,0.0,0.0,0.04795031,0.0,0.0,0.008574318,2016-06-08,10,0.5,True,100,5,10,True
0.0,0.90798813,1.5449823,5.144688,0.0,0.0,0.0430558,0.0,0.0,0.0,2016-06-09,10,0.5,True,100,5,10,True
0.0,0.8997396,1.5397245,5.1326613,0.0,0.0,0.03777359,0.0,0.0,0.0,2016-06-10,10,0.5,True,100,5,10,True
0.0,0.8750145,1.5344491,5.141467,0.0,0.0,0.034679305,0.0,0.0,0.0,2016-06-13,10,0.5,True,100,5,10,True
0.0,0.8648131,1.5293194,5.131826,0.0,0.0,0.026118588,0.0,0.0,0.0,2016-06-14,10,0.5,True,100,5,10,True
0.0,0.8534488,1.522879,5.1520443,0.0,0.0,0.01602688,0.0,0.0,0.0,2016-06-15,10,0.5,True,100,5,10,True
0.0,0.8442595,1.515983,5.1520824,0.0,0.0,0.005835984,0.0,0.0,0.0,2016-06-16,10,0.5,True,100,5,10,True
0.0,0.8305668,1.5049837,5.124956,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-17,10,0.5,True,100,5,10,True
0.0,0.8284077,1.4934032,5.1140075,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-20,10,0.5,True,100,5,10,True
0.0,0.82189745,1.4822197,5.0809655,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-21,10,0.5,True,100,5,10,True
0.0,0.8130162,1.4704676,5.0550914,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-22,10,0.5,True,100,5,10,True
0.0,0.80898863,1.4607698,5.038393,0.0,0.0,0.0,0.0,0.0,0.012519196,2016-06-23,10,0.5,True,100,5,10,True
0.0,0.81211793,1.4527726,5.026011,0.0,0.0,0.0,0.0,0.0,0.020433336,2016-06-24,10,0.5,True,100,5,10,True
0.0,0.802603,1.441065,5.0154986,0.0,0.0,0.0,0.0,0.0,0.03780639,2016-06-27,10,0.5,True,100,5,10,True
0.0,0.78797334,1.4285975,5.0092664,0.0,0.0,0.0,0.0,0.0,0.06403535,2016-06-28,10,0.5,True,100,5,10,True
0.0,0.7880437,1.4196169,5.000627,0.0,0.0,0.0,0.0,0.0,0.06778959,2016-06-29,10,0.5,True,100,5,10,True
0.0,0.77705663,1.4127527,4.9826045,0.0,0.0,0.0,0.0,0.0,0.08195,2016-06-30,10,0.5,True,100,5,10,True
0.0,0.77496773,1.4081211,4.96959,0.0,0.0,0.0,0.0,0.0,0.08853485,2016-07-01,10,0.5,True,100,5,10,True
0.0,0.78986084,1.4049764,4.969056,0.0,0.0,0.0,0.0,0.0,0.10092342,2016-07-04,10,0.5,True,100,5,10,True
0.0,0.81968814,1.4031488,4.974571,0.0,0.0,0.0,0.0,0.0,0.10798253,2016-07-05,10,0.5,True,100,5,10,True
0.0,0.8403718,1.4002177,4.964843,0.0,0.0,0.0,0.0,0.0,0.121251896,2016-07-06,10,0.5,True,100,5,10,True
0.0,0.8632915,1.3979893,4.936029,0.0,0.0,0.0,0.0,0.0,0.1217932,2016-07-07,10,0.5,True,100,5,10,True
0.0,0.89117604,1.3978765,4.947121,0.0,0.0,0.0,0.0,0.0,0.13805106,2016-07-08,10,0.5,True,100,5,10,True
0.0,0.9262749,1.3997548,4.955604,0.0,0.0,0.0,0.0,0.0,0.1474226,2016-07-11,10,0.5,True,100,5,10,True
0.0,0.9658411,1.402641,4.952268,0.0,0.0,0.0,0.0,0.0,0.13989654,2016-07-12,10,0.5,True,100,5,10,True
0.0,1.0015546,1.4070854,4.9643965,0.0,0.0,0.0,0.0,0.0,0.14886945,2016-07-13,10,0.5,True,100,5,10,True
0.0,1.0317676,1.4099755,4.9644265,0.0,0.0,0.0,0.0,0.0,0.15887538,2016-07-14,10,0.5,True,100,5,10,True
0.0,1.068924,1.4128236,4.9515705,0.0,0.0,0.0,0.0,0.0,0.15501286,2016-07-15,10,0.5,True,100,5,10,True
0.0,1.1132392,1.4184544,4.94929,0.0,0.0,0.0,0.0,0.0,0.15078096,2016-07-18,10,0.5,True,100,5,10,True
0.0,1.1481931,1.4218816,4.938237,0.0,0.0,0.0,0.0,0.0,0.14746234,2016-07-19,10,0.5,True,100,5,10,True
0.0,1.1742635,1.4231213,4.9189186,0.0,0.0,0.0,0.0,0.0,0.14602076,2016-07-20,10,0.5,True,100,5,10,True
0.0,1.2077929,1.4264344,4.8964815,0.0,0.0,0.0,0.0,0.0,0.13137951,2016-07-21,10,0.5,True,100,5,10,True
0.0,1.2426068,1.4320415,4.87147,0.0,0.0,0.0,0.0,0.0,0.10460494,2016-07-22,10,0.5,True,100,5,10,True
0.0,1.2669979,1.4377598,4.822574,0.0,0.0,0.0,0.0,0.0,0.07989505,2016-07-25,10,0.5,True,100,5,10,True
0.0,1.2845923,1.4430722,4.787748,0.0,0.0,0.0,0.0,0.0,0.06640396,2016-07-26,10,0.5,True,100,5,10,True
0.0,1.3030632,1.4487748,4.7620306,0.0,0.0,0.0,0.0,0.0,0.0545977,2016-07-27,10,0.5,True,100,5,10,True
0.0,1.3242438,1.4558424,4.726188,0.0,0.0,0.0,0.0,0.0,0.028160177,2016-07-28,10,0.5,True,100,5,10,True
0.0,1.34548,1.4627844,4.7044897,0.0,0.0,0.0,0.0,0.0,0.009141445,2016-07-29,10,0.5,True,100,5,10,True
0.0,1.368462,1.470675,4.687385,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-01,10,0.5,True,100,5,10,True
0.0,1.3861017,1.4757855,4.6517835,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-02,10,0.5,True,100,5,10,True
0.0,1.4076153,1.481049,4.624403,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-03,10,0.5,True,100,5,10,True
0.0,1.4272133,1.4848418,4.6150975,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-04,10,0.5,True,100,5,10,True
0.0,1.4520698,1.4892749,4.593822,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-05,10,0.5,True,100,5,10,True
0.0,1.4884623,1.4915382,4.514587,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-08,10,0.5,True,100,5,10,True
0.0,1.5120414,1.4946463,4.4404354,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-09,10,0.5,True,100,5,10,True
0.0,1.5272439,1.4977344,4.3968163,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-10,10,0.5,True,100,5,10,True
0.0,1.534702,1.5004892,4.37214,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-11,10,0.5,True,100,5,10,True
0.0,1.5491642,1.5046021,4.35782,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-12,10,0.5,True,100,5,10,True
0.0,1.5462742,1.5058728,4.349624,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-16,10,0.5,True,100,5,10,True
0.0,1.5386224,1.505653,4.3199177,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-17,10,0.5,True,100,5,10,True
0.0,1.5353518,1.5032264,4.271301,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-18,10,0.5,True,100,5,10,True
0.0,1.5432544,1.5024768,4.2448716,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-19,10,0.5,True,100,5,10,True
0.0,1.5483047,1.4975362,4.227434,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-22,10,0.5,True,100,5,10,True
0.0,1.5482512,1.4895889,4.1944427,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-23,10,0.5,True,100,5,10,True
0.0,1.5537002,1.4807653,4.166076,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-24,10,0.5,True,100,5,10,True
0.0,1.559399,1.4694827,4.1276155,0.0,0.0,0.0,0.0,0.0,0.016500268,2016-08-25,10,0.5,True,100,5,10,True
0.0,1.5600705,1.4555695,4.0850167,0.0,0.0,0.0,0.0,0.0,0.03911172,2016-08-26,10,0.5,True,100,5,10,True
0.0,1.5627738,1.4443113,4.058241,0.0,0.0,0.0,0.0,0.0,0.068061754,2016-08-29,10,0.5,True,100,5,10,True
0.0,1.568106,1.4325923,4.0194287,0.0,0.0,0.0,0.0,0.0,0.08843071,2016-08-30,10,0.5,True,100,5,10,True
0.0,1.5750799,1.4197761,3.971097,0.0,0.0,0.0,0.0,0.0,0.108162165,2016-08-31,10,0.5,True,100,5,10,True
0.0,1.5814492,1.4070281,3.929185,0.0,0.0,0.0,0.0,0.0,0.12978253,2016-09-01,10,0.5,True,100,5,10,True
0.0,1.5694854,1.3920333,3.8840096,0.0044054165,0.0,0.0,0.0,0.0,0.16116886,2016-09-02,10,0.5,True,100,5,10,True
0.0,1.5672473,1.3796655,3.8425057,0.007872064,0.0,0.0,0.0,0.0,0.1845788,2016-09-05,10,0.5,True,100,5,10,True
0.0,1.561356,1.3672206,3.794552,0.011682689,0.0,0.0,0.0,0.0,0.20235378,2016-09-06,10,0.5,True,100,5,10,True
0.0,1.5646527,1.3592782,3.736154,0.017679915,0.0,0.0,0.0,0.0,0.21313849,2016-09-07,10,0.5,True,100,5,10,True
0.0,1.5579611,1.3503416,3.6840284,0.023722712,0.0,0.0,0.0,0.0,0.23237331,2016-09-08,10,0.5,True,100,5,10,True
0.0,1.5487759,1.3435873,3.632733,0.029712502,0.0,0.0,0.0,0.0,0.25310245,2016-09-09,10,0.5,True,100,5,10,True
0.0,1.5329425,1.3368243,3.5844042,0.0350354,0.0,0.0,0.0,0.0,0.27142465,2016-09-12,10,0.5,True,100,5,10,True
0.0,1.5143602,1.3301363,3.5471792,0.038161475,0.0,0.0,0.0,0.0,0.29628283,2016-09-13,10,0.5,True,100,5,10,True
0.0,1.4887853,1.3217427,3.5126066,0.039774917,0.0,0.0,0.0,0.0,0.3157763,2016-09-19,10,0.5,True,100,5,10,True
0.0,1.4707192,1.31676,3.482489,0.04119948,0.0,0.0,0.0,0.0,0.33337447,2016-09-20,10,0.5,True,100,5,10,True
0.0,1.4514819,1.3127592,3.466713,0.04203727,0.0,0.0,0.0,0.0,0.3529696,2016-09-21,10,0.5,True,100,5,10,True
0.0,1.4451642,1.3125515,3.4471493,0.044491507,0.0,0.0,0.0,0.0,0.36493218,2016-09-22,10,0.5,True,100,5,10,True
0.0,1.4463677,1.3145524,3.423437,0.045776166,0.0,0.0,0.0,0.0,0.37087047,2016-09-23,10,0.5,True,100,5,10,True
0.0,1.4312578,1.314757,3.4108913,0.044979915,0.0,0.0,0.0,0.0,0.38123587,2016-09-26,10,0.5,True,100,5,10,True
0.0,1.4157122,1.3132262,3.379017,0.044963114,0.0,0.0,0.0,0.0,0.38452974,2016-09-27,10,0.5,True,100,5,10,True
0.0,1.4070103,1.3142519,3.3576853,0.043896824,0.0,0.0,0.0,0.0,0.38434717,2016-09-28,10,0.5,True,100,5,10,True
0.0,1.3948821,1.314336,3.3453572,0.042931534,0.0,0.0,0.0,0.0,0.38866517,2016-09-29,10,0.5,True,100,5,10,True
0.0,1.3920168,1.3160499,3.330709,0.042748414,0.0,0.0,0.0,0.0,0.38727415,2016-09-30,10,0.5,True,100,5,10,True
0.0,1.3822004,1.3153565,3.3075578,0.041484047,0.0,0.0,0.0,0.0,0.38886416,2016-10-04,10,0.5,True,100,5,10,True
0.0,1.380599,1.3186944,3.2881136,0.042211354,0.0,0.0,0.0,0.0,0.3957096,2016-10-05,10,0.5,True,100,5,10,True
0.0,1.374772,1.322165,3.2756698,0.044656128,0.0,0.0,0.0,0.0,0.414197,2016-10-06,10,0.5,True,100,5,10,True
0.0,1.3714247,1.3246461,3.2506807,0.04971654,0.0,0.0,0.0,0.0,0.43501565,2016-10-07,10,0.5,True,100,5,10,True
0.0,1.3777735,1.3278543,3.2458336,0.05586035,0.0,0.0,0.0,0.0,0.46119413,2016-10-10,10,0.5,True,100,5,10,True
0.0,1.3815285,1.3284916,3.2183564,0.06235625,0.0,0.0,0.0,0.0,0.4837213,2016-10-11,10,0.5,True,100,5,10,True
0.0,1.3833064,1.3274122,3.1934772,0.06813797,0.0,0.0,0.0,0.0,0.5039887,2016-10-12,10,0.5,True,100,5,10,True
0.0,1.3816564,1.3265045,3.1625454,0.07378061,0.0,0.0,0.0,0.0,0.5236945,2016-10-13,10,0.5,True,100,5,10,True
0.0,1.3767014,1.3257133,3.1374214,0.07939688,0.0,0.0,0.0,0.0,0.54797965,2016-10-14,10,0.5,True,100,5,10,True
0.0,1.3816274,1.3290337,3.112509,0.08697863,0.0,0.0,0.0,0.0,0.56435716,2016-10-17,10,0.5,True,100,5,10,True
0.0,1.3942404,1.3356626,3.1023033,0.09540683,0.0,0.0,0.0,0.0,0.5780446,2016-10-18,10,0.5,True,100,5,10,True
0.0,1.4189173,1.3477045,3.0963528,0.10496558,0.0,0.0,0.0,0.0,0.58135754,2016-10-19,10,0.5,True,100,5,10,True
0.0,1.4466347,1.3607057,3.0869446,0.11415768,0.0,0.0,0.0,0.0,0.5813039,2016-10-20,10,0.5,True,100,5,10,True
0.0,1.4821965,1.3754318,3.0829935,0.12629619,0.0,0.0,0.0,0.0,0.5844511,2016-10-21,10,0.5,True,100,5,10,True
0.0,1.5152191,1.3888401,3.062987,0.13649568,0.0,0.0,0.0,0.0,0.5802174,2016-10-24,10,0.5,True,100,5,10,True
