date,link,성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
2017-01-01,https://n.news.naver.com/mnews/article/009/0003865788,0.2090276814643482,0.1731553621174834,0.240243775325202,0.1578022404097207,0.1655504394755022,0.0977530921960173,0.3165831595019906,0.1927380879911965
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708329,0.3410389417712777,0.2996407278513641,0.3907390462127899,0.2865913103309381,0.3524018959588045,0.2647246380257381,0.4019345672780269,0.2663162523653096
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708326,0.353182885624363,0.2574627365862428,0.3515649797663054,0.2149345159492857,0.3109976681718573,0.2089551176818785,0.4239033979705899,0.2710061653244028
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708323,0.1216109625032377,0.3053989066144193,0.256558267818379,0.2732703831001243,0.2570112279231324,0.2577496424084737,0.3348863719317844,0.3629588574703144
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708322,0.2114772821832461,0.2258993714724927,0.2332611186854079,0.2118151641362405,0.184400954265733,0.1519338471593352,0.3117382204596365,0.2337842470848544
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708319,0.1654010703980899,0.3576796011921936,0.1903664885873827,0.3964843536849858,0.2568048804902523,0.4223408219844421,0.2024817766962651,0.4150653770955659
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708318,0.1773143153113884,0.2083181770248971,0.3144515104676749,0.2742190279837873,0.2452018346676686,0.2290198711624441,0.2943609730536637,0.2390601205873766
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708317,0.3213385946612485,0.3058969878938166,0.3851677377512912,0.2786208361384402,0.3667759224910747,0.2583685164775247,0.4900649391316697,0.3253025200489748
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708314,0.343876683228635,0.3400502480381391,0.3140334122457648,0.2986525575872897,0.3206999175126043,0.3044594103850915,0.4681168614809864,0.3628531091662706
2017-01-01,https://n.news.naver.com/mnews/article/015/0003708270,0.0,0.315737075486414,0.009975611102014,0.2849984577172076,0.0464355810740148,0.2922301393191038,0.0784249334602836,0.3215640137706304
