link,성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
https://n.news.naver.com/mnews/article/057/0001472300,0.15608955299131813,0.17320048509428682,0.31787985710861577,0.27200709846144555,0.29090293091866437,0.29925280410052274,0.21712326900435244,0.24261422233486404
https://n.news.naver.com/mnews/article/057/0001472299,0.05256396111018804,0.22936802963983918,0.12566633518849415,0.27219013318634755,0.15329556092280747,0.236538647308484,0.11589299586049868,0.2787697050144401
https://n.news.naver.com/mnews/article/277/0004709222,0.0,0.363409775955849,0.16710943677304047,0.27191786414530744,0.0,0.27641020425737894,0.0,0.2674306973546564
https://n.news.naver.com/mnews/article/277/0004709220,0.0,0.400683194419691,0.19144687321814835,0.2674150345177587,0.0,0.2761551847334025,0.0,0.2903420958765799
https://n.news.naver.com/mnews/article/018/0004677415,0.22025803153666504,0.2525542063658702,0.27103725725042926,0.2502177229062309,0.24358886739784688,0.2208062145332553,0.31362796756000827,0.302457637872907
https://n.news.naver.com/mnews/article/057/0001472270,0.14041112175351417,0.2689406787235436,0.1807837154633359,0.2574776923125711,0.26492093920187504,0.28489433510082623,0.057790725651316086,0.19163589341193646
https://n.news.naver.com/mnews/article/057/0001472269,0.24379551115490983,0.3068441711601138,0.20264976530609194,0.29903152985261233,0.30972263296893815,0.35335458965818584,0.22712093380007187,0.2557607282782749
https://n.news.naver.com/mnews/article/469/0000511166,0.3221657677817229,0.30385060084549814,0.19627716877399434,0.23834746855822642,0.2401145964647828,0.25005528713091496,0.2990959787014424,0.2650132223720863
https://n.news.naver.com/mnews/article/277/0004709214,0.35664428359595624,0.2664287676070044,0.35515603063919876,0.2566156144219687,0.29667612587842046,0.1397376356429866,0.3679327815925411,0.26496261995711673
https://n.news.naver.com/mnews/article/018/0004677414,0.3638690360172802,0.262931678926807,0.3685904152080927,0.2406558234629468,0.41397677814049433,0.3347642930772584,0.37599886725001547,0.29256212565795514
https://n.news.naver.com/mnews/article/366/0000548051,0.33122376248813107,0.3138749238502217,0.19410727210281017,0.24084515117885177,0.24052174501979398,0.24780848840814593,0.25025019622825045,0.24716937392118424
https://n.news.naver.com/mnews/article/011/0003761466,0.3721273843333715,0.32819147710168795,0.4811573394863268,0.296900068708819,0.32049196603932717,0.29699264522090296,0.3697577712567708,0.3344959082097183
https://n.news.naver.com/mnews/article/029/0002607786,0.16449186029915672,0.3859401063895296,0.18287135867087992,0.30365349707009953,0.22086366349294606,0.3715695948241393,0.3047859407312911,0.42660557878130007
https://n.news.naver.com/mnews/article/029/0002607785,0.2166845516081141,0.30907199454969364,0.2989747470787583,0.311195165559552,0.20644830016929513,0.24608028816588645,0.3617030150222998,0.3429115878249372
https://n.news.naver.com/mnews/article/001/0011714479,0.27472581493429477,0.17194980593235407,0.36902895723819856,0.14099268311174085,0.20435299665386353,0.17187542102435655,0.2894554789321756,0.27976858579167363
https://n.news.naver.com/mnews/article/001/0011714477,0.25534768737155633,0.17100719423467087,0.3439387048157275,0.12747405886764493,0.19691341237821094,0.16806936215532042,0.3030623046202076,0.27543418587380786
https://n.news.naver.com/mnews/article/001/0011714474,0.34003461832656084,0.32658286927492286,0.22380844297892466,0.24059809236855742,0.25513754154102736,0.25664567837944774,0.27019631532866895,0.2511513608242753
https://n.news.naver.com/mnews/article/015/0004371197,0.24432328803161013,0.16664330380291453,0.14577198972430502,0.07047189965164402,0.2033704124028967,0.19330393014853117,0.20003359575513452,0.17472158277864755
https://n.news.naver.com/mnews/article/015/0004371195,0.19631567521252677,0.3477567809723072,0.27035817709672316,0.3739998343063339,0.23448800784561552,0.3563738585118938,0.3652823622553704,0.4590437858048497
https://n.news.naver.com/mnews/article/001/0011717853,0.2525568423219543,0.2041709894828614,0.3023501331470336,0.20757281539228084,0.2465741811493742,0.23344645683264356,0.2646404066538685,0.20307298063118365
https://n.news.naver.com/mnews/article/008/0004433785,0.04764389460908639,0.4151589824126494,0.17592971930837709,0.3018274183259139,0.04542214607554251,0.3138015956651479,0.11216466989789779,0.36345146237653125
https://n.news.naver.com/mnews/article/008/0004433783,0.1362953694889394,0.34656200613077076,0.09451378708754021,0.2869265178259456,0.03891501759427176,0.29603789885196136,0.19148274330963494,0.32091148282230897
https://n.news.naver.com/mnews/article/018/0004678501,0.12450357549613744,0.3602308290169425,0.1745460778771932,0.24719443179955514,0.03149697329962243,0.259859626876723,0.2017776723908685,0.311397446817863
https://n.news.naver.com/mnews/article/003/0009945689,0.13721053896260005,0.3095688705508069,0.23403925703703193,0.25448770875405674,0.10932722551847661,0.24262505443749574,0.3111277523896412,0.3668909127173393
