date,link,성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
2014-01-01,https://n.news.naver.com/mnews/article/029/0002199604,0.2336142486250758,0.3000297930629893,0.3236248497590352,0.2517793888145797,0.2954916007645933,0.2501609228112444,0.4025947831968292,0.3148102413309002
2014-01-01,https://n.news.naver.com/mnews/article/009/0003109366,0.2113809903109085,0.3821773504918772,0.3062604507511707,0.421909988431295,0.317924200039285,0.3904602183573157,0.489004717128297,0.4685155483363485
2014-01-01,https://n.news.naver.com/mnews/article/009/0003109365,0.159707405837293,0.3930608276980274,0.2389837224836292,0.3548493563402373,0.1510929330367718,0.3331575995121774,0.149100011302814,0.3563209457066745
2014-01-01,https://n.news.naver.com/mnews/article/009/0003109361,0.3980311311312862,0.3290988517532848,0.5601155484583293,0.4029604853070579,0.4470219489160823,0.3376632531212064,0.440606624086953,0.293968623495179
2014-01-01,https://n.news.naver.com/mnews/article/009/0003109360,0.2118673118324062,0.3813000947416274,0.2467176130205978,0.3194932062729012,0.2260382052023394,0.3309087573773455,0.3707216412621246,0.4180049079593261
2014-01-01,https://n.news.naver.com/mnews/article/011/0002446453,0.2521644877414478,0.3698995198906694,0.3145664537701933,0.3476713765897408,0.3373848972928797,0.3609255872865204,0.3843290783697191,0.3991039013387759
2014-01-01,https://n.news.naver.com/mnews/article/011/0002446452,0.3211232417322191,0.3025438571870302,0.3937723650592847,0.3263224966135867,0.3500079719700136,0.2450613090455753,0.5167807500424616,0.3619396279477291
2014-01-01,https://n.news.naver.com/mnews/article/014/0003061281,0.472449484875761,0.3318374662829884,0.4768732748577723,0.3099768545739413,0.4704588030850691,0.2832938993739598,0.6494085053911037,0.3686227542894617
2014-01-01,https://n.news.naver.com/mnews/article/014/0003061280,0.363171475739437,0.4074733563941171,0.3421107428298557,0.3644144656373785,0.3350204917779315,0.3685854277312084,0.5114515412937732,0.4527924896449265
2014-01-01,https://n.news.naver.com/mnews/article/014/0003061279,0.429649943248705,0.3087393023738273,0.4175279403984815,0.2795380468984603,0.3956163306259532,0.2328833697730264,0.6210405123245298,0.3741893378828558
2014-01-01,https://n.news.naver.com/mnews/article/014/0003061278,0.3584532848912932,0.2960659767659628,0.3906848350866295,0.2462009487290963,0.409986998842031,0.2689382565999325,0.462369730738788,0.2969526954393838
2014-01-01,https://n.news.naver.com/mnews/article/014/0003061277,0.3613567595191539,0.3200879506397202,0.3754987129176602,0.3056351349172063,0.386905166914272,0.2755850777995323,0.5640755115555369,0.3540268350617719
2014-01-01,https://n.news.naver.com/mnews/article/014/0003061276,0.3665801981554467,0.3633070784013593,0.4409285390793164,0.3429053589744666,0.3525785100110147,0.2950628902481516,0.5443960558312876,0.3555602235845511
2014-01-01,https://n.news.naver.com/mnews/article/366/0000167301,0.3118924971890645,0.2830974554073184,0.5109043692380266,0.3962963554848111,0.4014375338544462,0.3163091949230291,0.3613862221498796,0.2488625339876433
2014-01-01,https://n.news.naver.com/mnews/article/366/0000167300,0.2855990475920075,0.2640067834905794,0.2621883722812731,0.2447865491473571,0.2731324876184023,0.2214708493567329,0.2923895062748438,0.2290556274526202
2014-01-01,https://n.news.naver.com/mnews/article/366/0000167299,0.3021985615481294,0.3314349911442887,0.4109241865184539,0.4002557103946742,0.3677374193065186,0.3508411001365414,0.3412288627634239,0.3039445915772851
2014-01-01,https://n.news.naver.com/mnews/article/366/0000167298,0.2252027012711653,0.3237428036410981,0.3251163484757576,0.3242497072005177,0.3433742961337309,0.3380802065646422,0.4084776248197079,0.3793928924563338
2014-01-01,https://n.news.naver.com/mnews/article/011/0002446443,0.2464663991314912,0.2656461166655416,0.2767671284315587,0.2552635733453486,0.2806679723882178,0.2139225556170042,0.3624139332175927,0.2889914421791738
