date,KOSPI_1001,KOSPI_1005,KOSPI_1008,KOSPI_1011,KOSPI_1012,KOSPI_1013,KOSPI_1014,KOSPI_1015,KOSPI_1017,KOSPI_1018,KOSPI_1020,KOSPI_1021,KOSPI_1024,KOSPI_1026,KOSPI_1035,KOSPI_1155,KOSPI_1156,year_key,month_key,국고채 금리 (3년),국고채 금리 (10년),기업경기실사지수(BSI),기준금리,무역수지,산업생산지수(IPI),생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2)
2016-10-24,2047.74,4264.12,5214.99,4449.78,892.06,11670.13,2088.59,1778.78,1478.14,120.2,340.53,450.84,1672.87,1127.97,1682.32,1536.69,727.3,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,97.1,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-25,2037.17,4261.31,5099.26,4431.22,898.53,11624.66,2071.37,1801.85,1457.19,121.46,344.23,452.01,1659.02,1111.65,1676.64,1539.27,731.28,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,95.7,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-25,2037.17,4261.31,5099.26,4431.22,898.53,11624.66,2071.37,1801.85,1457.19,121.46,344.23,452.01,1659.02,1111.65,1676.64,1539.27,731.28,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,97.1,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-26,2013.89,4231.36,5050.32,4385.86,872.6,11501.54,2045.43,1767.23,1470.56,118.22,342.02,441.86,1632.87,1108.92,1658.03,1547.68,713.8,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,95.7,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-26,2013.89,4231.36,5050.32,4385.86,872.6,11501.54,2045.43,1767.23,1470.56,118.22,342.02,441.86,1632.87,1108.92,1658.03,1547.68,713.8,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,97.1,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-27,2024.12,4256.62,5092.65,4370.43,875.06,11534.35,2154.92,1771.72,1473.78,118.29,343.56,445.67,1645.38,1115.8,1665.42,1548.83,720.43,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,95.7,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-27,2024.12,4256.62,5092.65,4370.43,875.06,11534.35,2154.92,1771.72,1473.78,118.29,343.56,445.67,1645.38,1115.8,1665.42,1548.83,720.43,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,97.1,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-28,2019.42,4258.58,5053.94,4285.19,869.7,11717.87,2139.4,1778.85,1437.54,115.29,336.47,443.46,1629.05,1107.2,1669.74,1549.38,715.91,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,95.7,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-28,2019.42,4258.58,5053.94,4285.19,869.7,11717.87,2139.4,1778.85,1437.54,115.29,336.47,443.46,1629.05,1107.2,1669.74,1549.38,715.91,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,97.1,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-31,2008.19,4183.62,4987.87,4286.54,844.06,11789.32,2083.72,1781.49,1433.43,114.46,335.76,443.79,1613.89,1089.9,1670.2,1537.97,718.09,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,95.7,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-10-31,2008.19,4183.62,4987.87,4286.54,844.06,11789.32,2083.72,1781.49,1433.43,114.46,335.76,443.79,1613.89,1089.9,1670.2,1537.97,718.09,2016,2016-10,1.361,1.596,75.0,1.25,4605.5,97.1,95.69,102.8,96.379,4605.5,375166658.0,1125.28,2391859.8
2016-11-01,2007.39,4159.24,5016.68,4296.38,849.87,11890.08,2106.63,1754.15,1437.63,114.56,342.16,439.82,1610.14,1088.28,1673.31,1544.63,710.97,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-01,2007.39,4159.24,5016.68,4296.38,849.87,11890.08,2106.63,1754.15,1437.63,114.56,342.16,439.82,1610.14,1088.28,1673.31,1544.63,710.97,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-02,1978.94,4057.89,4931.87,4264.26,824.94,11783.42,2052.66,1733.1,1426.9,112.36,340.89,434.67,1570.19,1069.03,1655.17,1520.5,703.16,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-02,1978.94,4057.89,4931.87,4264.26,824.94,11783.42,2052.66,1733.1,1426.9,112.36,340.89,434.67,1570.19,1069.03,1655.17,1520.5,703.16,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-03,1983.8,4218.71,5010.37,4305.75,840.41,11651.23,2090.18,1724.28,1417.38,114.65,341.17,435.55,1582.14,1076.43,1649.26,1515.27,704.83,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-03,1983.8,4218.71,5010.37,4305.75,840.41,11651.23,2090.18,1724.28,1417.38,114.65,341.17,435.55,1582.14,1076.43,1649.26,1515.27,704.83,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-04,1982.02,4247.26,5008.89,4314.22,836.82,11700.47,2056.0,1714.16,1386.2,113.2,341.92,435.27,1611.58,1072.49,1646.92,1505.3,703.28,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-04,1982.02,4247.26,5008.89,4314.22,836.82,11700.47,2056.0,1714.16,1386.2,113.2,341.92,435.27,1611.58,1072.49,1646.92,1505.3,703.28,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-07,1997.58,4277.57,5054.69,4382.17,863.68,11800.67,2116.13,1733.58,1355.55,113.72,337.05,438.1,1627.17,1084.4,1659.07,1528.37,708.21,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-07,1997.58,4277.57,5054.69,4382.17,863.68,11800.67,2116.13,1733.58,1355.55,113.72,337.05,438.1,1627.17,1084.4,1659.07,1528.37,708.21,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-08,2003.38,4304.95,5095.43,4386.03,861.5,11833.82,2117.53,1745.8,1359.75,116.05,333.66,433.8,1636.02,1089.03,1662.54,1530.57,701.1,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-08,2003.38,4304.95,5095.43,4386.03,861.5,11833.82,2117.53,1745.8,1359.75,116.05,333.66,433.8,1636.02,1089.03,1662.54,1530.57,701.1,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-09,1958.38,4238.86,4991.49,4264.41,828.28,11460.74,2041.12,1699.13,1351.39,111.81,329.21,428.78,1591.04,1074.21,1628.08,1487.73,695.33,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-09,1958.38,4238.86,4991.49,4264.41,828.28,11460.74,2041.12,1699.13,1351.39,111.81,329.21,428.78,1591.04,1074.21,1628.08,1487.73,695.33,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-10,2002.6,4299.38,5099.49,4447.42,848.5,11826.41,2075.56,1672.13,1357.22,115.9,332.62,441.43,1639.41,1096.77,1662.64,1519.81,718.8,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-10,2002.6,4299.38,5099.49,4447.42,848.5,11826.41,2075.56,1672.13,1357.22,115.9,332.62,441.43,1639.41,1096.77,1662.64,1519.81,718.8,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-11,1984.43,4243.64,5026.88,4516.34,861.44,11501.95,2069.29,1672.67,1342.3,116.96,328.05,451.16,1639.03,1072.15,1635.11,1468.42,734.24,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-11,1984.43,4243.64,5026.88,4516.34,861.44,11501.95,2069.29,1672.67,1342.3,116.96,328.05,451.16,1639.03,1072.15,1635.11,1468.42,734.24,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-14,1974.4,4249.49,5020.72,4530.43,876.08,11257.2,2061.4,1676.11,1341.22,116.04,326.3,450.41,1645.76,1067.7,1617.17,1449.61,732.1,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-14,1974.4,4249.49,5020.72,4530.43,876.08,11257.2,2061.4,1676.11,1341.22,116.04,326.3,450.41,1645.76,1067.7,1617.17,1449.61,732.1,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-15,1967.53,4336.0,5016.55,4570.09,859.51,11195.25,2008.67,1656.15,1391.56,114.47,329.32,449.16,1647.76,1064.11,1611.19,1447.87,729.72,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-15,1967.53,4336.0,5016.55,4570.09,859.51,11195.25,2008.67,1656.15,1391.56,114.47,329.32,449.16,1647.76,1064.11,1611.19,1447.87,729.72,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-16,1979.65,4378.58,5041.98,4553.78,871.64,11351.89,2029.17,1674.85,1378.68,115.38,325.66,445.09,1653.08,1074.76,1617.06,1472.35,719.24,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-16,1979.65,4378.58,5041.98,4553.78,871.64,11351.89,2029.17,1674.85,1378.68,115.38,325.66,445.09,1653.08,1074.76,1617.06,1472.35,719.24,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-17,1980.55,4397.58,5018.85,4547.41,870.3,11441.71,2099.18,1686.37,1366.24,115.17,325.47,445.54,1639.33,1071.1,1620.01,1482.15,716.12,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-17,1980.55,4397.58,5018.85,4547.41,870.3,11441.71,2099.18,1686.37,1366.24,115.17,325.47,445.54,1639.33,1071.1,1620.01,1482.15,716.12,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-18,1974.58,4361.17,4952.81,4519.76,841.72,11540.45,2096.93,1670.05,1356.15,112.95,327.66,446.31,1608.48,1063.4,1623.03,1494.2,718.89,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-18,1974.58,4361.17,4952.81,4519.76,841.72,11540.45,2096.93,1670.05,1356.15,112.95,327.66,446.31,1608.48,1063.4,1623.03,1494.2,718.89,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-21,1966.05,4260.52,4884.43,4493.72,840.25,11519.22,2056.68,1688.58,1376.82,112.03,328.88,443.54,1563.16,1052.9,1622.59,1487.15,714.04,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-21,1966.05,4260.52,4884.43,4493.72,840.25,11519.22,2056.68,1688.58,1376.82,112.03,328.88,443.54,1563.16,1052.9,1622.59,1487.15,714.04,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-22,1983.47,4267.26,4908.11,4598.3,850.57,11835.01,2085.87,1683.16,1365.88,111.81,327.44,440.61,1564.93,1066.94,1645.24,1525.6,709.29,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-22,1983.47,4267.26,4908.11,4598.3,850.57,11835.01,2085.87,1683.16,1365.88,111.81,327.44,440.61,1564.93,1066.94,1645.24,1525.6,709.29,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-23,1987.95,4245.09,4898.18,4650.39,839.85,11894.71,2038.32,1689.47,1379.73,112.63,333.51,448.88,1564.11,1061.23,1657.63,1525.8,724.77,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-23,1987.95,4245.09,4898.18,4650.39,839.85,11894.71,2038.32,1689.47,1379.73,112.63,333.51,448.88,1564.11,1061.23,1657.63,1525.8,724.77,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-24,1971.26,4193.95,4795.08,4648.95,827.04,11861.52,2044.22,1688.6,1379.95,110.02,332.0,447.04,1542.29,1051.01,1649.57,1513.61,722.47,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-24,1971.26,4193.95,4795.08,4648.95,827.04,11861.52,2044.22,1688.6,1379.95,110.02,332.0,447.04,1542.29,1051.01,1649.57,1513.61,722.47,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-25,1974.46,4189.69,4814.46,4631.45,831.69,11861.0,2060.3,1693.98,1380.96,108.16,331.34,445.75,1536.45,1057.17,1651.62,1517.96,721.01,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-25,1974.46,4189.69,4814.46,4631.45,831.69,11861.0,2060.3,1693.98,1380.96,108.16,331.34,445.75,1536.45,1057.17,1651.62,1517.96,721.01,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-28,1978.13,4169.53,4825.01,4584.36,819.89,12013.06,2030.68,1689.55,1386.76,107.82,327.04,444.88,1542.62,1053.47,1658.93,1527.26,718.69,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-28,1978.13,4169.53,4825.01,4584.36,819.89,12013.06,2030.68,1689.55,1386.76,107.82,327.04,444.88,1542.62,1053.47,1658.93,1527.26,718.69,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-29,1978.39,4283.75,4899.17,4553.51,815.03,12011.1,2026.53,1670.62,1372.81,107.1,328.78,444.01,1548.74,1060.76,1655.41,1524.14,717.73,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-29,1978.39,4283.75,4899.17,4553.51,815.03,12011.1,2026.53,1670.62,1372.81,107.1,328.78,444.01,1548.74,1060.76,1655.41,1524.14,717.73,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-30,1983.48,4270.55,4831.27,4480.9,809.95,12393.41,2022.12,1664.59,1356.75,105.54,329.49,441.53,1539.46,1047.98,1668.76,1541.61,714.26,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,99.0,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-11-30,1983.48,4270.55,4831.27,4480.9,809.95,12393.41,2022.12,1664.59,1356.75,105.54,329.49,441.53,1539.46,1047.98,1668.76,1541.61,714.26,2016,2016-11,1.609,1.965,72.0,1.25,6891.1,97.4,96.12,95.9,96.237,6891.1,371985331.0,1161.64,2400346.6
2016-12-01,1983.75,4246.01,4878.37,4523.7,812.26,12461.35,1934.23,1677.8,1315.8,107.66,329.59,443.1,1542.38,1037.04,1669.17,1536.45,715.02,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-01,1983.75,4246.01,4878.37,4523.7,812.26,12461.35,1934.23,1677.8,1315.8,107.66,329.59,443.1,1542.38,1037.04,1669.17,1536.45,715.02,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-02,1970.61,4177.09,4837.44,4535.0,808.57,12335.3,1942.84,1676.05,1290.46,107.95,332.22,443.24,1535.17,1026.55,1659.01,1525.36,715.53,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-02,1970.61,4177.09,4837.44,4535.0,808.57,12335.3,1942.84,1676.05,1290.46,107.95,332.22,443.24,1535.17,1026.55,1659.01,1525.36,715.53,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-05,1963.36,4143.2,4848.93,4564.3,807.67,12271.12,1884.55,1671.09,1286.87,106.84,332.08,440.3,1497.66,1023.34,1655.03,1520.64,710.13,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-05,1963.36,4143.2,4848.93,4564.3,807.67,12271.12,1884.55,1671.09,1286.87,106.84,332.08,440.3,1497.66,1023.34,1655.03,1520.64,710.13,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-06,1989.86,4169.64,4935.85,4713.67,812.61,12492.42,1943.37,1696.63,1316.12,108.68,334.1,441.9,1515.62,1031.31,1678.43,1540.89,711.72,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-06,1989.86,4169.64,4935.85,4713.67,812.61,12492.42,1943.37,1696.63,1316.12,108.68,334.1,441.9,1515.62,1031.31,1678.43,1540.89,711.72,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-07,1991.89,4190.21,4918.24,4764.1,793.29,12632.81,1924.27,1682.02,1301.58,108.54,334.67,444.95,1509.36,1023.13,1687.08,1546.98,719.49,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-07,1991.89,4190.21,4918.24,4764.1,793.29,12632.81,1924.27,1682.02,1301.58,108.54,334.67,444.95,1509.36,1023.13,1687.08,1546.98,719.49,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-08,2031.07,4249.3,5042.19,4930.47,811.86,12787.74,1980.14,1737.37,1319.73,109.77,338.32,456.96,1550.72,1046.22,1724.38,1580.19,743.43,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-08,2031.07,4249.3,5042.19,4930.47,811.86,12787.74,1980.14,1737.37,1319.73,109.77,338.32,456.96,1550.72,1046.22,1724.38,1580.19,743.43,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-09,2024.69,4216.0,5034.7,4902.28,815.77,12717.46,1962.7,1740.72,1358.35,108.16,336.23,452.59,1549.36,1047.75,1717.99,1577.85,735.81,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-09,2024.69,4216.0,5034.7,4902.28,815.77,12717.46,1962.7,1740.72,1358.35,108.16,336.23,452.59,1549.36,1047.75,1717.99,1577.85,735.81,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-12,2027.24,4263.86,5049.87,4947.09,825.2,12561.21,1975.36,1762.86,1348.19,111.68,335.2,455.0,1560.63,1054.01,1711.71,1566.95,740.09,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-12,2027.24,4263.86,5049.87,4947.09,825.2,12561.21,1975.36,1762.86,1348.19,111.68,335.2,455.0,1560.63,1054.01,1711.71,1566.95,740.09,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-13,2035.98,4301.72,5078.18,4826.38,827.84,12654.91,2041.09,1772.53,1356.62,112.23,338.72,452.26,1560.15,1057.65,1715.82,1574.95,734.57,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-13,2035.98,4301.72,5078.18,4826.38,827.84,12654.91,2041.09,1772.53,1356.62,112.23,338.72,452.26,1560.15,1057.65,1715.82,1574.95,734.57,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-14,2036.87,4286.51,5049.54,4816.64,821.09,12737.47,2082.06,1765.75,1374.07,111.04,334.9,453.59,1559.51,1055.41,1720.81,1584.79,738.23,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-14,2036.87,4286.51,5049.54,4816.64,821.09,12737.47,2082.06,1765.75,1374.07,111.04,334.9,453.59,1559.51,1055.41,1720.81,1584.79,738.23,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-15,2036.65,4296.94,5113.89,4823.05,826.19,12654.77,2130.66,1758.12,1374.1,111.69,336.71,451.3,1602.21,1057.42,1713.37,1584.15,731.28,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-15,2036.65,4296.94,5113.89,4823.05,826.19,12654.77,2130.66,1758.12,1374.1,111.69,336.71,451.3,1602.21,1057.42,1713.37,1584.15,731.28,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-16,2042.24,4310.54,5082.16,4770.42,832.89,12864.83,2175.42,1738.08,1369.11,110.34,336.99,456.63,1589.06,1057.95,1725.07,1605.82,742.34,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-16,2042.24,4310.54,5082.16,4770.42,832.89,12864.83,2175.42,1738.08,1369.11,110.34,336.99,456.63,1589.06,1057.95,1725.07,1605.82,742.34,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-19,2038.39,4295.81,5095.17,4699.39,830.71,12846.76,2167.29,1742.41,1358.97,109.06,333.82,456.55,1580.98,1053.15,1723.04,1596.07,742.54,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-19,2038.39,4295.81,5095.17,4699.39,830.71,12846.76,2167.29,1742.41,1358.97,109.06,333.82,456.55,1580.98,1053.15,1723.04,1596.07,742.54,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-20,2041.94,4262.28,5073.81,4721.31,850.39,12948.37,2169.0,1753.82,1350.63,110.53,337.94,454.92,1586.88,1045.6,1727.37,1596.49,739.56,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-20,2041.94,4262.28,5073.81,4721.31,850.39,12948.37,2169.0,1753.82,1350.63,110.53,337.94,454.92,1586.88,1045.6,1727.37,1596.49,739.56,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-21,2037.96,4219.1,5086.28,4789.44,847.63,12917.46,2181.22,1764.11,1349.89,111.22,335.69,447.3,1567.25,1044.7,1725.08,1595.71,727.93,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-21,2037.96,4219.1,5086.28,4789.44,847.63,12917.46,2181.22,1764.11,1349.89,111.22,335.69,447.3,1567.25,1044.7,1725.08,1595.71,727.93,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-22,2035.73,4200.02,5070.69,4777.2,844.63,12959.17,2208.51,1749.6,1348.98,111.45,336.03,448.19,1576.12,1043.45,1725.11,1600.76,728.37,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-22,2035.73,4200.02,5070.69,4777.2,844.63,12959.17,2208.51,1749.6,1348.98,111.45,336.03,448.19,1576.12,1043.45,1725.11,1600.76,728.37,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-23,2035.9,4196.69,5128.3,4797.77,853.19,12844.68,2226.12,1758.53,1364.59,111.34,336.77,446.03,1576.32,1046.97,1720.5,1599.27,723.5,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,108.0,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
2016-12-23,2035.9,4196.69,5128.3,4797.77,853.19,12844.68,2226.12,1758.53,1364.59,111.34,336.77,446.03,1576.32,1046.97,1720.5,1599.27,723.5,2016,2016-12,1.692,2.159,72.0,1.25,8934.6,97.2,96.96,94.2,96.342,8934.6,371101605.0,1182.28,2407562.2
