,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.07056104176490208,0.038016975,374,0.050279347710361126,0.0
의무보유확약비율,0.10244636116733656,0.06925538,556,0.1346560192538373,0.0
(확정)공모가격,0.05298116728356563,0.07094714,359,0.09801325734884421,0.0
청약경쟁률,0.14393557333428192,0.14240982,717,0.23674301073283208,0.0
공모후 발행주식수,0.021894900312516556,0.01508343,185,0.010877059480023,0.0
최대주주 소유주 비율,0.02999148006648744,0.025957206,240,0.01969783673305664,0.0
최대주주 보호예수 기간,0.012291023218626402,0.014003691,47,0.007153689161745721,0.0
보호예수 비율,0.04454926220048981,0.031198928,336,0.038800743035968324,0.0
총부채,0.027092765809573222,0.018616805,117,0.011436002443523222,0.0
자본금,0.028903336332921536,0.026822034,197,0.02480508380386684,0.0
영업이익,0.03915806964228768,0.037378035,125,0.03902232156040919,0.0012903225806451645
매출액,0.026349978572803877,0.030109966,153,0.012302584033868854,0.0
부채비율,0.023571439418107406,0.013869237,194,0.012836061986713205,0.0
유동비율,0.024653533127386343,0.024989601,177,0.027191479672358562,0.0
영업이익률,0.02412315306725851,0.02396664,139,0.01566097839514167,0.0
당기순이익률,0.023026190220960977,0.022054367,142,0.006387624715582969,0.0
ROE,0.02594793474003384,0.037004456,299,0.02902679044206996,0.0
EPS,0.029721536437812588,0.023504019,155,0.016007656889273213,0.0
EV/영업이익,0.02113595004793846,0.027638245,245,0.012730204661828838,0.0
기업경기실사지수(BSI),0.01710267666030873,0.027119813,66,0.0021414202006748554,0.0
소비심리지수(CSI),0.02481664863084741,0.02934411,229,0.01944104139499999,0.0
수출입 물량지수,0.02014307573420349,0.031749196,256,0.026684040701756118,0.0
외환보유액,0.02449602684920026,0.046083674,227,0.04917957906680489,0.0
원달러 환율,0.027255773870707434,0.035331927,145,0.016289731714797324,0.0
통화량 (M2),0.03366936398663832,0.041522816,77,0.02630121514344278,0.0
기준금리,0.012494973756366257,0.015226965,66,0.001413489345259729,0.0
국고채 금리 스프레드,0.018836098235271107,0.035795018,109,0.021443734720904783,0.0
KOSPI_1001,0.025736481336286615,0.018519225,220,0.0152905785097357,0.0
산업코스피,0.02311418417487965,0.026481234,203,0.018187417140318903,0.0
