,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.054968255045179396,0.046830833,70,0.022184000757118065,0.0
의무보유확약비율,0.08442266394593088,0.0652545,122,0.10693072509134936,0.0
(확정)공모가격,0.03341457701868746,0.0444125,90,0.08896448882459959,0.0
청약경쟁률,0.10940647671477328,0.111332655,128,0.20148477577991575,0.0
공모후 발행주식수,0.017080704545156363,0.020933349,39,0.009102731094992324,0.0032258064516129115
최대주주 소유주 비율,0.020791261082348814,0.01841323,52,0.024004300413303724,0.0
최대주주 보호예수 기간,0.007601234016775681,0.019074935,4,0.00036750659184901454,0.0
보호예수 비율,0.02763797921344185,0.023010246,77,0.011546841873343861,0.0
총부채,0.017795279891960433,0.01756015,24,0.005209900737439267,0.0
자본금,0.01960123021896715,0.018881325,29,0.029816479725774597,0.0
영업이익,0.02872512097773497,0.019459356,31,0.037504056479979425,0.0012903225806451756
부채비율,0.01750735968399157,0.016273633,45,0.01102912106903739,0.0
유동비율,0.019699000780279002,0.015265459,33,0.012126882122637963,0.0
당기순이익률,0.018009683597391916,0.016894672,27,0.0029598949675467335,0.0
ROE,0.018062547659124406,0.019963687,51,0.017496077705941835,0.0
EPS,0.02547286119980237,0.022398433,26,0.014560411873397775,0.0
EV/영업이익,0.015483276361369841,0.015867705,26,0.004525184617663566,0.0
부채비율 변화율,0.01838446081374848,0.020216003,29,0.04648918341224489,0.0
유동비율 변화율,0.019805286192373393,0.021343283,33,0.048084207020907856,0.0
영업이익률 변화율,0.015102260812690132,0.0143072745,28,0.013464917227137177,0.0
당기순이익률 변화율,0.01934413402592481,0.020007182,15,0.004122352475121824,0.0
매출액 변화율,0.019550040583603687,0.017173756,29,0.0013158466495686656,0.0
ROE 변화율,0.01873889224631763,0.015277834,33,0.0030255168964454893,0.0
EPS 변화율,0.027356778921650195,0.01849016,43,0.006516257784229676,0.0
EV/영업이익 변화율,0.015793532174036406,0.016778784,41,0.006392289058575181,0.0
DLR,0.014030352926168667,0.014375853,12,0.006789935475691672,0.0
PPI (%),0.048627042843666694,0.041445177,56,0.027734914687356622,0.0
기업경기실사지수(BSI),0.011082504133706707,0.02226234,10,0.006145456536958514,0.0
소비심리지수(CSI),0.01685206234931098,0.016531931,41,0.020611634941769444,0.0
외환보유액,0.017724330303256958,0.02057207,43,0.009490101785518587,0.0
원달러 환율,0.018053486654824584,0.026116896,43,0.03351753910626088,0.0
통화량 (M2),0.027775515737213017,0.028841302,20,0.01081189006007435,0.0
기준금리,0.00829660224654656,0.02375851,8,0.003083078635508836,0.0
국고채 금리 스프레드,0.016010366771130036,0.019129742,16,0.020535256635895557,0.0
무역수지,0.015183264573933555,0.024407279,37,0.024525261493933893,0.0
KOSPI_1001,0.018551046679443194,0.018728735,41,0.003983944661205879,0.0
산업코스피,0.019849142948535858,0.018532315,39,0.009844446476191017,0.0
대표매매감정점수,0.03969237860374512,0.030244427,84,0.06537361794800231,0.0
호황,0.02174648563763775,0.02362169,34,0.01600958994140624,0.0
불황,0.01677051986762019,0.016010797,39,0.01231938136410524,0.0
