,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.05996013602147295,0.045892414,95,0.010804041226649816,0.0
의무보유확약비율,0.08477323445316598,0.074708134,157,0.1268763505996287,0.0
(확정)공모가격,0.048079821255309164,0.045672677,111,0.07485961015960808,0.0
청약경쟁률,0.11061893620441551,0.118789695,153,0.19306731902668547,0.0
공모후 발행주식수,0.0190492831393796,0.02051218,36,0.010529103665475222,0.00838709677419348
최대주주 소유주 비율,0.02481401495658326,0.02065529,54,0.007623825463760639,0.0
최대주주 보호예수 기간,0.011874280546337762,0.028229684,12,0.020024529852381786,0.0
보호예수 비율,0.03293430491812827,0.02482164,72,0.024781746627487562,0.0
총부채,0.024605344234178598,0.019931406,33,0.010483919389284209,0.0
자본금,0.01937869510853233,0.024865713,46,0.028415412320035745,0.005806451612903163
영업이익,0.030182576634187126,0.023394337,38,0.0389765070036518,0.01870967741935481
부채비율,0.019235499912691644,0.015339765,54,0.01923320697114719,0.0
유동비율,0.022702118450775934,0.019163467,43,0.011907668790579177,0.0
당기순이익률,0.02225418257235529,0.018189337,28,0.004617304691364171,0.0
ROE,0.02021208534926646,0.021759681,72,0.012230843114558621,0.0
EPS,0.02207600896476076,0.021352116,22,0.0030987029425949587,0.0
EV/영업이익,0.01821120544120365,0.018400831,47,0.0031395584176865323,0.0
부채비율 변화율,0.02252275970990722,0.022125065,54,0.05523851141718037,0.0
유동비율 변화율,0.020174978624510807,0.026455231,39,0.032209320934512065,0.0
영업이익률 변화율,0.015833150527463813,0.019233288,26,0.0054448491406523785,0.0
당기순이익률 변화율,0.018195462681973817,0.021080505,37,0.0034584310191733045,0.0
매출액 변화율,0.02100595743194744,0.018268717,25,0.02199778429962065,-0.006451612903225823
ROE 변화율,0.01908487080362647,0.018693967,42,0.02788163366134776,0.0
EPS 변화율,0.02757435166082561,0.0226995,61,0.022765266357474376,0.0
EV/영업이익 변화율,0.01512270370281015,0.016079769,38,0.012270865247314177,0.0
DLR,0.014568226633583686,0.015863063,22,0.002346958245921381,0.0
PPI (%),0.041731712889493344,0.037399434,62,0.025633360726871127,0.0
기업경기실사지수(BSI),0.019968144579160477,0.021137053,34,0.031223569297407487,0.0
생산자물가 상승률 (PPI),0.019856108193466192,0.028688533,50,0.004496462957768247,0.0
소비심리지수(CSI),0.017398900504598514,0.01857806,54,0.0033605066521738016,0.0
소비자물가 상승률 (CPI),0.02139110925032113,0.021453029,50,0.020581530200034923,0.0
수출입 물량지수,0.019734999319900824,0.021982154,40,0.03927152064329259,0.0
외환보유액,0.016237082011605897,0.019611519,49,0.020122056942216384,0.0
원달러 환율,0.026915007367160064,0.02674457,54,0.04404174159276402,0.0
통화량 (M2),0.021305118573409883,0.025521165,61,0.007244745510206887,0.0
기준금리,0.010388805349068657,0.016381603,11,0.0016170377431036942,0.0
국고채 금리 스프레드,0.020028822022421733,0.020325445,37,0.01812419714838468,0.0
