,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.05424837082380183,0.047941126,165,0.02424581849384178,0.0
의무보유확약비율,0.08452017660535201,0.069040745,262,0.11760389169797124,0.0
(확정)공모가격,0.04917088364537109,0.043002456,166,0.08999397411057374,0.0
청약경쟁률,0.109962527850435,0.11200331,271,0.19261760068052478,0.0
공모후 발행주식수,0.018822677657011122,0.020101802,76,0.0072191605875796165,0.0032258064516129115
최대주주 소유주 비율,0.021277759142626966,0.023076443,123,0.03632645017377216,0.0
최대주주 보호예수 기간,0.00853153403639671,0.022425339,29,0.0016699898097827797,0.0
보호예수 비율,0.03399775389302279,0.02372168,153,0.009568778784499134,0.0
총부채,0.02141856290502065,0.020742275,59,0.005814047804016441,0.0
자본금,0.023615676528468042,0.024123667,87,0.029666236052990277,0.0
영업이익,0.03121905707280871,0.027723836,62,0.044144517284632034,0.0012903225806451756
부채비율,0.01788465631081586,0.016038254,94,0.02673796915928858,0.0
유동비율,0.02086358136524703,0.01804469,80,0.01915853998666243,0.0
당기순이익률,0.02085911736475903,0.019019237,62,0.0008149462607922517,0.0
ROE,0.018308841976276337,0.02164435,114,0.014672623155728972,0.0
EPS,0.02632131213964986,0.02428987,70,0.019686820883399053,0.0
EV/영업이익,0.019286380941091537,0.019324621,90,0.016279050192135564,0.0
부채비율 변화율,0.021373817579854147,0.020980377,97,0.053728390461492095,0.0
유동비율 변화율,0.022164098472993138,0.025287148,106,0.03703279437041966,0.0
영업이익률 변화율,0.016583584368567814,0.017401839,75,0.0057521299558326066,0.0
당기순이익률 변화율,0.0199156739052188,0.018086538,54,0.004223810576677211,0.0
매출액 변화율,0.021559751318775237,0.017735776,78,0.006561813181255688,0.0
ROE 변화율,0.01983116703970071,0.018403834,92,0.0226173693035879,0.0
EPS 변화율,0.027776672577431084,0.024052253,124,0.018171242987303427,0.0
EV/영업이익 변화율,0.01626541679579639,0.016250044,91,0.010650513051001996,0.0
DLR,0.015610165742636057,0.017163046,38,0.007881383386967566,0.0
PPI (%),0.05211047330375557,0.035282116,98,0.03259980754750424,0.0
기업경기실사지수(BSI),0.014956854078180783,0.017427497,38,0.010065911210731611,0.0
소비심리지수(CSI),0.014991655295334215,0.01978028,84,0.01637033258380973,0.0
외환보유액,0.020814308842575787,0.02639416,74,0.013685650912193668,0.0
원달러 환율,0.022157735891097256,0.027807176,96,0.017186003751392776,0.0
통화량 (M2),0.03219550176141614,0.02864992,38,0.009305084814227323,0.0
기준금리,0.009158679317389564,0.027004253,37,0.0010182671875566668,0.0
국고채 금리 스프레드,0.01711163417522552,0.02274248,45,0.025430564327752588,0.0
무역수지,0.017976118897180246,0.028559208,107,0.03567137676436424,0.0
KOSPI_1001,0.019822964194519312,0.019598149,121,0.007865262857336278,0.0
산업코스피,0.017314856184197744,0.019130282,98,0.00796187565040182,0.0
