,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.06852811909842337,0.03940316,367,0.035431212524751746,0.0
의무보유확약비율,0.08704273094492049,0.07089247,494,0.1149336586138538,0.0
(확정)공모가격,0.042837376744709686,0.07528037,322,0.07864190937027055,0.0
청약경쟁률,0.12097655880391912,0.13457613,548,0.1977814932782956,0.0
공모후 발행주식수,0.02401855844604314,0.016654093,158,0.015561387740461053,0.0
최대주주 소유주 비율,0.025812742484160517,0.019853003,196,0.015825198872586793,0.0
최대주주 보호예수 기간,0.011689914885913899,0.010135436,38,0.003894438577859272,0.0
보호예수 비율,0.032742582618512366,0.032280356,297,0.010697517127073187,0.0
총부채,0.025637153406969086,0.035067476,82,0.0032884402637839423,0.0
자본금,0.025284988683530043,0.030014453,140,0.03442221291449366,0.0
영업이익,0.037285518243443484,0.03626049,119,0.0571084036399258,0.0012903225806451645
매출액,0.023835403340094728,0.01913638,162,0.0007987676618338823,0.0
부채비율,0.02218687762607287,0.013278107,209,0.004046296062645602,0.0
유동비율,0.02524837335715744,0.021301925,164,0.025836420655333307,0.0
영업이익률,0.021776902958550032,0.019073272,93,0.002237829705754311,0.0
당기순이익률,0.022742311092734,0.02929514,137,0.004131040208957152,0.0
ROE,0.02397833034003892,0.030906066,264,0.036102109393170614,0.0
EPS,0.029808720966173787,0.029067215,131,0.016505681305550482,0.0
EV/영업이익,0.018367973181892316,0.033407602,189,0.004285314292551121,0.0
기업경기실사지수(BSI),0.01698355849249068,0.0131021375,64,0.011084976995909624,0.0
소비심리지수(CSI),0.022046165799902293,0.017497161,189,0.043403280364772395,0.0
수출입 물량지수,0.021318780677246248,0.032293618,204,0.021364690863572202,0.0
외환보유액,0.02271639609972315,0.035446938,167,0.012031067243081563,0.0
원달러 환율,0.02313953177650782,0.015681338,143,0.037074041913524355,0.0
통화량 (M2),0.031045698373553934,0.014128276,62,0.012481898312259168,0.0
기준금리,0.010535545782063581,0.02646136,43,0.004017396498474675,0.0
국고채 금리 스프레드,0.020543081665037898,0.02107364,103,0.022596870766905516,0.0
KOSPI_1001,0.021915222638944114,0.013230956,135,0.04108773661748244,0.0
산업코스피,0.024288602762361992,0.025321815,150,0.007674729078428621,0.0
대표매매감정점수,0.0463983338215433,0.03754601,339,0.08672958567996493,0.0
호황,0.025416043684789433,0.041608408,164,0.01878014263019089,0.0
불황,0.023851901202576353,0.010725222,187,0.020144250826281806,0.0
