,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.0875160279137525,0.07110601,199,0.061247974408951154,0.0
의무보유확약비율,0.1206196254713439,0.09024378,265,0.1324655283915589,0.0
(확정)공모가격,0.06700898208600706,0.08821802,162,0.10852133891376742,0.0
청약경쟁률,0.15011205647749387,0.16702023,263,0.2260583896299842,0.0
공모후 발행주식수,0.036649329994268155,0.04110312,114,0.026913811067374064,0.007096774193548328
최대주주 소유주 비율,0.04110470702315638,0.031983975,101,0.03638820195943781,0.0
최대주주 보호예수 기간,0.02045547210463597,0.04408168,33,0.015375749640195696,0.0
보호예수 비율,0.055201954511940536,0.044001747,165,0.021591966558557472,0.0
총부채,0.03758117182908657,0.028964074,59,0.008946150625967843,0.0
자본금,0.03966369295503542,0.046180766,93,0.04668513077915601,0.005806451612903163
영업이익,0.04520383554014252,0.03862638,62,0.08413051744261289,0.021290322580645126
매출액,0.040677518117682214,0.039306343,81,0.05772953927880451,-0.005806451612903241
부채비율,0.03348313923578424,0.030698208,91,0.005505233409187482,0.0
유동비율,0.03641734018244634,0.0446163,105,0.05749801378652937,0.0
영업이익률,0.035540069069139354,0.041992314,76,0.022333908289629167,0.0
당기순이익률,0.03334869178998048,0.03547874,68,0.01678493013799956,0.0
ROE,0.0408312481133563,0.038579386,173,0.025618628855995952,0.0
EPS,0.041490768915582114,0.0444036,58,0.02534680314193001,0.0
EV/영업이익,0.03709436866916619,0.03339537,112,0.02085818368236053,0.0
