Date,성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
2015-03-03,0.248259451,0.249669023,0.242852387,0.218556283,0.245322105,0.217430114,0.263010944,0.227846825
2015-03-04,0.241674263,0.272646739,0.254613694,0.250660663,0.250617662,0.237534278,0.281756959,0.278351368
2015-03-05,0.257270633,0.220894246,0.269351331,0.182489117,0.248631197,0.177714013,0.280816271,0.208327906
2015-03-06,0.184613287,0.230623331,0.223730193,0.219815477,0.212574265,0.21846522,0.244639301,0.247906401
2015-03-07,0.211682757,0.247998768,0.252980326,0.234509554,0.277304016,0.254779003,0.261255741,0.24255661
2015-03-08,0.264307188,0.302625838,0.297982264,0.272732639,0.281598173,0.275112367,0.317386638,0.287105599
2015-03-09,0.201082828,0.234097539,0.227971368,0.226805904,0.234636461,0.22514717,0.244185892,0.234319455
2015-03-10,0.182162322,0.217910252,0.196925255,0.217437206,0.214723425,0.203212852,0.210562576,0.217041252
2015-03-11,0.178652584,0.228116364,0.203410136,0.220516863,0.21524071,0.216220653,0.219461499,0.21278958
2015-03-12,0.167239086,0.246326365,0.218857048,0.260598962,0.234527955,0.270243256,0.233852513,0.275889036
2015-03-13,0.1526483,0.262893878,0.188286561,0.26229996,0.181023729,0.259248236,0.193024757,0.276043116
2015-03-14,0.221025421,0.257685745,0.270373473,0.250062056,0.2673433,0.238767939,0.28506512,0.265865804
2015-03-15,0.231279231,0.301762806,0.241433017,0.263067652,0.251356753,0.270424621,0.320201719,0.315766849
2015-03-16,0.210256617,0.242719843,0.234700288,0.239773153,0.226589566,0.223887139,0.247061463,0.248177515
2015-03-17,0.184651687,0.26937839,0.221258899,0.27394774,0.201261267,0.267130211,0.265246224,0.293296336
2015-03-18,0.198930251,0.280718909,0.232092547,0.266909951,0.197945972,0.262611558,0.269542879,0.29529692
2015-03-19,0.176761985,0.255728483,0.23258696,0.250405274,0.206787745,0.249383261,0.247887017,0.273950662
2015-03-20,0.180248477,0.212666893,0.185163815,0.182605289,0.195547054,0.190600487,0.226443876,0.193611718
2015-03-21,0.232809326,0.250625209,0.268737033,0.253769407,0.282873676,0.243599219,0.269840168,0.244238973
2015-03-22,0.266413013,0.276148515,0.310573271,0.247650004,0.303931611,0.249753721,0.342770979,0.270415423
2015-03-23,0.209840026,0.251202616,0.245880085,0.253394761,0.23770289,0.244459813,0.267203734,0.268002519
2015-03-24,0.252349782,0.255157948,0.251572568,0.216663251,0.253926439,0.221180288,0.312033163,0.258727519
2015-03-25,0.205718293,0.266200091,0.2572036,0.269109905,0.236967981,0.254712885,0.251766307,0.261141843
2015-03-26,0.208910111,0.287774289,0.225125633,0.273920116,0.234613703,0.268575744,0.258891638,0.299806799
2015-03-27,0.216019196,0.253894276,0.222799365,0.2169139,0.230089034,0.22275374,0.271259136,0.236028033
2015-03-28,0.255036469,0.276968303,0.293811719,0.261362149,0.307455147,0.26531275,0.312317277,0.27587217
2015-03-29,0.25325882,0.317219843,0.289102126,0.292151183,0.293695487,0.297876673,0.325539666,0.315159322
2015-03-30,0.208128122,0.235371425,0.254255708,0.235890002,0.256897747,0.22937908,0.265827202,0.230803434
2015-03-31,0.187100458,0.252013538,0.193596279,0.234110124,0.193224427,0.223132149,0.207091487,0.236039213
2015-04-01,0.199859258,0.229268932,0.228733554,0.218510463,0.238707421,0.225413204,0.253728131,0.234734789
2015-04-02,0.224059853,0.258682921,0.240552212,0.23700497,0.230034858,0.235752789,0.248198735,0.243209601
2015-04-03,0.225032346,0.231238866,0.275238341,0.230387219,0.248796263,0.222707478,0.271803671,0.218760434
2015-04-04,0.198825376,0.266689667,0.272169942,0.272702951,0.268405985,0.266388472,0.283198146,0.286826321
2015-04-05,0.272375701,0.298574606,0.294355892,0.27695665,0.315137221,0.28702766,0.338589414,0.296874205
2015-04-06,0.20646002,0.277837209,0.221714747,0.252110402,0.222855017,0.244995855,0.269869211,0.277673417
2015-04-07,0.233870914,0.253440549,0.246179538,0.21804548,0.230375764,0.21830075,0.281538494,0.240549434
2015-04-08,0.243073908,0.267949969,0.255929054,0.245995842,0.231835326,0.234779431,0.278515736,0.260335023
2015-04-09,0.21739216,0.23749207,0.232148345,0.206879538,0.230014186,0.215166823,0.270033025,0.225962537
2015-04-10,0.230295574,0.279310057,0.29122138,0.272839912,0.267413284,0.290081324,0.294376712,0.287261732
2015-04-11,0.305103785,0.263634984,0.356009376,0.26661311,0.357258684,0.248584379,0.384008951,0.268443248
2015-04-12,0.269895198,0.274201185,0.296956673,0.253989987,0.305307191,0.248006855,0.341964721,0.272233202
2015-04-13,0.257116659,0.242160702,0.251815055,0.214915316,0.262224722,0.223524569,0.274463271,0.219659394
2015-04-14,0.232985799,0.25007328,0.274317931,0.240143187,0.252118726,0.226752117,0.280660552,0.234051224
2015-04-15,0.205055082,0.281194334,0.236750372,0.292408615,0.227459779,0.274922732,0.253234371,0.326152621
2015-04-16,0.229782814,0.272796313,0.272161987,0.280568687,0.240559221,0.271833197,0.277115371,0.303801826
2015-04-17,0.193849924,0.2694448,0.26163896,0.292211929,0.256352974,0.273826955,0.272424291,0.278057872
2015-04-18,0.175769777,0.231217681,0.208841421,0.221733796,0.236418684,0.230806064,0.249157169,0.247241301
2015-04-19,0.281188382,0.321883332,0.305066874,0.289560521,0.30166915,0.285360997,0.350264219,0.312328249
2015-04-20,0.191604297,0.232170242,0.24133741,0.218138598,0.219423457,0.216906253,0.239996186,0.229627735
2015-04-21,0.255193452,0.266426574,0.260089474,0.2525763,0.265678766,0.248023771,0.295164228,0.271763318
2015-04-22,0.22779097,0.241440768,0.242298354,0.219243952,0.230357891,0.207380487,0.254622673,0.227603557
2015-04-23,0.175266573,0.278268861,0.206343764,0.275718559,0.188738684,0.273216512,0.252681685,0.299164267
2015-04-24,0.244792722,0.261484414,0.263872818,0.247587789,0.250281285,0.256697544,0.267011812,0.25069497
2015-04-25,0.259391706,0.260943755,0.259511137,0.24022541,0.287522477,0.239591662,0.264152708,0.22438717
2015-04-26,0.248032901,0.286203013,0.300100168,0.277109609,0.300704246,0.27932415,0.31041727,0.279444096
2015-04-27,0.214982025,0.29001917,0.227445059,0.252356768,0.21811199,0.251216484,0.263783257,0.283923418
2015-04-28,0.183772874,0.253862716,0.199871752,0.238268466,0.199273401,0.22648843,0.214207756,0.243926953
2015-04-29,0.232590632,0.276067768,0.253156028,0.270271589,0.260317787,0.274507846,0.266484277,0.286839694
2015-04-30,0.210375756,0.266661919,0.228709008,0.246884913,0.230517977,0.249199412,0.250984577,0.263086898
2015-05-01,0.208640192,0.26212553,0.2449866,0.261525831,0.256340356,0.26110618,0.262212075,0.269127152
2015-05-02,0.267154316,0.290123397,0.283961494,0.259450844,0.33050482,0.272888568,0.299023254,0.262166585
2015-05-03,0.246894728,0.299268726,0.277636899,0.282533444,0.305509176,0.293952616,0.313224287,0.311345701
2015-05-04,0.212754808,0.280313541,0.245280255,0.281722015,0.236558183,0.27193002,0.260940463,0.292968561
2015-05-05,0.216704507,0.293821568,0.245041321,0.288817935,0.255700314,0.275249536,0.270092367,0.298205966
2015-05-06,0.167069166,0.263243093,0.192273808,0.25445662,0.18328616,0.256429422,0.204480732,0.263372826
2015-05-07,0.216043216,0.289505295,0.264796661,0.271095498,0.259228016,0.269957933,0.298858544,0.29446295
2015-05-08,0.203501672,0.214351836,0.241666217,0.224852432,0.245165115,0.215606244,0.249808602,0.212174751
2015-05-09,0.293563216,0.292423041,0.310500111,0.277406417,0.344715383,0.290837094,0.354066847,0.292004808
2015-05-10,0.251185125,0.314137724,0.300371596,0.313773883,0.30069331,0.29769087,0.3327276,0.326675785
2015-05-11,0.254968661,0.265323557,0.297679898,0.255084064,0.283401067,0.262459927,0.303813425,0.257970611
2015-05-12,0.205042267,0.270367013,0.252744901,0.251850749,0.239407835,0.253694524,0.290067409,0.288394326
2015-05-13,0.237951163,0.251436547,0.290055709,0.262593443,0.280123617,0.261526418,0.28773198,0.261907761
2015-05-14,0.195063004,0.241828445,0.241701404,0.267714768,0.243353136,0.261476891,0.269400657,0.259360214
2015-05-15,0.173217245,0.241024564,0.233915341,0.281537165,0.228517505,0.256390027,0.238990087,0.272988208
2015-05-16,0.331710634,0.30664616,0.317825633,0.264288061,0.360174769,0.291764291,0.367512891,0.288702703
2015-05-17,0.281344586,0.281734423,0.316573764,0.267388297,0.334176059,0.281790102,0.358409772,0.286049323
2015-05-18,0.202260357,0.266786016,0.24028237,0.265741149,0.237378802,0.270369927,0.261593047,0.282588746
2015-05-19,0.216122546,0.249368583,0.246060298,0.223625882,0.217878418,0.223835838,0.265926175,0.250328243
2015-05-20,0.203521012,0.281773816,0.222374276,0.269845964,0.21953104,0.270348054,0.239386398,0.286969407
2015-05-21,0.167354881,0.269458275,0.240345324,0.259328713,0.199386526,0.262487286,0.256195447,0.282857394
2015-05-22,0.190685024,0.250396363,0.242669012,0.257662077,0.235341309,0.237707482,0.250655323,0.244483137
2015-05-23,0.23209185,0.260894977,0.247782427,0.214537467,0.294404228,0.224087455,0.303809104,0.270976198
2015-05-24,0.255278549,0.269911256,0.273166093,0.253875294,0.31330464,0.270133528,0.298617711,0.268312108
2015-05-25,0.248680446,0.297393643,0.286694976,0.292740972,0.28956746,0.291393741,0.309748101,0.30078511
2015-05-26,0.168537052,0.215739634,0.212289239,0.232569993,0.222660047,0.228187831,0.230609985,0.24859279
2015-05-27,0.225407304,0.24137178,0.239947103,0.232201464,0.237083204,0.231843385,0.21815771,0.21769902
2015-05-28,0.152601889,0.263587101,0.186960045,0.248339107,0.183939449,0.263560263,0.2044396,0.288643767
2015-05-29,0.177868591,0.265806236,0.207208971,0.280214594,0.212860845,0.266846519,0.19147241,0.284532962
2015-05-30,0.27605173,0.29376418,0.290879992,0.259112673,0.326613217,0.27848554,0.331111759,0.286983087
2015-05-31,0.247651207,0.284541103,0.273763462,0.281539348,0.28245964,0.272630534,0.294830741,0.296060742
2015-06-01,0.251003624,0.253778839,0.270305073,0.2549774,0.275299088,0.25478941,0.291566733,0.252760349
2015-06-02,0.195412934,0.272693878,0.186263642,0.238802172,0.196758129,0.255067899,0.217142068,0.286849435
2015-06-03,0.179131671,0.234444319,0.179567275,0.220422485,0.185849826,0.226549542,0.183344434,0.245391512
2015-06-04,0.175261567,0.265559015,0.187157494,0.266804648,0.207745926,0.266057752,0.211278966,0.284803119
2015-06-05,0.174648073,0.235432092,0.196601053,0.207990065,0.168330013,0.197542253,0.233207761,0.235152179
2015-06-06,0.272385643,0.292274005,0.270701786,0.263541355,0.308197942,0.29202966,0.304033539,0.295133282
2015-06-07,0.223728466,0.311879241,0.239324117,0.278432218,0.258911766,0.288251749,0.292618329,0.319238943
2015-06-08,0.184874054,0.263000549,0.19366176,0.234763645,0.196001418,0.244375375,0.218552599,0.262714427
2015-06-09,0.214167052,0.233069735,0.249812129,0.205388488,0.219755805,0.203265999,0.264719868,0.235318939
2015-06-10,0.212508265,0.237613731,0.236367185,0.210895737,0.219012253,0.202445229,0.269265043,0.228595748
2015-06-11,0.210497184,0.253254137,0.239668752,0.236510371,0.235194917,0.249644742,0.260621644,0.258772693
2015-06-12,0.171925692,0.256888512,0.186840843,0.241122066,0.176405721,0.236893414,0.18306288,0.246237245
2015-06-13,0.235031283,0.283658248,0.264213572,0.259675124,0.281382027,0.271467639,0.294783148,0.29050056
2015-06-14,0.238239669,0.311982677,0.244589318,0.285911889,0.260924357,0.283636666,0.30102813,0.314323452
2015-06-15,0.173319013,0.298300377,0.191949457,0.276305231,0.205887777,0.27501744,0.212218748,0.306471351
2015-06-16,0.191316813,0.265332197,0.210163563,0.241307104,0.202150252,0.24788593,0.228086856,0.27234285
2015-06-17,0.188663641,0.233249146,0.199862559,0.217445518,0.192252923,0.217533367,0.238868902,0.255783782
2015-06-18,0.186657102,0.212282657,0.223368073,0.187213545,0.200209299,0.179133619,0.231333836,0.195651494
2015-06-19,0.185469495,0.26497033,0.18960598,0.226925416,0.188959548,0.233373785,0.217710054,0.248743063
2015-06-20,0.317420765,0.332641998,0.336766306,0.30831354,0.352815124,0.321411686,0.338584591,0.315812373
2015-06-21,0.246720233,0.298030147,0.259072666,0.275103725,0.271215384,0.283013943,0.294664487,0.29830776
2015-06-22,0.205696656,0.253721604,0.214326055,0.225505517,0.204796445,0.246039833,0.246937032,0.269818759
2015-06-23,0.211413263,0.225099228,0.259054578,0.219642629,0.237237283,0.225668734,0.252151642,0.240343337
2015-06-24,0.174575431,0.255689109,0.19596082,0.247513565,0.197820017,0.23062122,0.213097029,0.252188345
2015-06-25,0.174890851,0.22839595,0.216198724,0.225152025,0.203589415,0.215457942,0.232668854,0.240638238
2015-06-26,0.212029044,0.249550724,0.21975454,0.223757141,0.226598119,0.218063249,0.251093289,0.242253976
2015-06-27,0.300393148,0.327433067,0.3235222,0.310584882,0.351968835,0.334876155,0.350131114,0.320417639
2015-06-28,0.251568934,0.284096513,0.296810259,0.276323628,0.303456262,0.277852664,0.329107626,0.298081483
2015-06-29,0.229317225,0.2622328,0.200823787,0.223347073,0.246617615,0.23733425,0.248891078,0.28433653
2015-06-30,0.203487892,0.245112712,0.243397233,0.226752214,0.235771535,0.232334565,0.271562676,0.253318751
2015-07-01,0.213030055,0.186462592,0.217364734,0.159804431,0.208383399,0.14635626,0.23852215,0.159785193
2015-07-02,0.172403999,0.228692353,0.203164359,0.236258949,0.208834835,0.239709872,0.230283359,0.248862217
2015-07-03,0.180049669,0.272736419,0.173601618,0.206384756,0.176052688,0.205721452,0.207373591,0.248566285
2015-07-04,0.271356813,0.29267115,0.295562813,0.275269936,0.329299718,0.297991069,0.312433797,0.293487747
2015-07-05,0.239182641,0.294269679,0.267159255,0.280612934,0.28550098,0.285506443,0.293243461,0.291431379
2015-07-06,0.179793768,0.270871691,0.215843926,0.267882113,0.202958167,0.246815932,0.239364139,0.301643192
2015-07-07,0.145002397,0.28902273,0.190736901,0.292309918,0.188346474,0.290903266,0.200370021,0.306919125
2015-07-08,0.139992793,0.267916592,0.166650345,0.263974394,0.185036869,0.278628565,0.161133746,0.27236304
2015-07-09,0.203297835,0.265941528,0.224460949,0.25038454,0.238761719,0.264125667,0.268872765,0.276769537
2015-07-10,0.188472026,0.239292463,0.215057667,0.204675875,0.216253944,0.212143656,0.229130828,0.225053749
2015-07-11,0.252624998,0.30386705,0.29975198,0.296317785,0.313114664,0.291447294,0.300621981,0.300055074
2015-07-12,0.206477489,0.298256347,0.2227491,0.276834787,0.231496213,0.270139676,0.25952527,0.31527071
2015-07-13,0.235937419,0.25337347,0.267026499,0.218349762,0.267653922,0.236999789,0.306706014,0.249284477
2015-07-14,0.203523356,0.260358403,0.223833146,0.247240305,0.24533386,0.258707738,0.251411722,0.26493066
2015-07-15,0.201624817,0.245677935,0.232804184,0.240870577,0.219436255,0.229411783,0.268602791,0.251744735
2015-07-16,0.236078815,0.218541729,0.255829541,0.202759503,0.23562618,0.197888187,0.295711642,0.232581475
2015-07-17,0.206780357,0.255872385,0.214868759,0.226999169,0.215785633,0.22083445,0.243459421,0.241747578
2015-07-18,0.310698323,0.304928729,0.314714819,0.271397908,0.349363695,0.300724847,0.355299776,0.29194864
2015-07-19,0.250423973,0.301661968,0.295074897,0.297262322,0.290916581,0.289462034,0.335285019,0.313950251
2015-07-20,0.23246589,0.290271509,0.248746181,0.260741211,0.231441206,0.265172373,0.275002022,0.289551043
2015-07-21,0.248702946,0.287738701,0.242776891,0.257926868,0.236717201,0.258388706,0.279631485,0.291129771
2015-07-22,0.21474197,0.27512718,0.226897649,0.260502366,0.226855934,0.268049216,0.262847299,0.300390247
2015-07-23,0.192970795,0.22766741,0.217006615,0.224830501,0.233209487,0.235570513,0.229959104,0.2378098
2015-07-24,0.150024316,0.248855901,0.176413669,0.254553093,0.195663228,0.256788426,0.189232411,0.263367379
2015-07-25,0.256202446,0.270080576,0.308362225,0.284751959,0.325944026,0.279756732,0.301595354,0.272054528
2015-07-26,0.195084864,0.299956805,0.25105413,0.299159622,0.259444406,0.297223368,0.299205796,0.33086758
2015-07-27,0.121048981,0.260081446,0.156367915,0.267724712,0.171880603,0.258128236,0.153713629,0.260687628
2015-07-28,0.19951777,0.28353345,0.233938233,0.26853212,0.238872967,0.273993576,0.245005502,0.278636692
2015-07-29,0.204456818,0.259108976,0.22059227,0.228567866,0.226523337,0.241613886,0.245264696,0.255744348
2015-07-30,0.150951134,0.23091008,0.187705552,0.225063665,0.188024133,0.224902059,0.192018425,0.221718215
2015-07-31,0.193476536,0.23749078,0.191376638,0.194545428,0.200258604,0.217654075,0.194721599,0.208384068
2015-08-01,0.230788747,0.270791158,0.255646905,0.269355497,0.26675408,0.260965615,0.259194741,0.26115322
2015-08-02,0.226272178,0.256125012,0.252552939,0.257540646,0.259178706,0.247574308,0.259376879,0.244672759
2015-08-03,0.195758915,0.271440016,0.237004824,0.265861452,0.240161693,0.268149118,0.264049989,0.277724648
2015-08-04,0.202593678,0.281735375,0.207628021,0.267556216,0.225931121,0.285559298,0.216022041,0.264242397
2015-08-05,0.231547603,0.268961513,0.236333298,0.239328035,0.24568778,0.244833753,0.279533146,0.259367873
2015-08-06,0.170183848,0.260133613,0.179899992,0.236372654,0.194533911,0.241975047,0.203730927,0.248045478
2015-08-07,0.164810793,0.239296216,0.193718604,0.239838758,0.178649394,0.235112231,0.211290961,0.243345215
2015-08-08,0.223815513,0.315137056,0.202014116,0.269657949,0.255401552,0.312072466,0.246832372,0.303431968
2015-08-09,0.240005607,0.283022773,0.292179027,0.286237589,0.294968851,0.28311066,0.31843427,0.291804471
2015-08-10,0.171587278,0.279684894,0.202786758,0.291303009,0.220958706,0.284222898,0.228761209,0.291854657
2015-08-11,0.196821147,0.266536904,0.199221799,0.260052262,0.232578379,0.265392256,0.244956338,0.277618956
2015-08-12,0.194087443,0.29560386,0.212701063,0.302216035,0.227511883,0.284822891,0.226087088,0.291605859
2015-08-13,0.208868115,0.275518649,0.239656827,0.264365849,0.248424847,0.273553916,0.259355003,0.274094645
2015-08-14,0.190300635,0.259779938,0.210608642,0.238356226,0.227501139,0.241784447,0.235111348,0.234526366
2015-08-15,0.235678323,0.265915529,0.254578556,0.257979923,0.289186433,0.269199124,0.270554249,0.260139815
2015-08-16,0.247644213,0.297514689,0.257018779,0.262088424,0.277177755,0.272724959,0.311004062,0.292039465
2015-08-17,0.180316997,0.2441933,0.196689986,0.224125171,0.203024463,0.231067484,0.222931122,0.25432921
2015-08-18,0.180395609,0.251239484,0.193528894,0.246462978,0.219160775,0.254060734,0.219588733,0.26696029
2015-08-19,0.182557769,0.284964982,0.207854655,0.299458051,0.24253426,0.304912156,0.232947878,0.300691481
2015-08-20,0.197799948,0.289008668,0.242794792,0.302661066,0.238033899,0.289771632,0.254304824,0.315976224
2015-08-21,0.162205306,0.288704168,0.178762845,0.311326817,0.20824728,0.30039688,0.204195886,0.312314064
2015-08-22,0.263282881,0.296482055,0.208729745,0.26430959,0.245048503,0.249139485,0.227082447,0.24013109
2015-08-23,0.192053975,0.304489484,0.257477039,0.320263362,0.268908556,0.31740443,0.289119805,0.342896892
2015-08-24,0.138807183,0.317919043,0.163615226,0.337964315,0.183639626,0.327913091,0.181649402,0.356148632
2015-08-25,0.196485842,0.224948386,0.24440475,0.233556353,0.233439836,0.226539003,0.24844619,0.239649921
2015-08-26,0.211300377,0.261554732,0.240030137,0.254486043,0.24314791,0.254962953,0.269496859,0.280992056
2015-08-27,0.180118969,0.251419355,0.228450137,0.233233797,0.228849218,0.234041494,0.267504461,0.265499727
2015-08-28,0.187402674,0.246075796,0.228841878,0.258822208,0.24350488,0.252134427,0.253480473,0.263717515
2015-08-29,0.263786914,0.299580895,0.305334472,0.282329046,0.30625646,0.298565928,0.315517061,0.296516669
2015-08-30,0.231632674,0.273069266,0.283492068,0.285656585,0.287237867,0.274508062,0.311395974,0.292909975
2015-08-31,0.17332116,0.26433528,0.209239726,0.274832578,0.206938273,0.263815379,0.222981557,0.286319973
2015-09-01,0.202211356,0.291574605,0.237533234,0.299817065,0.236591117,0.287767413,0.266507158,0.3045785
2015-09-02,0.219578893,0.287284934,0.242237835,0.266906802,0.252373446,0.278931735,0.258262173,0.292661254
2015-09-03,0.162724041,0.217822987,0.215391323,0.233655163,0.216741089,0.235038244,0.219319401,0.245915179
2015-09-04,0.13621799,0.242948696,0.188055319,0.275125658,0.183601716,0.253687104,0.193887721,0.281510182
2015-09-05,0.233019864,0.281019708,0.260241405,0.28155534,0.282931611,0.294505046,0.272320036,0.289322595
2015-09-06,0.225408931,0.299573102,0.276749851,0.296899152,0.280328977,0.295060686,0.312514089,0.309472185
2015-09-07,0.238335544,0.289435675,0.255987396,0.279403663,0.275463563,0.288658231,0.303131777,0.322422649
2015-09-08,0.178423307,0.23373324,0.224979121,0.243602442,0.218910192,0.237037178,0.227087176,0.247561483
2015-09-09,0.227295821,0.257185216,0.25083896,0.213442436,0.233056557,0.224599677,0.304337496,0.267007226
2015-09-10,0.154060695,0.220136383,0.198522213,0.249644895,0.211081342,0.250993768,0.218197419,0.26411947
2015-09-11,0.174709445,0.231997495,0.210229316,0.237626336,0.212594808,0.222700998,0.250216734,0.261941666
2015-09-12,0.159712366,0.257580359,0.147425873,0.231465159,0.18953582,0.241695464,0.205321807,0.258558277
2015-09-13,0.238234303,0.290190124,0.28942804,0.288914524,0.28328529,0.27481457,0.344004428,0.319060987
2015-09-14,0.15903489,0.282353877,0.174125968,0.276953559,0.199230731,0.278986486,0.229923502,0.304113836
2015-09-15,0.184871968,0.242871272,0.216792465,0.255660861,0.220891042,0.252320566,0.243657714,0.272033799
2015-09-16,0.203026782,0.242117722,0.230092513,0.239654692,0.232539093,0.224704006,0.249916438,0.234938444
2015-09-17,0.208366521,0.24427978,0.240270923,0.240666173,0.252551642,0.251985732,0.263701711,0.251674166
2015-09-18,0.147562835,0.268221265,0.184405119,0.263562084,0.187268581,0.245966317,0.253567835,0.299687992
2015-09-19,0.149547204,0.198619623,0.170027654,0.206617368,0.18605264,0.205315297,0.198012872,0.187639876
2015-09-20,0.21618376,0.24965868,0.256118023,0.251505815,0.274838833,0.259826348,0.297580636,0.26727383
2015-09-21,0.151312915,0.228652272,0.194684515,0.243552696,0.185154175,0.224673833,0.209111599,0.245118979
2015-09-22,0.182722878,0.276250492,0.224843099,0.278789004,0.209629809,0.263919883,0.21734461,0.27845009
2015-09-23,0.198942499,0.288003805,0.238956956,0.263539905,0.192668371,0.259264102,0.244537219,0.285384174
2015-09-24,0.189163608,0.244759677,0.243412471,0.250252127,0.210533071,0.227370053,0.216426006,0.251301227
2015-09-25,0.217755294,0.22607552,0.262796622,0.208389865,0.249078546,0.203304868,0.280693843,0.219201293
2015-09-26,0.186660778,0.25519632,0.223440088,0.238772678,0.244075156,0.244655846,0.21393397,0.23351171
2015-09-27,0.222384857,0.274090027,0.264761662,0.270589364,0.299371941,0.285470448,0.280329487,0.281808509
2015-09-28,0.17998374,0.243918932,0.208997406,0.253920445,0.230531353,0.257139818,0.229568362,0.256258021
2015-09-29,0.19983552,0.279507982,0.255588043,0.301479486,0.256347187,0.281501245,0.254901803,0.296145304
2015-09-30,0.257076648,0.236942049,0.279233321,0.217463597,0.264365942,0.219575961,0.313400696,0.245256656
2015-10-01,0.214894053,0.276665987,0.268225446,0.272605826,0.24097649,0.256600093,0.297101801,0.303502893
2015-10-02,0.222005199,0.268658332,0.243239391,0.242357444,0.243766007,0.239837539,0.277554585,0.25388807
2015-10-03,0.171270137,0.222543812,0.175572196,0.206450088,0.223292238,0.219806402,0.18631323,0.213360229
2015-10-04,0.238440359,0.295968051,0.273533026,0.291104552,0.291856779,0.286926493,0.302188791,0.304675552
2015-10-05,0.186357999,0.269374149,0.224978015,0.254488857,0.227855564,0.257604639,0.263343494,0.277237412
2015-10-06,0.221686115,0.267711745,0.262051697,0.270286783,0.256934107,0.265591826,0.29331151,0.273908032
2015-10-07,0.215552515,0.257738501,0.216923955,0.199704511,0.232715978,0.227096399,0.263185661,0.243206347
2015-10-08,0.172709594,0.231680754,0.201660057,0.229447861,0.213693806,0.233105182,0.209468118,0.226969116
2015-10-09,0.229404176,0.264153147,0.272317969,0.254262603,0.25633489,0.244652762,0.301892036,0.258999773
2015-10-10,0.237835887,0.279429512,0.282168258,0.280870467,0.300340529,0.280470256,0.29967895,0.279110636
2015-10-11,0.250646286,0.30030195,0.280569435,0.286689655,0.284821378,0.284632008,0.312974277,0.297114069
2015-10-12,0.239820848,0.249136142,0.245550597,0.233790137,0.258517154,0.234542874,0.269108528,0.238336571
2015-10-13,0.193589798,0.268779558,0.217770141,0.254736491,0.217298768,0.253026068,0.248772644,0.265955612
2015-10-14,0.213964959,0.279977946,0.244271088,0.261813688,0.231024284,0.257399829,0.268508171,0.283718551
2015-10-15,0.193458461,0.245650647,0.224547942,0.249538483,0.234457965,0.247182964,0.240391542,0.246188152
2015-10-16,0.196441058,0.262673777,0.20324078,0.231319109,0.227536394,0.245875329,0.218644343,0.246062061
2015-10-17,0.250329327,0.273960486,0.281425415,0.264412424,0.288862117,0.257447515,0.285171941,0.256971728
2015-10-18,0.239688345,0.292105004,0.2730917,0.27022682,0.254497245,0.264375559,0.324260975,0.305390191
2015-10-19,0.189233992,0.321511216,0.208701547,0.296616168,0.20013602,0.286454591,0.250278282,0.31128965
2015-10-20,0.239596321,0.265128901,0.261389716,0.25843056,0.245277438,0.248294066,0.288273459,0.274319105
2015-10-21,0.225136053,0.281107419,0.227809843,0.264940562,0.236032718,0.254558218,0.250589001,0.267547243
2015-10-22,0.200297758,0.250669975,0.241582715,0.228527911,0.220997327,0.231621845,0.267554177,0.246381079
2015-10-23,0.243651215,0.264158433,0.246918716,0.22674711,0.250029496,0.233162506,0.271727882,0.245493421
2015-10-24,0.230732201,0.273518941,0.253578821,0.264786737,0.259898161,0.256978628,0.257538034,0.270312549
2015-10-25,0.247558224,0.264030548,0.275637521,0.243127895,0.29087255,0.260210346,0.312633314,0.281900883
2015-10-26,0.229604143,0.269367375,0.264106059,0.240441247,0.251049145,0.244894427,0.304535582,0.286580455
2015-10-27,0.208552744,0.264582192,0.230095945,0.260968809,0.246329268,0.252626634,0.259068499,0.257119891
2015-10-28,0.239908148,0.287376044,0.253380412,0.257033459,0.225854044,0.245950764,0.281854005,0.271310783
2015-10-29,0.184362608,0.235057896,0.210778546,0.223050727,0.220437772,0.225720784,0.233525374,0.232595036
2015-10-30,0.242223887,0.26128123,0.260510002,0.248902224,0.274563459,0.245184794,0.276014067,0.244239537
2015-10-31,0.237464175,0.308089687,0.272082804,0.294251484,0.27682997,0.285270817,0.27614052,0.296413069
2015-11-01,0.280392648,0.263236463,0.30311443,0.238894984,0.311022536,0.249458076,0.333831635,0.250409211
2015-11-02,0.24390711,0.282590048,0.266515216,0.268239526,0.261837157,0.262306121,0.286442616,0.277368294
2015-11-03,0.229998241,0.255105568,0.266640898,0.263306954,0.240880046,0.229595115,0.303369452,0.260630853
2015-11-04,0.184326428,0.207029825,0.227881542,0.204136135,0.2200097,0.192185875,0.242107024,0.211781056
2015-11-05,0.227439297,0.262413732,0.250802676,0.237559694,0.258132567,0.243616259,0.277711212,0.261404772
2015-11-06,0.217589639,0.260455393,0.204886205,0.229117966,0.228262287,0.234273938,0.235764867,0.24824361
2015-11-07,0.289636798,0.275061166,0.279330589,0.254472846,0.341995034,0.280831235,0.307330218,0.256628201
2015-11-08,0.264890519,0.270664991,0.294820598,0.263154465,0.302429797,0.270563891,0.310738113,0.272261984
2015-11-09,0.261009173,0.292190212,0.241004566,0.257394394,0.265707205,0.25469847,0.256492942,0.255076223
2015-11-10,0.203944881,0.285904351,0.235765555,0.283259661,0.24022727,0.274707692,0.257646264,0.306681757
