,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.04365904716947064,0.03330088,458,0.03017788790823146,0.0
의무보유확약비율,0.06644192401542762,0.047350217,914,0.10702374105014802,0.0
(확정)공모가격,0.03543397382396545,0.03984137,463,0.06937714087370629,0.0
청약경쟁률,0.09015689019635328,0.08467093,1052,0.18903438065064201,0.0
공모후 발행주식수,0.019542645997625233,0.023035295,333,0.015133620235879467,0.0032258064516129115
최대주주 소유주 비율,0.02361861825615608,0.021335844,456,0.01825710482516253,0.0
최대주주 보호예수 기간,0.010561201202318694,0.024494372,78,0.009310541588753734,0.0
보호예수 비율,0.03823836962287378,0.0244751,648,0.02971159863988885,0.0
총부채,0.02357993380761504,0.022219706,197,0.011390820384480582,0.0
자본금,0.024974621656298813,0.026247188,348,0.013002650297050519,0.0
영업이익,0.026628131339091192,0.03058431,236,0.02791596682765895,-0.0006451612903225379
부채비율,0.01995228066337888,0.019193774,340,0.01874336472832414,0.0
유동비율,0.02045219605082537,0.021727024,313,0.01565100077123775,0.0
당기순이익률,0.019176422400410825,0.019980554,317,0.009888002057003388,0.0
ROE,0.022381153636034996,0.023452723,351,0.029571293804543715,0.0
EPS,0.02098111762763159,0.021160547,168,0.01138586225489082,0.0
EV/영업이익,0.02307733830835253,0.020852331,317,0.01853214905857759,0.0
부채비율 변화율,0.016181138644816653,0.025973102,312,0.02887738558716398,0.0
유동비율 변화율,0.023422340441421934,0.022735704,342,0.03055282013366409,0.0
영업이익률 변화율,0.0212326486900244,0.018031653,294,0.01005265858559386,0.0
당기순이익률 변화율,0.019992983887294744,0.016157351,208,0.006388685453329776,0.0
매출액 변화율,0.020944196684661267,0.023545392,192,0.011458203025104753,0.001935483870967758
ROE 변화율,0.01988804592619548,0.016487872,300,0.011278054481900227,0.0
EPS 변화율,0.02728781917901506,0.030746019,315,0.032113052301748185,0.0
EV/영업이익 변화율,0.023019823071782675,0.025788639,370,0.012148496170757252,0.0
DLR,0.01737825076985178,0.021431027,139,0.008132932272930181,0.0
PPI (%),0.03885648971652382,0.026456827,294,0.030361408249333283,0.0
기업경기실사지수(BSI),0.017085418040875693,0.018385693,109,0.0058358932515116604,0.0
소비심리지수(CSI),0.017571504549953574,0.018238738,265,0.008209155320362756,0.0
외환보유액,0.0217033238225566,0.024354812,287,0.010459690462745861,0.0
원달러 환율,0.02100154843285681,0.027525058,291,0.022270380091856418,0.0
통화량 (M2),0.022236590372815883,0.022774186,95,0.006500829443528276,0.0
기준금리,0.010882641432509749,0.02833867,66,0.004621847145772255,0.0
국고채 금리 스프레드,0.023395335842232672,0.023952603,214,0.017301883695637885,0.0
무역수지,0.01969616313283062,0.023333928,306,0.015071457507476524,0.0
KOSPI_1001,0.027677581934780492,0.02706675,500,0.029013585339276105,0.0
산업코스피,0.021537337314023627,0.023541342,344,0.019107014477044777,0.0
대표매매감정점수,0.04015295233914654,0.031212429,543,0.05613744104708217,0.0
