,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.03995540195968881,0.03703351,251,0.031081194986826887,0.0
의무보유확약비율,0.07120134153042745,0.051280376,665,0.08587443041632538,0.0
(확정)공모가격,0.038479614573423,0.042747922,320,0.07838135297866504,0.0
청약경쟁률,0.09032996432709668,0.09671051,727,0.14139005476090757,0.0
공모후 발행주식수,0.022571546106353164,0.022566156,177,0.01387864295988492,0.0
최대주주 소유주 비율,0.02605658286976675,0.021650385,336,0.02982979297759854,0.0
최대주주 보호예수 기간,0.010127201289739051,0.02299227,46,0.01221420021818842,0.0
보호예수 비율,0.03861434881435008,0.027104653,410,0.019768485735093308,0.0
총부채,0.027871217749519683,0.019471029,126,0.014514926199483089,0.0
자본금,0.025822500105302244,0.025170114,212,0.03468883371639176,0.0
영업이익,0.031855179893735534,0.028891256,144,0.028055234539987817,-0.0019354838709677135
부채비율,0.019103891829832055,0.021178799,174,0.02107245694591197,0.0
유동비율,0.02374763790040344,0.018712131,186,0.02939737572434728,0.0
당기순이익률,0.024216034329091567,0.020590175,165,0.013536731019792709,0.0
ROE,0.01649381300779333,0.024915708,216,0.019636113586445982,0.0
EPS,0.025473160318141775,0.024325913,146,0.01909051957552893,0.0
EV/영업이익,0.027442158977568586,0.020454258,151,0.0267322549286648,0.0
부채비율 변화율,0.0226363469717232,0.028492387,213,0.04713075104431029,0.0
유동비율 변화율,0.026243405706650878,0.029156405,225,0.0416105125427238,0.0
영업이익률 변화율,0.023554033759725465,0.020506848,176,0.01786723068855792,0.0
당기순이익률 변화율,0.026477095872996275,0.024351425,150,0.018458892361653573,0.0
매출액 변화율,0.024856192937223996,0.023948692,106,0.023267588125754624,0.0
ROE 변화율,0.024180656013183744,0.02126756,133,0.014355829309050156,0.0
EPS 변화율,0.029201992423072008,0.029347327,204,0.029872295217035785,0.0
EV/영업이익 변화율,0.02520471048881809,0.028504485,193,0.02774292939939804,0.0
DLR,0.018043830823227112,0.02336284,122,0.01228413174200654,0.0
PPI (%),0.041334231496079434,0.033999816,209,0.018841697191009164,0.0
기업경기실사지수(BSI),0.017157186238904276,0.017808534,104,0.015508457996363531,0.0
소비심리지수(CSI),0.023822056579093157,0.02115926,195,0.015169592480483956,0.0
외환보유액,0.02517249258404383,0.029069299,230,0.028605751415057258,0.0
원달러 환율,0.024658895315906343,0.0336572,173,0.010841926387616706,0.0
통화량 (M2),0.02718656741757435,0.028444953,81,0.00814875422009432,0.0
기준금리,0.012451718619195393,0.027291989,65,0.0058034402189965015,0.0
국고채 금리 스프레드,0.02642222821503427,0.025771702,188,0.026555011289293547,0.0
무역수지,0.022034762955314983,0.028064111,215,0.018792607100549627,0.0
