,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.08579120030114434,0.046517912,733,0.05066205523847288,0.0
의무보유확약비율,0.10511259010256385,0.07688921,1279,0.12814522881513626,0.0
(확정)공모가격,0.06085504121954611,0.070855275,745,0.08903519901232611,0.0
청약경쟁률,0.12868335404316392,0.117999494,1314,0.23759901697838678,0.0
공모후 발행주식수,0.03600897622884293,0.040127806,570,0.024214960969410323,0.0
최대주주 소유주 비율,0.04945775302524849,0.042820603,781,0.05008648881055126,0.0
최대주주 보호예수 기간,0.020763514725000865,0.037727132,144,0.00813734899103662,0.0
보호예수 비율,0.06568339335725643,0.0466804,890,0.08499170062410813,0.0
총부채,0.04394524721027682,0.051391717,458,0.024072861921851305,0.0
자본금,0.042639256750095465,0.04011805,627,0.03992584096489125,0.0
영업이익,0.05137684916826618,0.045901008,512,0.057314642401752706,0.0006451612903226045
매출액,0.038039099002900235,0.03903441,399,0.025838056006051047,0.0012903225806451756
기업경기실사지수(BSI),0.02562698080189398,0.035064247,295,0.004385867372855886,0.0
소비심리지수(CSI),0.03105611788106753,0.03375787,502,0.03291969990063081,0.0
수출입 물량지수,0.03576996342605466,0.048734274,603,0.02160686058593866,0.0
외환보유액,0.039664228865850186,0.04266473,397,0.02468715251321849,0.0
원달러 환율,0.041838641727507425,0.056384087,350,0.027473343638173692,0.0
통화량 (M2),0.04165153654460805,0.038483158,213,0.022579291306572522,0.0
기준금리,0.01625553322201525,0.048296057,171,0.014291863619542855,0.0
국고채 금리 스프레드,0.0397807223966974,0.04055246,409,0.03203252032909238,0.0
