,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.047078966433786035,0.035667866,494,0.029144972714229955,0.0
의무보유확약비율,0.0714537501154215,0.04391854,1193,0.10018121138476065,0.0
(확정)공모가격,0.038376695392222764,0.035997413,629,0.06812503666697906,0.0
청약경쟁률,0.09347269850325907,0.08451429,1518,0.1790090537770266,0.0
공모후 발행주식수,0.022331022451370402,0.021887716,279,0.016224272460870916,0.013548387096774228
최대주주 소유주 비율,0.0267812428600064,0.02081711,567,0.03255223135987534,0.0
최대주주 보호예수 기간,0.013305647176333354,0.029403402,93,0.010066355690109871,0.0
보호예수 비율,0.03925622148471945,0.02593211,759,0.038795964878945884,0.0
총부채,0.02406264483464772,0.020881264,208,0.005578931781576082,0.0
자본금,0.025915433447753045,0.022333896,446,0.027159251583747344,0.005161290322580681
영업이익,0.028103296125354813,0.030337352,272,0.025833516170296927,0.030967741935483926
부채비율,0.01971295992812846,0.018678503,334,0.011755682970443626,0.0
유동비율,0.02187245699086263,0.020314008,270,0.0132415999364152,0.0
당기순이익률,0.02246857390463071,0.018736497,343,0.015688383159745654,0.0
ROE,0.019777243165864065,0.027001634,404,0.028215206171914756,0.0
EPS,0.02247623521636843,0.023576792,198,0.01094450738766164,0.0
EV/영업이익,0.024814803192710712,0.021200482,279,0.014653708707586621,0.0
부채비율 변화율,0.019483645648784867,0.025219848,419,0.02222906285440114,0.0
유동비율 변화율,0.02433668456731588,0.025700275,460,0.027714563397354862,0.0
영업이익률 변화율,0.023504324153047026,0.021519443,294,0.00845775411022689,0.0
당기순이익률 변화율,0.02206963974154892,0.020915313,311,0.007277225106965747,0.0
매출액 변화율,0.02320372698719185,0.024638683,232,0.01186553139357844,0.032903225806451664
ROE 변화율,0.019984794566578097,0.020076798,299,0.022020223822242845,0.0
EPS 변화율,0.031607924128239595,0.026561406,381,0.02653037001313639,0.0
EV/영업이익 변화율,0.024489242967815118,0.02493391,311,0.01625555135300767,0.0
DLR,0.01962715817883861,0.026345825,178,0.019099112717971302,0.0
PPI (%),0.03734506768593111,0.029806297,406,0.030257885663283083,0.0
기업경기실사지수(BSI),0.01868340128462985,0.023113022,259,0.010294926602074872,0.0
생산자물가 상승률 (PPI),0.02286106513054012,0.02298914,394,0.019337476493710683,0.0
소비심리지수(CSI),0.0204950446512627,0.027369268,344,0.021829860522168197,0.0
소비자물가 상승률 (CPI),0.017796205419749852,0.019732364,289,0.01570325783247371,0.0
수출입 물량지수,0.02003368295304576,0.026085742,400,0.03109077304790317,0.0
외환보유액,0.022258128873084527,0.026143113,454,0.014122120729267803,0.0
원달러 환율,0.021060537698531747,0.022253934,393,0.019008645585765583,0.0
통화량 (M2),0.017646509172993142,0.020571133,242,0.011391357015934122,0.0
기준금리,0.009386938998136142,0.03244581,22,0.007183672846591247,0.0
국고채 금리 스프레드,0.022866385969295418,0.03237982,364,0.031160742089756124,0.0
