,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.0511558143193286,0.03481914,133,0.027891893994359596,0.0
의무보유확약비율,0.07594571688612986,0.044393938,314,0.08912289854941641,0.0
(확정)공모가격,0.043598886095941286,0.047612607,166,0.06051363116148339,0.0
청약경쟁률,0.097286074409135,0.08960456,286,0.14522492869701134,0.0
공모후 발행주식수,0.01900097887226549,0.021141345,73,0.02105723644109126,0.013548387096774228
최대주주 소유주 비율,0.027305358397494223,0.022096138,178,0.015783875917688244,0.0
최대주주 보호예수 기간,0.010766672063448168,0.022058906,34,0.0105032033977807,0.0
보호예수 비율,0.04123476104043091,0.023302633,182,0.029091023565215965,0.0
총부채,0.02044338858749013,0.022860305,46,0.01496785275115922,0.0
자본금,0.021238610518226994,0.026342714,141,0.024920968606822743,0.005161290322580681
영업이익,0.028846792392150565,0.033696193,63,0.019090931034552294,0.030967741935483926
부채비율,0.020269458403740042,0.017984867,129,0.01415318470135538,0.0
유동비율,0.020066271585695,0.020952288,75,0.024914169446522368,0.0
당기순이익률,0.01815998888065571,0.021714827,95,0.011705578577652828,0.0
ROE,0.021656975482214402,0.022844877,95,0.013032332964938513,0.0
EPS,0.021667675688686848,0.022176858,60,0.01632228736112548,0.0
EV/영업이익,0.02406009856241778,0.01906667,97,0.008705788928930822,0.0
부채비율 변화율,0.018727513775242868,0.0262114,117,0.03490781031711935,0.0
유동비율 변화율,0.023794433283158594,0.026861925,103,0.0412850240878766,0.0
영업이익률 변화율,0.02045086012259643,0.01750492,82,0.012531170751726684,0.0
당기순이익률 변화율,0.020955567221976928,0.019151405,53,0.023399911974887177,0.0
매출액 변화율,0.020717674143255694,0.021791145,43,0.017560450929481077,0.032903225806451664
ROE 변화율,0.020375283007089337,0.021492485,83,0.019668002304947307,0.0
EPS 변화율,0.029275837213043512,0.032418806,122,0.02743722458420813,0.0
EV/영업이익 변화율,0.024288595710933277,0.023140796,93,0.03303203325490502,0.0
DLR,0.01499596218736529,0.024591554,52,0.026657483574142014,0.0
PPI (%),0.03789992311622032,0.034330577,93,0.03152821959848878,0.0
기업경기실사지수(BSI),0.02010842996311852,0.024717199,46,0.01592885636242681,0.0
생산자물가 상승률 (PPI),0.0185775726215271,0.019869622,85,0.006984539937897398,0.0
소비심리지수(CSI),0.019678829872775253,0.01971523,120,0.009138479548016974,0.0
소비자물가 상승률 (CPI),0.022277390979205686,0.020457136,67,0.018566771706204972,0.0
수출입 물량지수,0.016153780327530138,0.023389403,74,0.019561202467369428,0.0
외환보유액,0.025233719179713093,0.030393604,93,0.032261693868958816,0.0
원달러 환율,0.027459646564856718,0.026625253,92,0.04288848538316687,0.0
통화량 (M2),0.021666634330868528,0.02809788,92,0.01437023544074107,0.0
기준금리,0.011124214132078893,0.020324826,10,0.0013343721240010014,0.0
국고채 금리 스프레드,0.023534610061992683,0.026246041,101,0.023956245686327926,0.0
