,RandomForest,XGBoost,LightGBM,GradientBoosting,LogisticRegression
단순 기관경쟁률,0.07922235307649861,0.05552223,1016,0.06453817670119547,0.0
의무보유확약비율,0.10159688801512495,0.08543423,1410,0.10023961310938458,0.0
(확정)공모가격,0.06839795795027255,0.083152525,860,0.08265135004571994,0.0
청약경쟁률,0.13384889168020683,0.14188288,1532,0.17662227961857807,0.0
공모후 발행주식수,0.04809462679768993,0.04034096,785,0.034899644344643224,-0.007741935483870999
최대주주 소유주 비율,0.05552699441098826,0.038845118,1011,0.0470504531345031,0.0
최대주주 보호예수 기간,0.021897347238955908,0.04924797,208,0.012836224125347477,0.0
부채비율 변화율,0.04565971385280863,0.05721159,866,0.05775081066905407,0.0
유동비율 변화율,0.052686225376838446,0.055964883,1030,0.0725206817676527,0.0
영업이익률 변화율,0.04388418586297729,0.043292176,762,0.03976606018127198,0.0
당기순이익률 변화율,0.04676822152912227,0.046694983,605,0.032655137015499394,0.0
매출액 변화율,0.051299023953510596,0.052563906,756,0.0494715224519672,0.005161290322580581
ROE 변화율,0.04586815171332641,0.049491253,807,0.036903178109313914,0.0
EPS 변화율,0.05786906774417605,0.052088793,918,0.06914392534261984,0.0
EV/영업이익 변화율,0.05362406952348863,0.056930207,1131,0.048469445579381834,0.0
DLR,0.03723443953483609,0.04195734,456,0.032988974736876286,0.0
PPI (%),0.05652184173917847,0.04937895,554,0.04149252306699085,0.0
