latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,date,latent_dim,dropout_rate,batchnorm,epochs,early_stopping_patience,batch_size,kernel_regularizer
0.0,0.0,1.1900206,1.45816,2.8437657,1.1056844,0.0,0.0,0.005172224,0.31672755,1.6498402,2.7131922,2.9101894,2.0200243,3.8669896,0.39990395,2016-06-27,16,0.2,True,100,5,32,True
0.0,0.0,1.1689712,1.4801267,2.8483188,1.0952561,0.0,0.0,0.009976047,0.31757838,1.6676923,2.7132006,2.9070396,2.034312,3.8684118,0.41351682,2016-06-28,16,0.2,True,100,5,32,True
0.0,0.0,1.1510129,1.4981275,2.8479314,1.0949279,0.0,0.0,0.012045119,0.317183,1.6776891,2.7116747,2.8960762,2.0494056,3.8667514,0.42315,2016-06-29,16,0.2,True,100,5,32,True
0.0,0.0,1.1219978,1.5207615,2.8447313,1.0828642,0.0,0.0,0.0196603,0.31741986,1.695997,2.707564,2.8941078,2.0635624,3.8647065,0.44027248,2016-06-30,16,0.2,True,100,5,32,True
0.0,0.0,1.1028819,1.533203,2.8410084,1.0783423,0.0,0.0,0.017611196,0.3201739,1.7143395,2.7031794,2.8948767,2.0798526,3.8704062,0.45509097,2016-07-01,16,0.2,True,100,5,32,True
0.0,0.0,1.0964543,1.5331346,2.833618,1.0894202,0.0,0.0,0.010146236,0.3216261,1.7245908,2.6972196,2.8943567,2.094693,3.8805852,0.4637796,2016-07-04,16,0.2,True,100,5,32,True
0.0,0.0,1.098221,1.5291015,2.822568,1.111096,0.0,0.0,0.0013632588,0.32276708,1.7282224,2.6894646,2.8916671,2.1069055,3.889423,0.46570495,2016-07-05,16,0.2,True,100,5,32,True
0.0,0.0,1.1007105,1.523022,2.8117008,1.128006,0.0,0.0,0.0,0.32369563,1.7307212,2.6842718,2.8949606,2.1124651,3.8966398,0.4655613,2016-07-06,16,0.2,True,100,5,32,True
0.0,0.0,1.1060033,1.5120033,2.7984524,1.1473777,0.0,0.0,0.0,0.3245588,1.7272416,2.6793308,2.8969903,2.1144166,3.9033084,0.46368575,2016-07-07,16,0.2,True,100,5,32,True
0.0,0.0,1.1118494,1.5013717,2.7872584,1.1675199,0.0,0.0,0.0,0.3265655,1.7279482,2.6737208,2.9030383,2.1187646,3.915535,0.46504763,2016-07-08,16,0.2,True,100,5,32,True
0.0,0.0,1.1196133,1.4897124,2.7728841,1.1951268,0.0,0.0,0.0,0.32725534,1.7209748,2.6662822,2.9024012,2.1230319,3.9264898,0.46457368,2016-07-11,16,0.2,True,100,5,32,True
0.0,0.0,1.128564,1.480367,2.755292,1.2236964,0.0,0.0,0.0,0.32850918,1.7071643,2.657987,2.8963814,2.1229615,3.9306695,0.46004072,2016-07-12,16,0.2,True,100,5,32,True
0.0,0.0,1.1347811,1.470124,2.737787,1.2454344,0.0,0.0,0.0,0.33088636,1.6998433,2.6473398,2.897525,2.1226711,3.9386654,0.46104524,2016-07-13,16,0.2,True,100,5,32,True
0.0,0.0,1.1452612,1.459891,2.7234426,1.2661678,0.0,0.0,0.0,0.33458635,1.692138,2.6385682,2.8994324,2.1199872,3.9457788,0.4591255,2016-07-14,16,0.2,True,100,5,32,True
0.0,0.0,1.1598659,1.4466127,2.7020957,1.2925218,0.0,0.0,0.0,0.33698705,1.6715175,2.6267936,2.8915331,2.1125708,3.9449277,0.4508784,2016-07-15,16,0.2,True,100,5,32,True
0.0,0.0,1.1809589,1.4276823,2.681118,1.3202509,0.0,0.0,0.0,0.34346232,1.6540835,2.6134887,2.887585,2.1067147,3.952887,0.4447395,2016-07-18,16,0.2,True,100,5,32,True
0.0,0.0,1.2000483,1.4114786,2.6621754,1.3408138,0.0,0.0,0.0,0.35075995,1.6379466,2.6019664,2.8867693,2.0971215,3.9584754,0.43848717,2016-07-19,16,0.2,True,100,5,32,True
0.0,0.0,1.2133118,1.399928,2.643213,1.3538821,0.0,0.0,0.0,0.35830805,1.6243443,2.5897455,2.887882,2.0865035,3.9612482,0.43474528,2016-07-20,16,0.2,True,100,5,32,True
0.0,0.0,1.2308441,1.387752,2.6231952,1.3767105,0.0,0.0,0.0,0.36405203,1.6031207,2.576782,2.8796754,2.0773754,3.95954,0.425516,2016-07-21,16,0.2,True,100,5,32,True
0.0,0.0,1.251317,1.3702779,2.6010451,1.3987514,0.0,0.0,0.0,0.3712026,1.5781536,2.563899,2.8706331,2.0648215,3.9577816,0.41508278,2016-07-22,16,0.2,True,100,5,32,True
0.0,0.0,1.2694509,1.3517487,2.5790038,1.4096711,0.0,0.0,0.0,0.38194248,1.5577296,2.5499954,2.8677115,2.0493565,3.9601989,0.4101683,2016-07-25,16,0.2,True,100,5,32,True
0.0,0.0,1.2930572,1.3271732,2.5586123,1.4157903,0.0,0.0,0.0,0.39587587,1.5372832,2.5380442,2.8683999,2.0308797,3.9672024,0.40493724,2016-07-26,16,0.2,True,100,5,32,True
0.0,0.0,1.3213547,1.3018894,2.5399232,1.4259505,0.0,0.0,0.0,0.4092974,1.5141313,2.527738,2.867896,2.0123923,3.9741862,0.39647105,2016-07-27,16,0.2,True,100,5,32,True
0.0,0.0,1.3505322,1.2787657,2.5199225,1.440067,0.0,0.0,0.0,0.4203649,1.4829171,2.5175533,2.8594153,1.9933968,3.976368,0.38465166,2016-07-28,16,0.2,True,100,5,32,True
0.0,0.0,1.3786579,1.2571962,2.499083,1.4549571,0.0,0.0,0.0,0.4296957,1.4512793,2.5059936,2.8492024,1.9757742,3.9759848,0.37276638,2016-07-29,16,0.2,True,100,5,32,True
0.0,0.0,1.4136146,1.232899,2.4813082,1.4794071,0.0,0.0,0.0,0.43581846,1.4122773,2.4971669,2.8304768,1.9594485,3.9735084,0.3547397,2016-08-01,16,0.2,True,100,5,32,True
0.0,0.0,1.4395921,1.2137536,2.4590745,1.4914163,0.0,0.0,0.0,0.44540736,1.3831258,2.4802442,2.8175735,1.9433031,3.9726906,0.34625334,2016-08-02,16,0.2,True,100,5,32,True
0.0,0.0,1.4693663,1.1902958,2.4363904,1.5067779,0.0,0.0,0.0,0.45514485,1.3519304,2.4639902,2.803741,1.9269607,3.9733727,0.3357365,2016-08-03,16,0.2,True,100,5,32,True
0.0,0.0,1.4965942,1.1687386,2.4149444,1.5237828,0.0,0.0,0.0,0.46163172,1.319015,2.4486897,2.7863955,1.912148,3.9715884,0.32484323,2016-08-04,16,0.2,True,100,5,32,True
0.0,0.0,1.5272845,1.14459,2.3893948,1.547838,0.0,0.0,0.0,0.46926853,1.2820843,2.4306805,2.7628944,1.9001181,3.9698071,0.31197166,2016-08-05,16,0.2,True,100,5,32,True
0.0,0.0,1.566486,1.1122853,2.3550017,1.5795006,0.0,0.0,0.0,0.47765726,1.2311077,2.4088542,2.7263737,1.8821461,3.9598463,0.29026875,2016-08-08,16,0.2,True,100,5,32,True
0.0,0.0,1.5980587,1.0881954,2.3242805,1.603862,0.0,0.0,0.0,0.4832241,1.1874105,2.3877447,2.6948538,1.8636559,3.9465315,0.27176967,2016-08-09,16,0.2,True,100,5,32,True
0.0,0.0,1.6266944,1.0662411,2.29805,1.6219995,0.0,0.0,0.0,0.48951718,1.1525627,2.3682704,2.6710107,1.8460844,3.9359872,0.25646198,2016-08-10,16,0.2,True,100,5,32,True
0.0,0.0,1.6582896,1.0442733,2.2783282,1.6396803,0.0,0.0,0.0,0.49579865,1.1174504,2.3556194,2.6492922,1.8258423,3.9235728,0.23633888,2016-08-11,16,0.2,True,100,5,32,True
0.0,0.0,1.6956989,1.0175601,2.2609432,1.6627817,0.0,0.0,0.0,0.5023062,1.0826709,2.343882,2.6273446,1.807405,3.914788,0.21398592,2016-08-12,16,0.2,True,100,5,32,True
0.0,0.0,1.7138083,1.0087221,2.2540162,1.6627158,0.0,0.0,0.0,0.50911486,1.0700744,2.3345418,2.6225674,1.7923435,3.9090724,0.20527688,2016-08-16,16,0.2,True,100,5,32,True
0.0,0.0,1.729582,1.000593,2.248358,1.657823,0.0,0.0,0.0,0.5172291,1.0625688,2.324852,2.622256,1.7780391,3.9066842,0.20046976,2016-08-17,16,0.2,True,100,5,32,True
0.0,0.0,1.7480485,0.98941314,2.238331,1.6572194,0.0,0.0,0.0,0.5259447,1.0480648,2.3121693,2.612925,1.7630643,3.9019656,0.19355375,2016-08-18,16,0.2,True,100,5,32,True
0.0,0.0,1.7650951,0.9811323,2.2256541,1.6629051,0.0,0.0,0.0,0.53082955,1.0288067,2.2955573,2.5942385,1.750475,3.8923461,0.18575233,2016-08-19,16,0.2,True,100,5,32,True
0.0,0.0,1.7799768,0.97527844,2.2147658,1.6719837,0.0,0.0,0.0,0.5310099,1.0072756,2.2804215,2.5693297,1.7401959,3.8786905,0.17602143,2016-08-22,16,0.2,True,100,5,32,True
0.0,0.0,1.7866513,0.97378135,2.2016702,1.6794509,0.0,0.0,0.0,0.5276484,0.9879998,2.2623756,2.5417287,1.7325568,3.8606439,0.16985375,2016-08-23,16,0.2,True,100,5,32,True
0.0,0.0,1.7905524,0.97276396,2.1855261,1.6851604,0.0,0.0,0.0,0.52649856,0.9727581,2.2413545,2.514148,1.72705,3.8440695,0.16725576,2016-08-24,16,0.2,True,100,5,32,True
0.0,0.0,1.7991147,0.9647263,2.1711495,1.691474,0.0,0.0,0.0,0.5284688,0.9627865,2.2217758,2.4908762,1.723599,3.8355238,0.16550925,2016-08-25,16,0.2,True,100,5,32,True
0.0,0.0,1.8034214,0.9564729,2.1547546,1.6907878,0.0,0.0,0.0,0.5329548,0.9542091,2.203128,2.4702377,1.7189661,3.8291292,0.16724938,2016-08-26,16,0.2,True,100,5,32,True
0.0,0.0,1.8008416,0.9508882,2.1377358,1.6850508,0.0,0.0,0.0,0.53708947,0.95131403,2.1841161,2.455905,1.7155185,3.8246248,0.17452711,2016-08-29,16,0.2,True,100,5,32,True
0.0,0.0,1.8053195,0.94471645,2.126295,1.691037,0.0,0.0,0.0,0.5378298,0.9419633,2.1708198,2.4348786,1.7133135,3.8202972,0.17480397,2016-08-30,16,0.2,True,100,5,32,True
0.0,0.0,1.8060092,0.94309455,2.1108832,1.6958386,0.0,0.0,0.0,0.53936183,0.93111706,2.1537638,2.4096549,1.7103137,3.8122704,0.17631385,2016-08-31,16,0.2,True,100,5,32,True
0.0,0.0,1.8048481,0.94155216,2.0960665,1.6975193,0.0,0.0,0.0,0.5413102,0.9231717,2.1372092,2.386522,1.7071117,3.8042448,0.17874864,2016-09-01,16,0.2,True,100,5,32,True
0.0,0.0,1.7967308,0.9471386,2.0836194,1.6837704,0.0,0.0,0.0,0.5460065,0.9218445,2.1210065,2.3697598,1.7002249,3.7975588,0.18760386,2016-09-02,16,0.2,True,100,5,32,True
0.0,0.0,1.792628,0.9539764,2.0703018,1.676442,0.0,0.0,0.0,0.5523775,0.9182301,2.1028883,2.3470953,1.6961936,3.7908404,0.19424507,2016-09-05,16,0.2,True,100,5,32,True
0.0,0.0,1.7933044,0.9611998,2.060162,1.6705786,0.0,0.0,0.0,0.5600858,0.9137153,2.0875645,2.3238711,1.6917782,3.7847419,0.19779587,2016-09-06,16,0.2,True,100,5,32,True
0.0,0.0,1.7970966,0.9673169,2.049737,1.6686903,0.0,0.0,0.0,0.5692673,0.91017735,2.07095,2.3002024,1.690207,3.7815683,0.20120546,2016-09-07,16,0.2,True,100,5,32,True
0.0,0.0,1.7945465,0.9768155,2.0407026,1.6589016,0.0,0.0,0.0,0.57768875,0.9110192,2.0546322,2.2815807,1.6876167,3.7786374,0.20928544,2016-09-08,16,0.2,True,100,5,32,True
0.0,0.0,1.7890921,0.98721236,2.0328312,1.642774,0.0,0.0,0.0,0.5877451,0.9180065,2.0380256,2.2700226,1.6849129,3.7783656,0.22171119,2016-09-09,16,0.2,True,100,5,32,True
0.0,0.0,1.7834988,0.99444014,2.0258188,1.6252462,0.0,0.0,0.0,0.5962798,0.92071617,2.0248485,2.2582285,1.6791775,3.7773907,0.23288715,2016-09-12,16,0.2,True,100,5,32,True
0.0,0.0,1.7730438,1.0001631,2.0195408,1.6006182,0.0,0.0,0.0,0.6063495,0.9288253,2.0121987,2.253416,1.6746647,3.7825294,0.25116992,2016-09-13,16,0.2,True,100,5,32,True
0.0,0.0,1.7607136,1.0119534,2.019869,1.5810996,0.0,0.0,0.0,0.6124164,0.9336269,2.0066292,2.2446194,1.6737953,3.785269,0.26588476,2016-09-19,16,0.2,True,100,5,32,True
0.0,0.0,1.7476975,1.0235101,2.017144,1.5665674,0.0,0.0,0.0,0.6165455,0.9371266,1.9981767,2.2328045,1.6746136,3.7831774,0.2782936,2016-09-20,16,0.2,True,100,5,32,True
0.0,0.0,1.7349396,1.0364827,2.0167248,1.5523655,0.0,0.0,0.0,0.6191454,0.9427692,1.9915011,2.2244563,1.675225,3.7784946,0.28824604,2016-09-21,16,0.2,True,100,5,32,True
0.0,0.0,1.728373,1.0473974,2.0174296,1.5464363,0.0,0.0,0.0,0.6223074,0.95108384,1.9845705,2.2189596,1.6801254,3.777661,0.2952916,2016-09-22,16,0.2,True,100,5,32,True
0.0,0.0,1.7224756,1.0551593,2.014695,1.5371445,0.0,0.0,0.0,0.6299433,0.96490693,1.9747642,2.2207308,1.6855005,3.781,0.30435073,2016-09-23,16,0.2,True,100,5,32,True
0.0,0.0,1.7133583,1.0629826,2.0141418,1.5193031,0.0,0.0,0.0,0.63811266,0.98001707,1.9695517,2.229567,1.6868124,3.7841213,0.31355098,2016-09-26,16,0.2,True,100,5,32,True
0.0,0.0,1.7092257,1.0689219,2.0158408,1.5055845,0.0,0.0,0.0,0.6465467,0.99261296,1.9665074,2.2376144,1.6882144,3.789048,0.3198088,2016-09-27,16,0.2,True,100,5,32,True
0.0,0.0,1.7039942,1.0793774,2.0143948,1.4953009,0.0,0.0,0.0,0.65393686,1.0006467,1.9604113,2.2402234,1.6892412,3.7881062,0.32397708,2016-09-28,16,0.2,True,100,5,32,True
0.0,0.0,1.7019827,1.0882115,2.017063,1.4866927,0.0,0.0,0.0,0.6592393,1.0074085,1.9582217,2.2443311,1.6895207,3.7881892,0.32563823,2016-09-29,16,0.2,True,100,5,32,True
0.0,0.0,1.702979,1.0993278,2.0181642,1.4844953,0.0,0.0,0.0,0.66428953,1.0095214,1.9538951,2.2420268,1.6912178,3.7861097,0.32476428,2016-09-30,16,0.2,True,100,5,32,True
0.0,0.0,1.7017909,1.1107224,2.0183823,1.4795566,0.0,0.0,0.0,0.667697,1.0081402,1.9489672,2.2353604,1.6905695,3.7802112,0.32386237,2016-10-04,16,0.2,True,100,5,32,True
0.0,0.0,1.7010455,1.118516,2.015663,1.4745806,0.0,0.0,0.0,0.6702842,1.0062563,1.9414135,2.229914,1.6875745,3.7755058,0.32487503,2016-10-05,16,0.2,True,100,5,32,True
0.0,0.0,1.6951303,1.127622,2.0134213,1.4652414,0.0,0.0,0.0,0.6708796,1.0073284,1.9343336,2.2286894,1.6844982,3.771394,0.32945642,2016-10-06,16,0.2,True,100,5,32,True
0.0,0.0,1.692127,1.1324679,2.0090566,1.4542725,0.0,0.0,0.0,0.6735282,1.0092602,1.9242839,2.2271185,1.6791127,3.7690277,0.33496866,2016-10-07,16,0.2,True,100,5,32,True
0.0,0.0,1.6885645,1.140209,2.002533,1.4522723,0.0,0.0,0.0,0.6714373,1.005084,1.9113942,2.2162304,1.6748604,3.7603104,0.3371753,2016-10-10,16,0.2,True,100,5,32,True
0.0,0.0,1.6882575,1.1452954,1.9958632,1.4516951,0.0,0.0,0.0,0.67059237,1.0002102,1.8980846,2.2028136,1.6702367,3.7525988,0.33835033,2016-10-11,16,0.2,True,100,5,32,True
0.0,0.0,1.6928761,1.1456214,1.9905752,1.4530414,0.0,0.0,0.0,0.67015624,0.99055433,1.888001,2.186267,1.663067,3.7462916,0.337106,2016-10-12,16,0.2,True,100,5,32,True
0.0,0.0,1.6948751,1.1497899,1.9846264,1.4544584,0.0,0.0,0.0,0.6680264,0.9780423,1.87747,2.1658301,1.6539327,3.733908,0.3346924,2016-10-13,16,0.2,True,100,5,32,True
0.0,0.0,1.69184,1.155185,1.9792973,1.4548336,0.0,0.0,0.0,0.66191083,0.9643737,1.8674403,2.1425676,1.6445488,3.7186875,0.33436877,2016-10-14,16,0.2,True,100,5,32,True
0.0,0.0,1.6890253,1.159003,1.9694332,1.461262,0.0,0.0,0.0,0.6544347,0.9469686,1.8547062,2.114633,1.6366645,3.7021506,0.33358485,2016-10-17,16,0.2,True,100,5,32,True
0.0,0.0,1.6875545,1.1592436,1.9565535,1.4705175,0.0,0.0,0.0,0.6474665,0.92819786,1.840681,2.085234,1.62922,3.6874483,0.33322892,2016-10-18,16,0.2,True,100,5,32,True
0.0,0.0,1.6915933,1.1549019,1.9416953,1.4856354,0.0,0.0,0.0,0.6415086,0.9051362,1.8267479,2.0529406,1.6210433,3.6746788,0.33011466,2016-10-19,16,0.2,True,100,5,32,True
0.0,0.0,1.6984136,1.1502435,1.927778,1.5019032,0.0,0.0,0.0,0.6378794,0.8826813,1.8138728,2.0214615,1.6134907,3.665675,0.3269151,2016-10-20,16,0.2,True,100,5,32,True
0.0,0.0,1.7051878,1.145438,1.9133016,1.5195096,0.0,0.0,0.0,0.63387215,0.8626839,1.7987161,1.9913052,1.607323,3.6587465,0.32532892,2016-10-21,16,0.2,True,100,5,32,True
0.0,0.0,1.7118568,1.1398313,1.8976967,1.5352483,0.0,0.0,0.0,0.631884,0.8429847,1.7831182,1.9610943,1.6002052,3.6517441,0.32347745,2016-10-24,16,0.2,True,100,5,32,True
0.0,0.0,1.71877,1.1342163,1.8843863,1.5484158,0.0,0.0,0.0,0.63000804,0.8226411,1.769711,1.9313161,1.5904448,3.645162,0.32139447,2016-10-25,16,0.2,True,100,5,32,True
0.0,0.0,1.7267824,1.1298767,1.8700556,1.5601147,0.0,0.0,0.0,0.62779135,0.79642874,1.7574077,1.8964353,1.5775218,3.6353526,0.3185854,2016-10-26,16,0.2,True,100,5,32,True
0.0,0.0,1.7355367,1.125196,1.8584085,1.5711244,0.0,0.0,0.0,0.62238854,0.7658039,1.7501078,1.8576343,1.5633967,3.6216133,0.3138759,2016-10-27,16,0.2,True,100,5,32,True
0.0,0.0,1.7434282,1.1199965,1.8442882,1.5842346,0.0,0.0,0.0,0.61852086,0.7354981,1.7391685,1.81736,1.5502635,3.6067114,0.3087976,2016-10-28,16,0.2,True,100,5,32,True
0.0,0.0,1.7558968,1.1071465,1.8265798,1.6079589,0.0,0.0,0.0,0.61632025,0.70566845,1.7230139,1.7739239,1.540929,3.5941296,0.299953,2016-10-31,16,0.2,True,100,5,32,True
0.0,0.0,1.7583941,1.0975474,1.8062661,1.6182519,0.0,0.0,0.0,0.6157667,0.68358654,1.7034159,1.7364128,1.5309185,3.5811307,0.2983336,2016-11-01,16,0.2,True,100,5,32,True
0.0,0.0,1.7487975,1.0989416,1.7932094,1.6164544,0.0,0.0,0.0,0.6103054,0.6677143,1.6882874,1.6992922,1.5245211,3.5611975,0.30072895,2016-11-02,16,0.2,True,100,5,32,True
0.0,0.0,1.728107,1.1077538,1.7830907,1.6056557,0.0,0.0,0.0,0.59915334,0.6504006,1.6776373,1.655979,1.5196457,3.532677,0.30617195,2016-11-03,16,0.2,True,100,5,32,True
0.0,0.0,1.7006645,1.1172119,1.7778094,1.5915811,0.0,0.0,0.0,0.58959854,0.6423604,1.6685361,1.6174505,1.5204297,3.508015,0.31405798,2016-11-04,16,0.2,True,100,5,32,True
0.0,0.0,1.66859,1.1265316,1.7763398,1.5676187,0.0,0.0,0.0,0.5849867,0.646019,1.6594763,1.5860183,1.5224383,3.4867203,0.32468,2016-11-07,16,0.2,True,100,5,32,True
0.0,0.0,1.6306863,1.1351539,1.771459,1.5425578,0.0,0.0,0.0,0.59079385,0.6679854,1.6397903,1.5656117,1.5323,3.4780781,0.34303904,2016-11-08,16,0.2,True,100,5,32,True
0.0,0.0,1.5942758,1.1494288,1.770281,1.5183578,0.0,0.0,0.0,0.5945121,0.6921325,1.6242557,1.5472647,1.5447153,3.4666767,0.35852534,2016-11-09,16,0.2,True,100,5,32,True
0.0,0.0,1.5504925,1.1731316,1.7751225,1.4820442,0.0,0.0,0.0,0.59310734,0.7183309,1.616279,1.5322355,1.5552998,3.4497905,0.37740862,2016-11-10,16,0.2,True,100,5,32,True
0.0,0.0,1.51522,1.1984147,1.7830195,1.454821,0.0,0.0,0.0,0.58847296,0.7378099,1.6125152,1.5125891,1.56547,3.4304247,0.3897226,2016-11-11,16,0.2,True,100,5,32,True
0.0,0.0,1.4799788,1.2296822,1.7932847,1.4269555,0.0,0.0,0.0,0.58182544,0.75587577,1.6089802,1.4908794,1.5746504,3.4101849,0.40307522,2016-11-14,16,0.2,True,100,5,32,True
0.0,0.0,1.4498162,1.2591484,1.8022432,1.4077615,0.0,0.0,0.0,0.5740397,0.7688212,1.6051666,1.4652286,1.5847361,3.3910897,0.41384906,2016-11-15,16,0.2,True,100,5,32,True
0.0,0.0,1.4222406,1.2900975,1.8184108,1.386548,0.0,0.0,0.0,0.563048,0.7795378,1.6105555,1.4429549,1.5919363,3.3725896,0.42333248,2016-11-16,16,0.2,True,100,5,32,True
0.0,0.0,1.3973334,1.3165365,1.8341793,1.3724072,0.0,0.0,0.0,0.55430096,0.79452705,1.6130989,1.4253117,1.602178,3.3587017,0.43099937,2016-11-17,16,0.2,True,100,5,32,True
0.0,0.0,1.3783679,1.3395374,1.8518115,1.3637339,0.0,0.0,0.0,0.5454793,0.8079653,1.6185869,1.4092631,1.6117849,3.3458276,0.43357375,2016-11-18,16,0.2,True,100,5,32,True
0.0,0.0,1.3484149,1.358504,1.8686944,1.3370705,0.0,0.0,0.0,0.54743785,0.84483343,1.6165247,1.4166934,1.621632,3.3484602,0.44955575,2016-11-21,16,0.2,True,100,5,32,True
0.0,0.0,1.3244299,1.3774909,1.8822833,1.323206,0.0,0.0,0.0,0.54746455,0.87243134,1.615243,1.415586,1.6349763,3.351776,0.46285206,2016-11-22,16,0.2,True,100,5,32,True
0.0,0.0,1.3035102,1.4018091,1.8942099,1.3175855,0.0,0.0,0.0,0.54026514,0.8882433,1.6164224,1.4030377,1.6485466,3.3450649,0.4700653,2016-11-23,16,0.2,True,100,5,32,True
0.0,0.0,1.2801276,1.4265398,1.9059746,1.3020775,0.0,0.0,0.003082688,0.5334544,0.904447,1.6172897,1.391783,1.6571527,3.3383663,0.48025388,2016-11-24,16,0.2,True,100,5,32,True
0.0,0.0,1.2574017,1.4499012,1.918019,1.2853966,0.0,0.0,0.018677842,0.5235185,0.9153099,1.619831,1.3766382,1.662323,3.3287272,0.4891896,2016-11-25,16,0.2,True,100,5,32,True
0.0,0.0,1.2366633,1.4756037,1.933669,1.2705913,0.0,0.0,0.03715775,0.51046747,0.9234648,1.6254216,1.3587487,1.6669734,3.316212,0.49492168,2016-11-28,16,0.2,True,100,5,32,True
0.0,0.0,1.2201675,1.5005319,1.9500288,1.2647301,0.0,0.0,0.05524855,0.4952585,0.9256353,1.6325759,1.3347213,1.6726638,3.3016667,0.49597692,2016-11-29,16,0.2,True,100,5,32,True
0.0,0.0,1.2042723,1.5222741,1.9647235,1.2615677,0.0,0.0,0.06959765,0.48619756,0.93678993,1.6342462,1.3183435,1.6826787,3.2946954,0.4994164,2016-11-30,16,0.2,True,100,5,32,True
0.0,0.0,1.1895969,1.540266,1.976737,1.2595047,0.0,0.0,0.07963404,0.4817926,0.9524206,1.6328471,1.3075023,1.6946276,3.293256,0.5046187,2016-12-01,16,0.2,True,100,5,32,True
0.0,0.0,1.1686504,1.5703745,1.9972342,1.2463362,0.0,0.0,0.09656316,0.4734462,0.9699078,1.636399,1.2929361,1.7049488,3.2852366,0.51151145,2016-12-02,16,0.2,True,100,5,32,True
0.0,0.0,1.1423068,1.6038923,2.0156336,1.2280349,0.0,0.0,0.1149078,0.46517393,0.98428506,1.6399415,1.2699853,1.7160007,3.2728262,0.520593,2016-12-05,16,0.2,True,100,5,32,True
0.0,0.0,1.1093572,1.6387702,2.0303922,1.2075903,0.0,0.0,0.1313195,0.45916444,1.0041686,1.6403314,1.2469015,1.7331737,3.2627707,0.53627944,2016-12-06,16,0.2,True,100,5,32,True
0.0,0.0,1.0768268,1.6745602,2.051408,1.1798024,0.0,0.0,0.15051214,0.45440343,1.0287359,1.6437893,1.229202,1.7471699,3.2558157,0.55375004,2016-12-07,16,0.2,True,100,5,32,True
0.0,0.0,1.0450547,1.7089691,2.074148,1.1491741,0.0,0.0,0.1696484,0.45254233,1.0574243,1.645516,1.2150035,1.759478,3.252415,0.5731199,2016-12-08,16,0.2,True,100,5,32,True
0.0,0.0,1.0201519,1.7446086,2.1030302,1.1234617,0.0,0.0,0.18718344,0.45495233,1.093194,1.6474622,1.2088934,1.7733998,3.2573333,0.5910943,2016-12-09,16,0.2,True,100,5,32,True
0.0,0.0,1.0000572,1.7749288,2.1348228,1.0983156,0.0,0.0,0.20276777,0.4601201,1.1332979,1.6508261,1.2121525,1.7863805,3.2691877,0.608524,2016-12-12,16,0.2,True,100,5,32,True
0.0,0.0,0.98869324,1.8048329,2.168157,1.0791308,0.0,0.0,0.21845296,0.4623836,1.163154,1.6593703,1.2112988,1.7943175,3.2751665,0.6181254,2016-12-13,16,0.2,True,100,5,32,True
0.0,0.0,0.98146397,1.8246446,2.1868098,1.0695963,0.0,0.0,0.22663482,0.46334964,1.1792886,1.6622262,1.2033705,1.79987,3.2712307,0.6195851,2016-12-14,16,0.2,True,100,5,32,True
0.0,0.0,0.9773225,1.8410666,2.2071118,1.0566797,0.0,0.0,0.23689187,0.46310678,1.1924363,1.6669432,1.1986281,1.799175,3.2664382,0.6190063,2016-12-15,16,0.2,True,100,5,32,True
0.0,0.0,0.9802958,1.8570755,2.2328627,1.0499649,0.0,0.0,0.24745688,0.4617083,1.202342,1.6765605,1.1956002,1.7985157,3.2641935,0.6144498,2016-12-16,16,0.2,True,100,5,32,True
0.0,0.0,0.9832456,1.8632835,2.2522635,1.0410975,0.0,0.0,0.25217688,0.47041076,1.2202139,1.6776266,1.2033155,1.7990681,3.2735884,0.61523235,2016-12-19,16,0.2,True,100,5,32,True
0.0,0.0,0.9887785,1.8737284,2.2743788,1.0365299,0.0,0.0,0.2577401,0.47412056,1.2324579,1.6838639,1.2094526,1.7994578,3.2791314,0.61311865,2016-12-20,16,0.2,True,100,5,32,True
0.0,0.0,0.9884864,1.8857824,2.28955,1.0279096,0.0,0.0,0.26236156,0.4802189,1.2466371,1.6854522,1.216296,1.8021481,3.2840006,0.61472857,2016-12-21,16,0.2,True,100,5,32,True
0.0,0.0,0.98929375,1.8976943,2.3024983,1.0183868,0.0,0.0,0.26875573,0.482268,1.2528526,1.6885362,1.2164686,1.7998167,3.2805731,0.6137038,2016-12-22,16,0.2,True,100,5,32,True
0.0,0.0,0.9857482,1.9110467,2.319461,1.001884,0.0,0.0,0.27839664,0.4855484,1.2672889,1.6919379,1.2235118,1.7991852,3.2833922,0.61832076,2016-12-23,16,0.2,True,100,5,32,True
0.0,0.0,0.9823529,1.9230343,2.3371217,0.98469895,0.0,0.0,0.28792414,0.48907772,1.2834365,1.6960309,1.2338104,1.7990394,3.2882442,0.6237516,2016-12-26,16,0.2,True,100,5,32,True
0.0,0.0,0.98163235,1.9366236,2.3547714,0.9725216,0.0,0.0,0.299113,0.48554537,1.2888899,1.7047822,1.2361435,1.7965492,3.28487,0.6241764,2016-12-27,16,0.2,True,100,5,32,True
0.0,0.0,0.98011756,1.9463953,2.364338,0.9644137,0.0,0.0,0.30670846,0.48504493,1.2931329,1.707693,1.2359964,1.7961589,3.2807171,0.6238463,2016-12-28,16,0.2,True,100,5,32,True
